Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Richards Bay,1351,1046,238056.8,432593.6,2010.5,2010.5,2010.1,2010.0,4028.0,3744.9,4084.1,4139.0,342.0,341.1,486.2,488.7,88.0,108.0,117.5,118.5,15833.1,1226014.6,1249554.1,113284538.6,265696111.1,313185249.8,83852.4,297351.0,355227.4
Island View,1244,1007,205746.7,320555.6,2008.5,2008.8,2009.5,2009.8,4121.6,4032.4,4013.8,4411.1,360.5,380.7,498.1,539.2,29.0,53.9,46.4,46.7,18049.5,1394953.3,1421736.4,109698411.2,311855330.8,363101815.9,88182.0,332720.9,402991.4
Port Elizabeth,917,824,167886.1,253321.6,2010.0,2010.0,2010.2,2010.3,4435.8,4551.3,4656.1,4594.5,389.0,410.1,460.8,475.1,13.0,36.8,29.3,31.8,13935.8,1075287.0,1095932.5,89398973.9,260582728.1,302234343.1,97490.7,376545.8,458708.6
Durban,734,481,125487.5,144494.1,2007.5,2007.6,2008.9,2009.3,3664.3,3705.8,3393.4,3356.6,307.0,333.6,336.8,345.1,47.5,67.4,58.6,58.3,12641.3,977800.5,996574.2,84575460.5,234663331.7,273965647.4,115225.4,376428.1,443766.6
Cape Town,660,506,158240.6,253323.0,2006.8,2007.4,2009.9,2009.8,3751.5,4368.4,4496.3,4671.4,329.0,442.1,536.7,567.1,22.5,78.8,20.5,16.8,13459.7,1002456.4,1021703.6,90071864.7,225158609.0,247516673.8,136472.5,451089.9,570964.2
Saldanha,385,330,156026.1,297420.5,2009.9,2010.0,2010.3,2010.3,5337.0,4939.2,5476.8,5502.9,519.0,517.0,644.2,647.2,54.0,77.9,64.2,63.9,8066.0,622038.9,633982.1,66921079.0,145113211.3,166546387.6,173821.0,525092.0,623167.6
Salt River,260,133,56258.1,65346.5,2006.7,2005.9,2009.3,2009.4,4426.2,4162.7,4126.6,4114.1,276.5,422.2,316.5,315.1,27.0,126.4,37.4,35.5,6775.2,524344.3,534411.8,41053247.4,112794173.3,129026000.2,157897.1,506132.8,591294.9
Congella,257,189,22679.4,36686.5,2005.6,2007.6,2009.1,2009.5,3702.9,4273.6,4026.1,4041.5,329.0,468.6,500.8,498.5,110.0,138.5,141.5,142.1,2428.4,187112.2,190704.7,14924225.3,36785210.8,47349878.5,58070.9,221615.3,271353.8
Port Of Ngqura,248,179,56891.5,81522.8,2007.9,2008.6,2010.8,2010.5,3915.4,4195.2,4195.0,4321.6,280.0,370.9,390.1,426.8,36.0,49.6,45.3,43.7,5574.5,431588.0,439874.5,33769751.5,91803623.5,106324357.6,136168.4,474170.5,568219.6
East London,44,28,6491.2,2948.0,2002.0,2006.1,2005.5,2006.5,1871.1,3873.9,4225.2,3949.6,223.0,288.9,399.2,384.4,19.0,50.1,26.1,57.3,420.0,32467.8,33091.2,2616434.7,10966758.4,12876670.0,59464.4,226539.5,250623.2
