Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,3055,2202,630716.4,1161638.9,2010.3,2010.3,2010.2,2010.2,4311.2,4285.0,4549.1,4580.8,384.0,412.4,521.1,523.9,55.0,77.6,82.6,82.5,39568.4,3064296.1,3123130.6,291038647.2,675983874.1,801781966.8,95266.3,334640.7,399385.9
Container,936,259,192650.6,224511.8,2007.2,2008.0,2009.7,2009.7,3605.0,3579.8,3537.3,3533.7,248.0,249.4,284.5,285.3,40.5,57.1,49.3,49.2,22255.9,1723342.5,1756430.6,139963497.9,392613547.0,447294134.0,149533.7,486291.9,568489.3
Chemical tanker,496,340,48323.4,79000.9,2009.4,2009.8,2010.0,2010.0,4300.9,4272.1,4269.1,4271.7,371.0,370.5,441.9,441.5,55.0,63.3,66.5,66.4,7218.1,558409.3,569130.8,19523211.8,120427832.4,139519266.6,39361.3,284094.8,347988.1
Oil tanker,468,358,204831.4,389034.8,2008.8,2009.1,2009.6,2009.6,4269.2,4805.8,4913.2,4933.2,400.5,492.9,632.7,635.6,9.5,34.4,21.4,20.7,14050.0,1087459.3,1108338.5,129861810.7,239047912.8,264360750.0,277482.5,736597.6,907567.4
General cargo,466,277,24630.7,33565.1,2006.8,2007.9,2008.1,2008.4,2259.0,3633.9,3335.6,3330.7,268.5,350.9,476.1,473.4,34.0,59.9,54.8,55.9,3589.5,276326.6,281632.0,16736207.6,57406696.2,83510224.1,35914.6,191636.2,258728.4
Vehicle,338,231,82573.9,28154.4,2008.1,2007.9,2007.9,2007.6,4131.6,4115.1,4039.3,4086.9,270.5,270.9,346.0,346.7,26.0,31.3,28.9,28.4,5049.3,390899.2,398404.5,28509962.7,125698366.6,145571519.5,84349.0,320610.5,345047.2
Liquefied gas tanker,152,98,40009.8,37135.9,2011.6,2011.5,2012.8,2012.8,4352.9,4884.9,4638.8,4573.3,312.0,394.5,433.3,439.1,9.0,22.5,15.5,17.4,4395.6,292610.9,298229.0,10955810.3,66605014.0,57953267.0,72077.7,573618.1,862646.1
Refrigerated bulk,105,76,3340.7,3635.4,1994.9,1995.3,1997.0,1996.8,3451.5,3958.2,4243.9,4226.7,306.0,390.2,654.8,653.0,60.0,99.7,102.4,101.7,1687.5,128254.6,130717.1,10784870.0,23565464.7,26544279.8,102713.0,218880.4,236325.0
Cruise,60,22,3091.0,350.7,2002.4,2000.0,2003.5,2003.0,731.6,1136.8,864.7,891.6,44.5,74.3,96.6,101.6,10.0,34.4,23.9,24.5,709.9,54951.2,56006.3,1616121.3,7467354.8,8329890.5,26935.4,108083.9,110168.2
Miscellaneous - fishing,51,40,444.4,295.2,1989.3,1992.7,1990.2,1990.5,5458.0,8358.3,6740.0,6881.8,868.0,1358.6,1657.2,1734.2,73.0,399.5,709.8,741.1,261.6,19681.7,20059.6,2076220.8,4605458.0,5235939.3,40710.2,95809.6,113576.5
Service - other,45,30,1249.6,705.9,1995.8,1998.0,1999.3,1998.9,3036.8,3894.7,4352.5,4414.6,455.0,813.4,1070.0,1134.8,103.0,330.7,405.2,357.9,470.7,35769.7,36456.5,4925859.3,10106781.9,10890669.6,109463.5,243574.8,275030.4
Service - tug,31,29,363.1,297.2,2008.2,2008.0,2007.5,2007.7,3178.4,3546.4,3759.1,3883.6,559.0,743.0,807.4,903.0,78.0,372.2,236.2,209.3,233.9,17671.7,18011.0,7601696.1,17975722.9,24068521.5,245216.0,633191.7,854916.2
Ro-Ro,18,4,1408.4,1287.1,2012.1,2012.0,2012.1,2012.1,1587.2,1586.4,1542.6,1543.8,103.0,104.0,104.4,104.4,55.0,50.8,51.7,51.7,154.3,11949.5,12178.9,1381746.4,2546128.7,2968619.3,76763.7,180423.0,191522.4
Ferry-RoPax,1,1,0.4,0.0,1976.0,1976.0,1976.0,1976.0,963.0,963.0,963.0,963.0,182.0,182.0,182.0,182.0,49.0,49.0,49.0,49.0,1.4,106.8,108.8,992.9,2148.1,2856.0,992.9,2216.7,3158.9
Other liquids tankers,1,1,174.1,247.3,2016.0,2016.0,2016.0,2016.0,6308.6,6308.6,6308.6,6308.6,526.0,526.0,526.0,526.0,72.0,72.0,72.0,72.0,17.0,1316.7,1341.9,126856.8,362214.9,780935.3,126856.8,439480.0,710153.5
