Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Port Elizabeth,537,272,7184.2,8785.7,2004.7,2007.0,2007.9,2008.3,412.7,543.5,422.6,446.3,39.0,84.6,121.5,129.7,28.0,59.4,42.1,47.7,1238.9,95187.2,97014.8,5802273.7,16047345.8,18700573.1,10805.0,35316.0,41580.9
Island View,361,185,5523.7,7596.4,2008.1,2006.8,2007.9,2008.0,403.0,678.0,533.1,629.9,45.0,140.8,309.6,393.6,42.0,90.2,71.9,80.3,952.6,73196.5,74601.9,4121838.7,12247421.0,14492538.0,11417.8,42162.9,50897.9
Cape Town,344,194,8231.1,11707.5,2004.9,2005.4,2007.9,2008.5,812.2,1293.2,828.4,886.0,63.0,180.2,256.1,298.2,42.0,151.8,113.3,79.0,1291.9,99432.9,101342.0,6810508.4,19859856.1,23490450.4,19798.0,70163.2,85584.6
Port Of Ngqura,319,146,9691.9,11283.9,2008.6,2007.8,2010.0,2010.0,432.0,457.4,439.7,439.6,34.0,94.0,52.5,51.8,32.0,51.3,43.5,43.5,1270.6,98098.8,99982.3,6104268.0,17435760.3,20060532.2,19135.6,66217.0,78296.7
Durban,286,143,8343.0,9663.6,2007.7,2006.4,2009.8,2010.1,428.7,929.5,508.6,531.8,61.0,187.8,191.7,240.0,53.0,65.9,67.6,66.3,1133.9,87587.7,89269.3,5890832.8,16354047.1,18670010.5,20597.3,66356.3,77337.4
Richards Bay,273,181,3177.9,5349.0,2009.2,2009.0,2011.2,2011.5,201.9,489.2,470.6,502.3,44.0,105.8,353.8,370.0,58.0,94.5,103.3,106.0,552.8,42574.7,43392.1,1708319.8,5528296.0,6689562.3,6257.6,28173.6,34884.4
East London,261,125,2469.3,2141.2,2007.3,2007.7,2008.2,2008.7,277.3,300.9,282.5,310.7,31.0,87.2,68.3,90.2,22.0,37.6,24.8,30.6,453.2,34778.8,35446.5,1327838.0,5350041.9,6196019.1,5087.5,21762.5,25423.4
Salt River,187,89,5270.7,6196.1,2007.0,2005.8,2009.8,2010.0,471.4,998.0,535.2,535.9,63.0,216.8,117.7,112.5,46.0,212.2,61.3,56.2,810.6,62485.3,63685.1,4019870.3,11204139.9,12808062.3,21496.6,69484.7,81356.0
Saldanha,141,116,2935.2,4969.6,2006.5,2008.6,2009.6,2009.8,976.4,995.5,782.9,762.5,141.0,221.7,191.7,185.9,88.0,99.7,104.4,105.1,366.4,28201.9,28743.4,2111869.2,4890876.6,6160673.6,14977.8,53411.0,64957.7
Congella,106,67,1145.6,1680.8,2003.3,2006.7,2005.7,2006.7,821.3,1450.4,560.2,542.0,71.0,254.2,156.9,123.7,74.0,152.1,102.0,97.9,248.7,18982.4,19346.9,1058378.4,3217115.3,4008045.6,9984.7,38844.3,48528.6
