Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,3021,2180,687991.8,1268612.8,2010.3,2010.3,2010.1,2010.1,4719.5,4776.3,5037.6,5075.5,450.0,478.3,576.8,580.4,60.0,95.9,96.4,96.6,47714.8,3694712.2,3765650.7,321785604.7,745082128.5,886035924.6,106516.3,373169.8,445371.9
Container,952,270,214276.2,249243.0,2007.2,2008.0,2009.8,2009.8,4058.0,3716.5,3875.4,3858.9,230.5,250.1,292.3,292.7,21.0,27.7,23.2,23.1,23633.6,1829964.9,1865100.2,150176824.6,421569752.3,481212003.7,157748.8,517069.1,604348.7
Chemical tanker,501,342,45094.9,73794.4,2009.5,2009.9,2010.0,2010.1,4200.7,4068.9,3920.4,3925.6,363.0,377.2,450.1,450.1,45.0,74.7,74.6,74.6,6836.7,528832.8,538986.4,18708627.9,113518779.4,131615159.1,37342.6,264904.4,324445.3
General cargo,470,278,28872.5,39713.5,2006.7,2007.7,2007.6,2007.9,3587.6,4171.4,3876.2,3934.2,315.0,381.2,472.7,477.4,41.0,86.5,85.4,83.8,4315.2,332405.2,338787.3,18894940.0,65437069.4,95403042.8,40202.0,218495.6,295445.2
Oil tanker,463,357,214750.6,409022.1,2008.7,2009.0,2009.5,2009.5,4034.4,4744.0,5175.5,5211.3,417.0,470.9,726.5,731.7,46.0,74.7,87.5,87.6,14515.1,1123791.2,1145368.0,130163569.3,237363755.4,260777611.4,281130.8,748199.9,923493.8
Vehicle,343,234,80907.5,27281.4,2008.1,2008.0,2008.6,2008.3,4314.5,3977.4,3909.0,3910.1,267.0,255.9,310.7,309.6,12.0,16.8,16.4,16.4,4885.8,378444.4,385710.5,27625934.6,121800750.8,141057683.2,80542.1,306140.4,329474.2
Liquefied gas tanker,152,102,36232.6,34256.3,2011.4,2011.3,2012.6,2012.4,3871.7,4662.3,4379.6,4358.6,341.0,367.2,429.0,436.6,37.0,80.2,66.0,68.6,4218.3,284545.8,290009.1,10410142.7,61700178.3,54024057.4,68487.8,536898.0,804030.7
Refrigerated bulk,101,77,4158.1,4527.6,1994.8,1995.2,1996.3,1996.1,5743.8,5367.3,5387.7,5376.7,371.0,456.7,544.8,553.1,46.0,125.2,92.2,96.5,1955.2,149036.6,151898.1,13431671.3,29348854.1,33058723.9,132986.8,283393.5,305979.8
Miscellaneous - fishing,64,49,753.9,442.9,1990.9,1994.4,1997.2,1998.0,4736.6,10665.8,9735.8,9652.7,613.5,1770.7,2220.9,1883.9,46.0,371.8,1259.6,1388.0,381.5,28683.4,29234.2,3114732.4,6909076.8,7854920.7,48667.7,114537.2,135776.9
Cruise,58,22,2486.3,289.9,2002.2,2000.0,2001.8,2001.1,417.9,1125.2,726.3,769.6,34.0,76.7,109.8,118.4,8.0,14.7,15.8,16.6,593.3,45932.1,46814.0,1153125.4,5927748.3,6858882.1,19881.5,88519.8,93718.2
Service - other,46,34,1216.7,840.8,1996.6,1999.1,2000.0,2002.7,2704.3,3751.6,4221.3,4524.9,371.0,725.5,859.8,826.7,99.5,384.0,243.6,196.9,411.0,31243.5,31843.4,5866936.5,12037665.8,12971313.8,127542.1,283802.6,320453.3
Service - tug,32,31,361.1,296.5,2008.6,2008.5,2010.3,2010.0,2406.4,3159.3,3797.5,4055.0,334.5,649.7,1028.9,1119.2,28.0,146.7,154.1,168.1,192.0,14615.3,14895.9,7583401.1,17932460.8,24010595.8,236981.3,611928.2,826206.9
Ro-Ro,18,4,418.0,379.7,2012.1,2012.0,2012.0,2012.0,357.2,426.4,457.8,455.4,27.0,31.2,54.1,53.8,19.5,21.0,28.8,28.7,46.8,3629.0,3698.6,407562.0,751009.9,875628.3,22642.3,53217.8,56491.7
Ferry-RoPax,1,1,2.0,0.1,1976.0,1976.0,1976.0,1976.0,4464.4,4464.4,4464.4,4464.4,394.0,394.0,394.0,394.0,2.0,2.0,2.0,2.0,4.4,333.5,339.9,4603.3,9958.9,13240.9,4603.3,10276.9,14645.3
Other liquids tankers,1,1,172.0,244.2,2016.0,2016.0,2016.0,2016.0,6230.3,6230.3,6230.3,6230.3,1092.0,1092.0,1092.0,1092.0,43.0,43.0,43.0,43.0,23.1,1792.2,1826.6,125281.8,357717.8,771239.4,125281.8,434023.6,701336.4
