Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Fujairah,8829,3941,1248450.6,2321098.9,2007.5,2008.4,2008.1,2008.1,829.6,1997.2,2647.8,2701.3,106.0,204.8,446.9,449.2,20.0,40.2,55.5,55.5,84113.8,6511689.6,6636714.1,734668542.8,1512687738.7,1697990783.2,83210.8,244499.5,302804.4
Khor Fakkan,2945,1439,624157.0,997028.1,2005.5,2006.4,2007.3,2007.7,1702.5,2376.3,3196.8,3188.2,151.0,244.2,488.1,512.9,21.0,86.2,76.3,78.7,47657.1,3536940.2,3604849.5,297053942.1,753369112.9,763819756.8,100867.2,350292.6,460253.7
Jebel Ali,2691,1083,231745.8,264420.4,2005.8,2007.3,2009.1,2009.1,822.3,1633.7,1667.7,1683.1,64.0,135.1,202.4,217.3,24.0,41.7,32.8,35.9,24064.5,1850526.9,1886057.0,143170152.5,403930486.1,460610788.1,53203.3,179441.6,214157.2
Jebel Ali Free Zone,2084,756,259231.4,276652.5,2005.8,2007.7,2010.7,2010.6,642.6,1894.2,2554.3,2485.4,71.0,166.6,282.4,285.3,25.0,47.3,34.1,36.4,23875.7,1847469.0,1882940.4,132016531.3,380229501.4,429319765.1,63347.7,218551.4,259856.0
Mina Saqr,1253,512,22737.5,39242.9,2003.6,2006.8,2006.7,2006.7,494.0,1074.5,966.9,972.7,81.0,146.3,240.1,244.3,41.0,77.9,88.0,88.5,2272.2,175174.0,178537.4,17190217.5,39960028.6,50056022.1,13719.2,47454.5,57651.1
Sharjah,1111,413,8514.5,11429.1,2000.0,2002.0,2005.3,2005.2,310.0,955.1,1001.7,1100.5,43.0,184.9,372.3,404.9,23.0,167.9,150.1,160.4,2123.1,161937.5,165046.7,12540430.0,31343974.6,37332804.7,11287.5,35110.7,43595.7
Hulaylah Oil Terminal,768,441,42452.6,75432.4,2001.8,2004.0,2007.0,2006.9,435.6,1210.7,1478.1,1468.6,65.5,167.9,348.8,353.6,12.0,43.5,19.8,19.1,2897.1,221603.8,225858.6,24185236.1,52383257.3,58054803.8,31491.2,98588.5,124901.4
Mina Rashid Port,766,179,3243.8,2045.2,2002.3,2002.1,2006.8,2005.7,140.4,873.7,794.1,959.4,19.0,255.5,228.2,308.5,30.0,315.4,104.2,204.0,1035.3,78951.7,80467.6,4676870.8,14385677.2,15930655.5,6105.6,17859.6,22056.7
Ruwais,452,365,63009.9,104261.3,2010.3,2010.5,2009.9,2009.8,2154.1,2478.0,2880.3,2922.3,225.0,236.3,390.5,402.0,31.5,48.2,36.7,37.2,5123.7,396705.7,404322.4,41826430.3,107280226.0,112220024.0,92536.4,310764.5,411464.2
Mina Zayed/Abu Dhabi,441,339,18456.1,29821.6,2009.0,2008.5,2011.7,2011.8,657.0,1700.4,1741.8,2234.3,79.0,228.4,424.7,460.0,71.0,131.9,120.0,129.8,2061.7,158791.1,161839.9,11238302.2,29922689.1,36847387.7,25483.7,92159.3,114608.4
Al Hamriyah Lpg Terminal,440,325,7490.2,11948.2,2002.2,2004.1,2008.3,2008.7,475.5,1152.2,1299.5,1318.5,56.0,196.2,370.6,380.6,51.0,117.3,89.7,91.5,1400.6,107447.0,109510.0,7516683.6,19291979.9,23231248.7,17083.4,60679.2,75054.3
Das Island,432,158,37836.4,64824.8,2008.1,2007.3,2007.0,2007.8,108.1,1543.9,1653.2,1550.3,17.0,136.3,338.4,333.9,14.0,37.4,35.9,37.2,3020.5,223592.8,227885.8,18393760.8,40236429.0,41314681.2,42578.1,132182.6,173374.3
