Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Iran (Islamic Republic of),4567,1394,71561.0,129063.3,2001.7,2003.3,2006.6,2006.7,202.1,570.5,971.9,1071.0,29.0,89.4,715.0,756.2,22.0,77.5,82.9,83.7,8530.1,655436.6,668021.0,50675613.3,114221704.4,125541891.4,11096.0,33484.6,41923.9
India,3345,1912,225499.0,377279.0,2006.6,2007.8,2006.1,2006.2,1086.9,1393.4,1371.5,1359.6,105.0,158.4,205.0,211.2,28.0,82.0,87.9,90.2,20635.8,1584998.8,1615430.8,151984423.7,370033353.8,414192792.6,45436.3,149006.7,185934.6
Saudi Arabia,2991,1723,232621.0,332005.3,2008.6,2009.1,2009.3,2009.0,485.1,946.6,1345.7,1289.7,53.0,130.3,315.5,374.0,19.0,60.7,33.4,35.5,20973.7,1623111.9,1654275.7,133771084.4,324919946.3,373691110.2,44724.5,143026.0,174286.0
Qatar,1915,866,26636.3,42169.9,2006.2,2006.9,2007.4,2007.5,308.5,499.8,496.5,517.7,35.0,78.7,301.2,334.9,15.0,61.6,73.1,65.0,3048.2,233561.9,238046.3,18549599.1,48651733.6,55229238.9,9686.5,32742.8,41471.8
Oman,1662,966,44153.5,49556.3,2006.1,2006.3,2007.7,2007.5,320.6,550.2,614.9,623.3,36.0,103.0,124.8,159.6,20.0,72.8,59.5,66.4,5936.1,457478.7,466262.3,29536273.9,82786327.6,92482717.6,17771.5,56817.8,67210.4
Kuwait,1373,596,50701.7,87752.2,2004.2,2007.2,2006.0,2005.9,579.9,861.7,955.6,1009.8,54.0,96.6,467.8,507.4,34.0,73.1,46.3,46.0,4351.5,334744.5,341171.6,30846429.0,73034862.5,82738845.8,22466.4,72530.6,89615.8
Iraq,1296,504,37847.6,66176.5,2001.6,2004.2,2006.8,2007.3,594.2,867.7,1030.9,1081.4,64.0,113.5,622.1,674.5,32.0,76.3,48.0,46.6,4049.7,312251.6,318246.8,27118880.6,64927371.8,74389292.5,20925.1,65984.1,81638.7
Singapore,1101,844,284874.4,444305.4,2008.3,2008.5,2008.7,2008.6,3506.6,3740.6,3634.6,3625.5,298.0,351.0,342.1,352.6,34.0,71.1,62.4,64.9,21918.7,1690705.6,1723167.1,172285152.1,409187922.2,452755457.6,156480.6,492652.6,622699.8
Bahrain,1044,455,10122.0,15294.1,2003.5,2006.8,2008.5,2008.4,367.5,475.6,439.9,459.9,49.0,114.7,70.7,74.9,29.0,59.1,57.8,60.1,1653.0,127272.4,129716.0,9219276.6,24112732.6,28861871.5,8830.7,28490.6,35025.5
Pakistan,914,576,24111.8,36917.8,2007.1,2008.3,2007.6,2007.8,743.8,848.9,816.0,811.9,67.0,104.0,133.0,135.7,24.0,62.0,77.9,78.8,3102.6,238730.0,243313.6,21307839.5,54363947.5,63153708.9,23312.7,74626.0,90853.2
