Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Al Hamriyah Lpg Terminal,435,316,4815.5,7297.4,2001.8,2003.9,2006.0,2006.2,462.5,881.2,902.3,852.6,72.0,156.7,300.4,281.1,49.0,107.3,100.9,99.9,1325.6,101409.6,103356.6,5883490.6,15698451.8,19167692.6,13525.3,49050.1,61757.0
Mina Zayed/Abu Dhabi,399,307,9477.4,14238.6,2008.5,2008.5,2010.0,2010.2,428.0,1038.0,1008.2,1208.7,55.0,149.4,437.2,496.3,50.0,97.8,78.3,86.6,1280.7,98599.9,100493.0,6063836.2,17682831.1,21850084.2,15197.6,58327.6,73463.7
Abu Al Bukhoosh,392,143,2639.5,3845.6,2003.6,2005.3,2003.2,2005.2,106.8,390.1,1149.1,1101.0,29.0,62.8,244.3,217.9,26.0,61.8,85.2,101.2,346.6,24660.4,25133.9,2016075.3,4952578.2,5748817.2,5143.0,16550.3,21738.9
Hamriya Free Zone Port,366,84,6885.4,12553.0,1996.8,1995.3,2001.3,2001.7,423.0,1172.8,5695.7,8713.5,48.0,161.8,3000.2,3113.4,26.0,113.6,133.0,136.3,578.6,44320.4,45171.4,4319334.9,9595425.5,10574996.8,11801.5,33777.6,43367.9
Mina Khalifa/Abu Dhabi,298,211,39376.3,41946.0,2007.7,2008.0,2010.7,2010.6,840.3,1451.2,2011.3,2159.1,81.0,120.8,235.4,251.7,18.0,74.6,34.9,42.3,3110.9,240754.8,245377.3,18164965.9,48995049.5,59168893.8,60956.3,223739.5,272768.6
Free Port,279,253,18896.3,24485.1,2004.9,2005.3,2007.9,2007.4,465.9,1318.9,1791.7,1526.7,106.0,253.5,409.4,415.4,43.0,105.5,68.4,84.9,2695.4,199346.6,203174.1,10320268.0,31731231.4,33927847.5,36990.2,144457.6,191972.1
Zirkuh Petroleum Port,260,202,95217.6,181665.9,2007.5,2007.8,2007.8,2007.8,1004.7,2729.7,2678.2,2677.1,111.0,241.6,444.9,444.5,46.0,67.5,73.9,73.8,6409.9,496527.3,506060.6,47522801.6,82870697.2,87867433.7,182780.0,490074.2,610760.9
Abu Musa,236,140,6245.1,11766.4,2002.8,2002.3,2008.9,2009.2,277.4,888.1,2109.9,2216.0,34.5,106.1,444.9,450.3,44.0,74.2,71.8,70.7,519.4,39944.5,40711.4,4615154.1,9834338.2,10798720.1,19555.7,53147.2,68390.5
Fateh Oil Terminal,223,141,12433.5,21481.3,2005.4,2005.1,2007.0,2007.5,233.3,902.5,2325.0,2361.4,45.0,101.0,365.3,372.1,20.0,45.0,39.6,39.1,992.2,74719.1,76153.7,6513019.8,13847256.9,15307824.9,29206.4,89083.4,112448.8
Hamriya,198,125,1087.6,1671.2,2000.7,2002.7,2006.7,2006.8,351.8,1187.3,1907.4,2228.5,57.0,233.5,691.1,728.4,45.0,164.7,117.8,101.4,357.3,27103.7,27624.0,2848763.5,5582923.4,7024469.4,14387.7,39352.7,51172.6
Dibba,185,120,11329.2,20196.9,2002.6,2002.8,2006.3,2006.5,527.9,1314.8,1488.9,1537.9,55.0,156.1,411.2,425.7,47.0,122.7,94.8,95.4,1125.3,86221.9,87877.4,7087668.8,14085113.9,15233618.6,38311.7,110144.0,139104.3
Mina Khalid,175,109,2392.2,3010.9,1998.1,1997.6,2001.1,2000.1,477.9,1206.7,1337.8,1274.7,57.0,146.6,353.4,374.4,25.0,137.6,214.0,248.7,502.4,38551.6,39291.8,2516983.6,6434199.9,8212064.0,14382.8,51534.6,66134.3
Yas Island,140,123,28583.6,49763.2,2008.2,2008.2,2009.1,2009.0,2588.6,3283.3,2653.4,2785.9,223.0,291.5,605.8,629.1,29.5,53.6,120.9,129.7,2435.0,188545.7,192165.8,20932168.8,46988707.2,50993484.3,149515.5,420500.4,538102.3
Kalba,110,66,4243.3,6658.5,1999.1,2002.0,1999.4,2001.6,653.1,1879.0,2030.2,1832.1,81.5,218.6,1106.1,694.9,44.5,89.5,108.2,126.1,476.8,36737.9,37443.2,2506689.4,6119704.5,6663425.2,22788.1,76422.2,93688.2
Ajman,94,32,318.5,413.1,2000.2,1998.3,1998.9,1998.5,192.8,654.2,1316.3,1221.9,23.0,106.7,187.0,208.6,55.0,67.6,34.8,34.3,128.5,9728.9,9915.7,418512.3,1059143.7,1050223.6,4452.3,13724.0,17199.8
Al Jazeera Port,78,68,1512.5,2392.4,2001.8,2002.0,2003.8,2003.4,357.8,911.1,1050.7,1090.6,59.0,142.0,296.9,319.6,36.0,177.8,89.7,80.2,212.8,16354.7,16668.7,1081677.2,3159002.4,3737239.8,13867.7,51611.2,64437.1
Umm Al Qaywayn,63,58,848.2,1414.1,1997.9,1999.2,2004.2,2004.8,473.2,1061.2,876.5,863.9,61.0,151.7,175.2,165.8,47.0,114.1,111.2,105.2,146.1,11190.8,11405.7,1142688.2,2341330.2,2790951.1,18137.9,58353.6,73185.2
Dubai,60,42,2145.7,329.9,2005.3,2004.5,2005.2,2004.2,330.1,781.4,801.1,721.1,23.5,111.8,99.0,98.6,12.0,53.9,16.5,37.1,447.9,34645.6,35310.8,708284.3,4104539.4,4790934.9,11804.7,61172.5,69147.1
Rak Maritime City,45,34,651.5,1032.6,2003.1,2005.3,2010.4,2010.9,469.0,961.8,2088.4,2295.1,64.0,156.8,298.3,308.1,26.0,87.7,12.6,11.5,90.2,6929.3,7062.3,609320.7,1387337.7,1773015.7,13540.5,50921.2,63960.8
Musaffah,41,39,3699.5,3785.0,2007.4,2007.1,2007.9,2007.4,665.0,2194.4,7341.7,5349.4,205.0,750.7,1219.0,1219.6,48.0,122.6,86.8,80.7,364.5,28027.6,28565.7,2956629.8,9575156.8,9566259.5,72112.9,247006.0,322973.0
Zirku,21,19,2929.9,4628.8,2007.7,2007.5,2007.7,2007.8,3757.6,2977.9,2044.7,2546.8,288.0,269.6,364.8,396.0,34.0,52.5,55.9,59.0,287.0,22202.6,22628.8,2477353.9,5723065.4,6515451.3,117969.2,347918.0,448093.0
Ras Al Khaimah,16,16,1923.7,2330.1,2003.8,2003.8,2001.4,2003.7,2411.0,4175.8,2690.0,2036.4,253.5,390.0,426.7,391.9,25.5,91.9,83.0,102.2,239.5,16389.8,16704.5,949108.6,3106040.2,3582370.5,59319.3,264467.7,352054.4
Arzanah,16,6,178.4,334.8,2010.9,2007.5,2005.8,2005.8,87.2,303.1,525.0,543.0,12.0,21.7,43.5,43.6,14.0,89.5,30.9,30.5,10.2,783.3,798.3,137628.5,271748.3,324160.6,8601.8,22860.4,29557.6
Rak Khor Port,14,14,786.0,1238.6,2005.4,2005.4,2010.4,2010.6,682.7,3568.2,1962.7,1764.3,145.0,353.9,634.4,550.3,37.5,63.6,29.5,28.2,119.5,9137.7,9313.1,972605.9,2158218.4,2606857.6,69471.8,203555.9,247112.4
Ahmed Bin Rashid Port,12,11,99.2,162.7,1994.7,1995.5,1996.5,1996.4,856.2,1389.3,893.9,871.9,154.5,287.5,398.4,406.1,62.0,137.9,106.9,106.6,48.0,3635.9,3705.7,200839.3,431601.3,502908.7,16736.6,55934.5,71958.2
Abu Dhabi,2,2,16.0,27.3,1999.0,1999.0,2009.3,2009.5,488.6,488.6,470.6,470.4,95.0,95.0,115.6,116.0,139.5,139.5,166.2,166.7,2.4,185.3,188.9,14788.6,24050.6,29983.0,7394.3,22741.9,26857.2
Umm An Nar,1,1,81.4,139.0,2010.0,2010.0,2010.0,2010.0,2468.4,2468.4,2468.4,2468.4,250.0,250.0,250.0,250.0,14.0,14.0,14.0,14.0,5.4,417.3,425.3,62027.0,122762.3,152265.0,62027.0,198016.3,230230.8
