Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
"Tanzania, United Republic of",278,156,2471.2,2250.7,2003.9,2005.2,2004.8,2004.2,207.8,369.6,277.1,306.5,36.5,76.8,130.3,164.0,34.0,62.5,48.2,59.1,564.8,43416.6,44250.2,1901393.6,6369899.2,7233995.5,6839.5,24546.0,28727.6
United Arab Emirates,185,130,19085.5,26957.4,2007.4,2008.2,2008.5,2008.9,2685.1,2911.2,2881.6,2903.4,217.0,259.0,262.9,279.1,52.0,113.4,79.1,89.0,2227.3,172464.3,175775.7,16151856.4,44031854.2,50809192.4,87307.3,284363.4,340585.5
Singapore,126,93,19469.6,19765.0,2009.6,2009.6,2009.9,2009.9,4095.3,4135.5,4132.1,4141.5,300.5,316.3,302.1,323.8,47.0,68.5,56.7,69.7,2102.8,162790.7,165916.2,13428535.5,40286442.1,46814092.2,106575.7,357209.5,414023.4
Sri Lanka,117,60,12663.3,12589.3,2004.9,2006.6,2004.7,2004.0,2572.5,2639.1,2616.0,2604.5,182.0,187.6,186.1,194.2,58.0,57.1,59.5,66.4,1467.8,113684.7,115867.4,9815415.6,30463820.2,34398099.9,83892.4,274622.0,317294.7
Mozambique,76,36,2184.2,2695.5,2001.8,2003.8,1999.6,1999.2,1203.2,1190.9,1316.1,1264.7,102.0,141.2,149.2,152.3,61.0,110.8,79.9,91.1,352.8,27217.6,27740.2,2137692.6,6954674.8,7794641.9,28127.5,101435.7,119900.4
Oman,72,31,5792.3,7975.1,2008.6,2006.6,2008.9,2009.1,1932.9,2812.5,2253.8,2333.3,181.0,298.0,275.2,297.0,74.5,113.7,99.2,105.9,759.4,58813.8,59943.0,4910111.6,14185202.2,16161689.9,68196.0,227714.1,268868.1
Saudi Arabia,67,48,8185.1,13468.7,2006.8,2008.7,2010.3,2011.0,3082.4,3379.5,3421.0,3467.0,285.0,336.6,366.3,372.7,76.0,101.6,102.4,105.5,924.6,71462.2,72834.2,7676444.8,19138032.4,22212395.4,114573.8,348006.8,429033.4
South Africa,57,50,2985.8,4728.5,2006.8,2007.1,2008.9,2009.2,1885.0,2151.5,2104.5,2109.6,188.0,222.9,220.2,224.5,66.0,91.9,88.3,89.8,350.5,27100.8,27621.1,2271993.8,5946589.4,7464931.6,39859.5,148198.7,179919.2
Malaysia,56,30,7217.2,9375.4,2007.3,2009.1,2008.0,2007.2,4030.7,3964.6,4055.3,4070.1,322.0,323.6,338.6,351.8,55.0,82.6,70.1,77.4,971.1,75185.0,76628.5,4944300.5,16747750.5,19447234.0,88291.1,346927.2,414735.1
India,47,41,4794.5,5295.9,2005.2,2006.2,2007.3,2007.3,2770.3,2869.5,2920.7,2867.2,212.0,229.1,219.9,242.6,32.0,100.0,86.8,126.7,478.6,37042.2,37753.4,3453439.7,10308478.0,12019429.0,73477.4,245731.1,291206.0
Djibouti,43,26,4037.6,5074.9,2006.9,2005.9,2007.5,2006.9,2286.4,3036.8,2591.6,2701.7,164.0,255.7,247.1,271.8,63.0,108.1,100.6,118.1,486.8,37669.6,38392.9,4100077.0,9145806.1,10953570.4,95350.6,270898.3,313055.4
