,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,670,Saint Vincent and the Grenadines,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",46502794.722,80287.27017599999
1,670,Saint Vincent and the Grenadines,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",10833406.664,1819.129958
2,670,Saint Vincent and the Grenadines,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10801585.632,2560.321992
3,670,Saint Vincent and the Grenadines,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",9536122.947,1870.090972
4,670,Saint Vincent and the Grenadines,21,Miscellaneous edible preparations,9426125.98,6777.014447
5,670,Saint Vincent and the Grenadines,44,Wood and articles of wood; wood charcoal,8841248.53,7590.84559
6,670,Saint Vincent and the Grenadines,22,"Beverages, spirits and vinegar",8804804.052,6195.258804
7,670,Saint Vincent and the Grenadines,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",7737799.337,2388.294099
8,670,Saint Vincent and the Grenadines,72,Iron and steel,7072511.994,7043.95863
9,670,Saint Vincent and the Grenadines,02,Meat and edible meat offal,6816653.347,4915.487739
10,670,Saint Vincent and the Grenadines,39,Plastics and articles thereof,6476906.785,2499.5330169999997
11,670,Saint Vincent and the Grenadines,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",5930231.812,2333.755808
12,670,Saint Vincent and the Grenadines,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",5455398.623,2707.172326
13,670,Saint Vincent and the Grenadines,73,Iron or steel articles,5373077.023,2591.706259
14,670,Saint Vincent and the Grenadines,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5028678.919,1331.548565
15,670,Saint Vincent and the Grenadines,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",4535790.079,2476.697399
16,670,Saint Vincent and the Grenadines,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4350276.832,52981.038058
17,670,Saint Vincent and the Grenadines,10,Cereals,4257158.313999999,9044.782383000002
18,670,Saint Vincent and the Grenadines,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",3726829.546,2550.2823339999995
19,670,Saint Vincent and the Grenadines,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",3666854.504,1329.916756
20,670,Saint Vincent and the Grenadines,17,Sugars and sugar confectionery,3027576.358,6331.534586
