,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,780,Trinidad and Tobago,670,Saint Vincent and the Grenadines,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",30503371.348,51935.067671,"Trinidad and Tobago - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1,840,United States of America,670,Saint Vincent and the Grenadines,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",15008958.279,27471.140088,"United States of America - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2,840,United States of America,670,Saint Vincent and the Grenadines,02,Meat and edible meat offal,5010413.076,4055.473654,United States of America - Meat and edible meat offal
3,840,United States of America,670,Saint Vincent and the Grenadines,44,Wood and articles of wood; wood charcoal,4891115.553,5779.85877,United States of America - Wood and articles of wood; wood charcoal
4,392,Japan,670,Saint Vincent and the Grenadines,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4748799.065,1453.849692,"Japan - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
5,840,United States of America,670,Saint Vincent and the Grenadines,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4303057.074,782.09406,"United States of America - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
6,840,United States of America,670,Saint Vincent and the Grenadines,21,Miscellaneous edible preparations,4021483.428,3396.848617,United States of America - Miscellaneous edible preparations
7,780,Trinidad and Tobago,670,Saint Vincent and the Grenadines,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",3830445.061,1104.318294,"Trinidad and Tobago - Preparations of cereals, flour, starch or milk; pastrycooks' products"
8,840,United States of America,670,Saint Vincent and the Grenadines,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",3771939.503,588.7469540000001,"United States of America - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
9,840,United States of America,670,Saint Vincent and the Grenadines,39,Plastics and articles thereof,3318985.577,1217.8280009999999,United States of America - Plastics and articles thereof
10,328,Guyana,670,Saint Vincent and the Grenadines,10,Cereals,3089320.241,4364.130735000001,Guyana - Cereals
11,780,Trinidad and Tobago,670,Saint Vincent and the Grenadines,21,Miscellaneous edible preparations,2728108.406,2092.483851,Trinidad and Tobago - Miscellaneous edible preparations
12,840,United States of America,670,Saint Vincent and the Grenadines,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2584482.464,519.1502800000001,"United States of America - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
13,840,United States of America,670,Saint Vincent and the Grenadines,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2443934.927,1448.827339,"United States of America - Paper and paperboard; articles of paper pulp, of paper or paperboard"
