,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,533,Aruba,528,Netherlands (Kingdom of the),88,"Aircraft, spacecraft, and parts thereof",60703619.003,34.725523,"Netherlands (Kingdom of the) - Aircraft, spacecraft, and parts thereof"
1,533,Aruba,558,Nicaragua,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",33575831.31,58091.835076999996,"Nicaragua - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2,533,Aruba,729,Sudan,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",10922308.418,947.683669,"Sudan - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
3,533,Aruba,222,El Salvador,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",9616810.924,16197.537034,"El Salvador - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
4,533,Aruba,528,Netherlands (Kingdom of the),84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8846023.873,16.094184,"Netherlands (Kingdom of the) - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
5,533,Aruba,729,Sudan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",6590885.234,238.859193,"Sudan - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
6,533,Aruba,840,United States of America,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4238349.634,3181.890921,"United States of America - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
7,533,Aruba,729,Sudan,44,Wood and articles of wood; wood charcoal,3480286.266,6900.238983,Sudan - Wood and articles of wood; wood charcoal
8,533,Aruba,729,Sudan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3237685.505,360.58586599999995,"Sudan - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
9,533,Aruba,410,"Korea, Republic of",74,Copper and articles thereof,2311121.199,423.191779,"Korea, Republic of - Copper and articles thereof"
10,533,Aruba,729,Sudan,21,Miscellaneous edible preparations,2173165.049,225.368358,Sudan - Miscellaneous edible preparations
11,533,Aruba,729,Sudan,35,Albuminoidal substances; modified starches; glues; enzymes,1789310.263,94.349466,Sudan - Albuminoidal substances; modified starches; glues; enzymes
12,533,Aruba,840,United States of America,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1509140.353,133.14756899999998,"United States of America - Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster"
13,533,Aruba,528,Netherlands (Kingdom of the),74,Copper and articles thereof,1382173.593,330.37212900000003,Netherlands (Kingdom of the) - Copper and articles thereof
14,533,Aruba,764,Thailand,72,Iron and steel,1134497.995,4200.71,Thailand - Iron and steel
15,533,Aruba,840,United States of America,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1027047.13,56.536791,"United States of America - Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
16,533,Aruba,729,Sudan,23,"Food industries, residues and wastes thereof; prepared animal fodder",842012.658,960.523637,"Sudan - Food industries, residues and wastes thereof; prepared animal fodder"
17,533,Aruba,729,Sudan,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",841710.165,509.618571,"Sudan - Paper and paperboard; articles of paper pulp, of paper or paperboard"
18,533,Aruba,729,Sudan,88,"Aircraft, spacecraft, and parts thereof",813105.065,15.762431000000001,"Sudan - Aircraft, spacecraft, and parts thereof"
19,533,Aruba,840,United States of America,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",754665.912,0.781813,"United States of America - Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
20,533,Aruba,784,United Arab Emirates,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",736353.269,87.752348,"United Arab Emirates - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
21,533,Aruba,400,Jordan,72,Iron and steel,641177.79,2684.741748,Jordan - Iron and steel
22,533,Aruba,729,Sudan,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",610815.981,433.235672,"Sudan - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"
23,533,Aruba,528,Netherlands (Kingdom of the),33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",600477.601,12.691145,"Netherlands (Kingdom of the) - Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
24,533,Aruba,729,Sudan,38,Chemical products n.e.c.,562216.06,270.85093900000004,Sudan - Chemical products n.e.c.
25,533,Aruba,528,Netherlands (Kingdom of the),90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",540926.148,1.627345,"Netherlands (Kingdom of the) - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
26,533,Aruba,729,Sudan,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",525229.05,28.243298,"Sudan - Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
27,533,Aruba,729,Sudan,39,Plastics and articles thereof,476481.32,310.558762,Sudan - Plastics and articles thereof
28,533,Aruba,729,Sudan,83,Metal; miscellaneous products of base metal,451941.322,137.229381,Sudan - Metal; miscellaneous products of base metal
29,533,Aruba,729,Sudan,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",409553.877,145.45970300000002,"Sudan - Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
30,533,Aruba,004,Afghanistan,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",392852.632,8.114732,"Afghanistan - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
31,533,Aruba,729,Sudan,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",386535.168,13.766245000000001,"Sudan - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
32,533,Aruba,729,Sudan,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",371799.059,117.787288,"Sudan - Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"
33,533,Aruba,729,Sudan,62,Apparel and clothing accessories; not knitted or crocheted,369499.245,82.63113899999999,Sudan - Apparel and clothing accessories; not knitted or crocheted
34,533,Aruba,400,Jordan,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",350009.147,170.718037,"Jordan - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
35,533,Aruba,004,Afghanistan,30,Pharmaceutical products,256240.437,10.122041,Afghanistan - Pharmaceutical products
36,533,Aruba,729,Sudan,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",241345.317,32.58302,"Sudan - Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
37,533,Aruba,340,Honduras,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",239404.762,375.155307,"Honduras - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
38,533,Aruba,682,Saudi Arabia,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",223297.127,34.302006,"Saudi Arabia - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
39,533,Aruba,682,Saudi Arabia,30,Pharmaceutical products,220063.601,1.589704,Saudi Arabia - Pharmaceutical products
40,533,Aruba,840,United States of America,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",219716.392,6.213651,"United States of America - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
41,533,Aruba,729,Sudan,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",216306.704,24.841947,"Sudan - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
42,533,Aruba,528,Netherlands (Kingdom of the),15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",214821.944,377.794694,"Netherlands (Kingdom of the) - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
43,533,Aruba,591,Panama,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",203830.374,34.184326,"Panama - Textiles, made up articles; sets; worn clothing and worn textile articles; rags"
44,533,Aruba,840,United States of America,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",197604.785,5.34942,"United States of America - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"
45,533,Aruba,729,Sudan,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",196717.068,110.34,"Sudan - Products of the milling industry; malt, starches, inulin, wheat gluten"
46,533,Aruba,729,Sudan,72,Iron and steel,196080.493,115.486595,Sudan - Iron and steel
47,533,Aruba,729,Sudan,07,Vegetables and certain roots and tubers; edible,182503.869,330.0,Sudan - Vegetables and certain roots and tubers; edible
48,533,Aruba,840,United States of America,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",168210.915,8.236294,"United States of America - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
49,533,Aruba,400,Jordan,74,Copper and articles thereof,164350.746,70.81466999999999,Jordan - Copper and articles thereof
50,533,Aruba,116,Cambodia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",144857.44,7.710754,"Cambodia - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
51,533,Aruba,048,Bahrain,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",136342.688,16.545014,"Bahrain - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
52,533,Aruba,344,"China, Hong Kong SAR",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",135563.197,6.166923,"China, Hong Kong SAR - Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
53,533,Aruba,729,Sudan,73,Iron or steel articles,134481.905,29.256948,Sudan - Iron or steel articles
54,533,Aruba,528,Netherlands (Kingdom of the),87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",125255.649,25.552995,"Netherlands (Kingdom of the) - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
55,533,Aruba,729,Sudan,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",124584.138,53.503606,"Sudan - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
56,533,Aruba,400,Jordan,61,Apparel and clothing accessories; knitted or crocheted,124319.681,13.089333,Jordan - Apparel and clothing accessories; knitted or crocheted
57,533,Aruba,528,Netherlands (Kingdom of the),73,Iron or steel articles,121810.656,29.449198,Netherlands (Kingdom of the) - Iron or steel articles
58,533,Aruba,591,Panama,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",119216.181,5.558597,"Panama - Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body"
59,533,Aruba,356,India,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",118351.371,255.90058,"India - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
60,533,Aruba,400,Jordan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",117828.773,57.89097,"Jordan - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
61,533,Aruba,729,Sudan,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",113953.964,27.274155,"Sudan - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
62,533,Aruba,328,Guyana,72,Iron and steel,108937.387,157.28004,Guyana - Iron and steel
63,533,Aruba,528,Netherlands (Kingdom of the),72,Iron and steel,102127.042,105.47198399999999,Netherlands (Kingdom of the) - Iron and steel
64,533,Aruba,400,Jordan,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",99797.808,130.156934,"Jordan - Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
65,533,Aruba,729,Sudan,40,Rubber and articles thereof,97623.493,22.18906,Sudan - Rubber and articles thereof
66,533,Aruba,784,United Arab Emirates,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",97444.356,4.478962,"United Arab Emirates - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
67,533,Aruba,620,Portugal,73,Iron or steel articles,96379.014,73.25,Portugal - Iron or steel articles
68,533,Aruba,703,Slovakia,02,Meat and edible meat offal,92643.025,20.5,Slovakia - Meat and edible meat offal
69,533,Aruba,380,Italy,64,Footwear; gaiters and the like; parts of such articles,92074.325,0.28777600000000003,Italy - Footwear; gaiters and the like; parts of such articles
70,533,Aruba,784,United Arab Emirates,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",87976.064,4.344274,"United Arab Emirates - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
71,533,Aruba,729,Sudan,30,Pharmaceutical products,82162.856,1.61331,Sudan - Pharmaceutical products
72,533,Aruba,703,Slovakia,39,Plastics and articles thereof,78100.427,47.050368,Slovakia - Plastics and articles thereof
73,533,Aruba,400,Jordan,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",74982.921,15.324639999999999,"Jordan - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"
74,533,Aruba,328,Guyana,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",74814.348,126.3,"Guyana - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
75,533,Aruba,344,"China, Hong Kong SAR",03,"Fish and crustaceans, molluscs and other aquatic invertebrates",73871.497,4.656573000000001,"China, Hong Kong SAR - Fish and crustaceans, molluscs and other aquatic invertebrates"
76,533,Aruba,682,Saudi Arabia,73,Iron or steel articles,73445.32,18.116049999999998,Saudi Arabia - Iron or steel articles
77,533,Aruba,729,Sudan,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",70820.459,66.954167,"Sudan - Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"
78,533,Aruba,528,Netherlands (Kingdom of the),85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",69118.4,1.0757,"Netherlands (Kingdom of the) - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
79,533,Aruba,784,United Arab Emirates,22,"Beverages, spirits and vinegar",67151.397,334.420059,"United Arab Emirates - Beverages, spirits and vinegar"
80,533,Aruba,328,Guyana,73,Iron or steel articles,66670.327,57.715900000000005,Guyana - Iron or steel articles
81,533,Aruba,729,Sudan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",65191.246,187.346643,"Sudan - Salt; sulphur; earths, stone; plastering materials, lime and cement"
82,533,Aruba,756,"Switzerland, Liechtenstein",91,Clocks and watches and parts thereof,61233.613,0.005628,"Switzerland, Liechtenstein - Clocks and watches and parts thereof"
83,533,Aruba,414,Kuwait,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",60831.531,0.194,"Kuwait - Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
84,533,Aruba,840,United States of America,62,Apparel and clothing accessories; not knitted or crocheted,60664.307,1.4474500000000001,United States of America - Apparel and clothing accessories; not knitted or crocheted
85,533,Aruba,784,United Arab Emirates,40,Rubber and articles thereof,59609.873,2.79047,United Arab Emirates - Rubber and articles thereof
86,533,Aruba,682,Saudi Arabia,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",59549.737,2.524959,"Saudi Arabia - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
87,533,Aruba,724,Spain,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",59236.624,90.11,"Spain - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
88,533,Aruba,840,United States of America,74,Copper and articles thereof,57914.881,17.63632,United States of America - Copper and articles thereof
89,533,Aruba,702,Singapore,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",56974.147,0.49092,"Singapore - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
90,533,Aruba,784,United Arab Emirates,39,Plastics and articles thereof,56821.662,6.846234000000001,United Arab Emirates - Plastics and articles thereof
91,533,Aruba,400,Jordan,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",54830.657,32.242224,"Jordan - Fish and crustaceans, molluscs and other aquatic invertebrates"
92,533,Aruba,380,Italy,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",53110.859,0.073475,"Italy - Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
93,533,Aruba,388,Jamaica,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",49799.466,4.051009,"Jamaica - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
