Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,2683,1819,254175.2,456429.7,2010.1,2010.2,2010.7,2010.6,1988.3,2505.2,2521.0,2525.6,198.0,254.4,366.3,366.1,9.0,12.9,14.4,14.5,19744.8,1526781.8,1556096.0,132577537.1,306444014.6,376039451.8,49413.9,179104.1,214582.6
Oil tanker,814,538,83505.2,151619.5,2008.8,2008.9,2009.7,2009.7,1254.4,2098.6,1994.8,1976.0,144.0,220.3,361.1,359.1,12.0,22.4,19.4,19.2,8249.3,636738.9,648964.3,80651272.5,150018604.5,176867060.1,99080.2,249622.6,308731.1
Chemical tanker,751,545,31295.2,51479.5,2009.1,2009.3,2010.3,2010.3,1101.7,1998.2,2105.5,2125.1,125.0,205.5,355.8,357.3,10.0,20.0,20.1,19.8,4645.2,358598.4,365483.5,14832563.5,82831966.7,96247367.9,19750.4,128540.4,157069.2
General cargo,745,488,12471.3,17796.6,2006.8,2006.7,2007.9,2008.0,1317.3,1565.1,1754.3,1743.9,134.0,160.9,263.7,262.3,6.0,12.3,13.5,13.0,2078.4,159642.7,162707.9,11978033.6,38976077.3,56225935.1,16077.9,76402.9,103290.1
Liquefied gas tanker,360,217,50633.1,45772.2,2009.7,2009.7,2010.2,2010.4,1436.0,2162.2,2435.5,2432.8,119.5,181.4,316.2,319.0,11.0,16.5,14.8,14.8,5632.7,402596.8,410326.7,14613131.4,83275854.1,72411914.2,40592.0,277416.4,406317.4
Cruise,219,74,8514.0,812.3,1998.3,1997.3,2003.4,2001.9,336.8,457.9,548.5,527.6,24.0,31.9,48.1,47.5,8.0,7.6,6.9,7.0,1748.1,135163.7,137758.8,2372950.4,13969090.1,16291349.8,10835.4,56116.3,61618.6
Container,163,114,4847.1,5844.8,2004.4,2004.9,2007.3,2007.2,492.5,1055.0,1276.1,1262.1,46.0,92.8,182.8,181.5,8.0,26.1,20.5,20.8,687.0,53017.0,54034.9,4620319.6,14461670.8,16179806.8,28345.5,95747.9,112400.5
Refrigerated bulk,85,56,1660.8,1829.7,1995.2,1994.4,1994.0,1993.9,1860.6,2166.8,2139.1,2140.0,134.0,209.4,316.7,317.8,9.0,10.5,11.1,11.1,761.3,58024.3,59138.3,5427944.2,11860321.7,13359536.9,63858.2,136081.0,146926.6
Service - tug,30,25,80.7,71.7,2006.1,2004.9,2004.3,2004.5,1114.1,1563.0,1549.2,1579.6,213.0,399.2,479.2,475.0,40.5,214.0,268.4,260.3,87.7,6598.9,6725.6,1833715.1,4336184.2,5805916.3,61123.8,157832.7,213100.9
Ferry-RoPax,26,10,1003.9,276.8,1996.2,1999.2,1997.1,1996.9,1945.8,1251.2,2741.2,2806.7,239.0,115.4,807.3,824.7,6.5,137.6,24.2,15.2,253.5,19367.1,19738.9,1727170.6,4268369.0,5239314.3,66429.6,141834.7,129579.3
Ro-Ro,24,18,837.5,441.0,2001.5,2003.4,2005.4,2004.3,1145.9,1312.9,1533.9,1470.3,87.0,141.8,270.8,230.5,10.0,106.3,96.8,98.1,177.7,13686.4,13949.2,493379.0,1075906.7,1102344.2,20557.5,48424.3,52455.4
Service - other,17,17,423.8,334.4,2004.2,2004.2,2007.8,2007.8,1915.5,2912.5,3146.7,3021.2,301.0,512.4,740.1,696.7,21.0,88.9,54.6,34.1,151.0,11520.5,11741.7,2333558.8,4787950.4,5159306.6,137268.2,305444.8,344890.4
Vehicle,11,9,1134.4,548.1,1998.6,1998.6,1997.6,1996.6,1312.2,2266.9,2431.0,2646.6,97.0,174.1,338.7,353.5,9.0,10.5,11.2,12.1,85.5,6610.9,6737.8,555012.6,2447010.6,2833887.6,50455.7,191782.1,206399.6
Miscellaneous - fishing,4,4,10.5,4.5,2007.5,2007.5,2017.9,2017.9,1392.3,1160.7,1393.6,1470.9,150.0,146.0,193.1,203.5,63.5,49.8,65.2,65.0,4.4,330.9,337.3,31990.9,70961.9,80676.5,7997.7,18822.3,22312.7
Other liquids tankers,2,2,100.8,141.6,2015.0,2015.0,2015.0,2015.0,1806.1,1806.1,1805.2,1806.1,164.5,164.5,164.5,164.4,5.5,5.5,5.5,5.5,8.3,645.3,657.7,72634.4,207393.3,447139.9,36317.2,125816.5,203306.2
Ferry-pax only,1,1,0.3,0.1,2012.0,2012.0,2012.0,2012.0,728.3,728.3,728.3,728.3,82.0,82.0,82.0,82.0,1.0,1.0,1.0,1.0,0.1,9.4,9.5,7010.7,14278.0,17985.9,7010.7,16303.1,21492.9
