,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,262,Djibouti,566,Nigeria,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",4788147.012,2.562,"Nigeria - Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
1,262,Djibouti,356,India,07,Vegetables and certain roots and tubers; edible,3368914.619,4792.029689,India - Vegetables and certain roots and tubers; edible
2,262,Djibouti,356,India,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2442346.562,4008.014604,"India - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"
3,262,Djibouti,024,Angola,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1577527.417,86.268,"Angola - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
4,262,Djibouti,566,Nigeria,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1488096.2,31.251,"Nigeria - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
5,262,Djibouti,036,Australia,09,"Coffee, tea, mate and spices",1413795.596,299.5129,"Australia - Coffee, tea, mate and spices"
6,262,Djibouti,024,Angola,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",934426.642,123.89,"Angola - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
7,262,Djibouti,528,Netherlands (Kingdom of the),87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",918871.347,248.63997899999998,"Netherlands (Kingdom of the) - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
8,262,Djibouti,826,United Kingdom,09,"Coffee, tea, mate and spices",877922.316,169.04631899999998,"United Kingdom - Coffee, tea, mate and spices"
9,262,Djibouti,554,New Zealand,09,"Coffee, tea, mate and spices",758634.008,121.729527,"New Zealand - Coffee, tea, mate and spices"
10,262,Djibouti,840,United States of America,09,"Coffee, tea, mate and spices",751929.357,154.110691,"United States of America - Coffee, tea, mate and spices"
