Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,722,128,15538.6,8022.6,1994.3,1994.6,2009.1,2008.8,1122.6,1507.6,1173.7,1219.6,129.0,182.0,80.3,89.3,15.0,37.8,15.6,22.0,3410.6,245620.4,250336.3,13675882.4,42431483.4,51729652.8,18941.7,61114.3,75726.6
Dominican Republic,465,78,3118.6,2551.7,2001.1,2005.5,2000.9,2005.1,249.7,323.6,288.4,330.2,20.0,34.1,39.5,60.3,13.0,28.8,20.8,28.1,636.2,48484.5,49415.4,3498050.3,10258506.2,12086715.7,7522.7,22037.8,24167.7
Virgin Islands (U.S.),285,77,1871.8,856.0,2001.9,2002.8,2008.1,2007.1,139.2,194.7,171.6,229.3,14.0,31.9,21.3,41.6,13.0,40.6,17.9,39.2,472.0,35444.9,36125.4,800946.9,3637595.4,4241739.5,2810.3,12391.1,15754.5
Virgin Islands (British),185,23,162.7,101.3,1991.3,1998.0,2000.4,1999.9,109.8,140.7,138.9,123.7,14.0,18.1,18.3,17.0,10.0,44.7,16.2,19.3,65.9,4967.5,5062.9,273238.9,1557009.9,1073761.5,1477.0,4160.6,5761.4
Sint Maarten (Dutch part),151,19,4737.8,408.7,2004.7,2003.9,2008.0,2007.4,209.2,229.0,225.6,225.7,15.0,16.2,15.2,15.4,9.0,9.5,8.3,8.4,777.9,59118.1,60253.1,384970.9,5413662.0,6937333.4,2549.5,31531.0,39385.1
Colombia,72,54,1824.2,2418.2,2007.2,2007.4,2007.1,2006.7,779.8,821.2,912.1,934.5,69.5,83.2,136.1,153.8,21.5,51.5,29.0,32.1,238.6,18297.4,18648.7,1254049.0,3970354.1,4568999.0,17417.3,65817.3,77994.1
Saint Martin (French part),67,3,143.8,102.4,1990.0,1989.7,1995.3,1995.2,187.0,1742.8,362.7,358.4,17.0,333.7,476.1,470.0,6.0,124.0,177.2,175.0,39.4,3001.1,3058.7,533861.5,2199438.3,1459181.9,7968.1,18360.4,22841.1
Turks and Caicos Islands,66,18,2574.7,258.4,2004.6,1999.5,2008.5,2008.0,369.5,493.9,400.6,401.0,22.0,49.2,30.7,31.1,6.0,26.0,6.7,6.9,574.1,44110.9,44957.8,154595.8,3315525.7,4437099.8,2342.4,44533.0,57787.2
Belgium,52,8,2336.5,2415.0,1994.9,1999.9,1996.1,1997.2,3912.9,3940.9,3965.5,3966.2,216.5,264.9,242.5,251.0,5.0,7.3,6.2,6.5,889.1,67993.1,69298.6,6308617.6,14010671.8,15789725.2,121319.6,265627.3,288436.9
Trinidad and Tobago,52,35,5863.8,5013.4,2005.1,2005.7,2004.3,2004.6,757.0,1279.6,2163.6,2048.4,63.0,115.9,344.7,338.4,28.0,29.4,28.3,29.3,807.1,51074.2,52054.8,1473223.4,8878697.1,7830617.0,28331.2,210217.7,317343.4
Costa Rica,51,9,618.3,620.0,1994.7,1997.9,1994.7,1995.0,1133.9,1158.3,1146.2,1149.7,66.0,82.9,71.1,72.5,4.0,18.8,6.6,8.5,253.8,19410.0,19782.6,1779860.6,3921897.9,4434281.9,34899.2,75570.7,81995.5
Barbados,50,14,2119.4,404.2,2004.9,2004.8,2004.0,2005.6,568.1,1010.0,601.5,675.2,39.0,128.2,45.4,81.4,14.0,21.7,13.8,16.0,383.4,29303.7,29866.4,752283.9,3783052.1,4306072.3,15045.7,70263.7,78087.1
Jamaica,40,16,384.3,313.3,2004.6,2000.7,2004.2,2006.7,679.5,705.9,724.3,695.2,67.0,83.7,59.5,67.6,13.5,34.8,17.4,25.1,80.7,6184.3,6303.0,458872.3,1370932.1,1566078.5,11471.8,36906.0,42644.0
Saint Kitts and Nevis,34,15,830.8,78.1,2000.6,2000.0,2004.8,2003.8,234.7,249.8,271.0,268.7,15.0,21.1,16.1,17.5,10.0,17.0,10.4,10.8,175.5,13369.4,13626.0,88745.7,1062785.2,1343413.2,2610.2,26894.7,34037.0
Guadeloupe,28,6,70.6,113.2,2004.6,2004.5,2005.2,2005.3,371.3,401.3,444.1,448.0,37.0,43.7,42.5,42.7,18.0,31.5,34.2,34.6,22.9,1735.0,1768.3,153846.6,442102.2,561850.8,5494.5,17889.4,22583.7
Mexico,23,23,2937.4,1094.7,2003.2,2003.2,2007.2,2007.2,1934.3,2215.1,2492.0,2410.1,184.0,163.4,188.8,191.3,9.0,13.7,9.2,8.4,225.8,17451.3,17786.3,1220511.4,4746654.9,5415952.0,53065.7,189220.5,204292.6
