Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,541,78,328.2,258.3,1986.5,1984.5,1985.7,1988.0,1185.2,1159.1,1084.2,984.4,129.0,203.8,191.5,170.0,28.0,118.2,115.4,102.2,956.7,71875.9,73255.9,6605973.8,15621139.4,20915861.4,12210.7,31530.1,42571.0
Cruise,534,64,26148.9,2364.7,2003.2,2004.6,2008.8,2008.4,230.4,471.2,473.6,469.7,15.0,29.8,64.6,65.3,8.0,9.2,14.1,13.7,4823.4,370518.4,377632.3,1792675.9,31133310.8,41192564.1,3357.1,51498.5,65764.8
Container,444,48,9414.9,9541.9,2008.8,2007.7,2010.9,2010.1,880.4,902.9,902.2,858.7,54.5,68.6,74.6,76.6,22.0,31.5,28.8,28.4,1899.1,130191.3,132691.0,8983497.0,27813437.5,31174952.6,20233.1,66457.2,77971.1
Ro-Ro,259,4,138.5,110.0,1995.1,2000.2,1992.4,1994.2,83.6,97.3,102.9,100.4,10.0,12.2,14.3,13.9,4.0,3.9,4.6,4.7,55.2,4148.5,4228.2,346023.2,2536719.3,1225607.5,1336.0,3252.6,4563.0
Chemical tanker,235,130,6549.7,10899.2,2009.4,2011.1,2011.5,2011.5,889.1,1694.5,1518.8,1535.7,116.0,213.6,253.1,254.0,37.0,46.4,53.3,53.6,1069.1,81762.8,83332.6,3131028.9,17620190.4,20537709.2,13323.5,87308.8,107061.0
Ferry-RoPax,155,2,1155.0,268.8,1990.1,1996.5,1990.1,1990.1,241.9,210.0,247.4,247.6,15.0,12.0,15.2,15.2,9.0,299.0,20.6,19.9,274.5,20884.9,21285.9,1669857.5,4129425.4,5066831.5,10773.3,22996.6,20945.1
General cargo,127,44,703.5,975.2,1994.4,2004.1,2006.8,2006.5,187.2,1286.6,1110.6,1130.9,24.0,129.4,180.7,179.0,16.0,43.9,63.8,68.2,157.7,12059.9,12291.5,624147.1,2047460.8,2959745.2,4914.5,23734.8,32140.9
Refrigerated bulk,110,11,2564.4,2517.0,1995.3,1999.3,1994.5,1994.5,972.5,1258.6,2120.9,2094.6,56.5,73.5,183.6,183.1,21.0,22.2,20.2,20.3,1125.5,86000.3,87651.5,7467159.4,16316105.9,18378558.8,67883.3,144658.5,156187.7
Oil tanker,99,68,3521.3,6047.3,2007.6,2007.6,2007.3,2007.2,770.2,1356.2,1133.4,1124.0,96.0,173.8,269.1,269.8,40.0,68.2,58.5,59.8,648.8,49727.2,50681.9,4951140.2,9379757.7,11438203.1,50011.5,131235.5,160542.7
Vehicle,95,70,10930.2,3595.7,2005.9,2007.2,2005.4,2005.4,1132.5,2137.5,2030.3,2006.0,77.0,147.7,359.3,352.5,12.0,19.0,34.8,34.2,647.8,49998.1,50958.0,3641162.2,16053621.1,18591729.4,38328.0,145684.8,156788.8
Liquefied gas tanker,66,34,3541.9,3078.1,2006.5,2007.7,2005.8,2005.9,556.1,900.0,1242.4,1191.2,46.0,100.1,422.2,409.2,25.5,47.3,56.4,56.2,484.8,32378.7,33000.4,920898.0,5531724.5,4827418.8,13953.0,110252.7,165476.6
Bulk carrier,50,39,1985.4,3301.6,2008.0,2008.5,2006.7,2006.6,1393.2,1362.7,1344.1,1354.4,111.0,145.6,165.4,165.6,46.5,74.3,111.4,111.5,187.4,14427.2,14704.2,1097221.3,2621250.1,3324514.5,21944.4,84251.9,102066.2
Service - other,21,13,127.2,91.0,1989.8,1989.3,1977.4,1972.4,975.9,1321.1,1479.9,1762.3,98.0,161.5,317.7,310.9,47.0,105.3,119.3,95.8,47.3,3590.8,3659.7,634734.7,1302336.2,1403346.2,30225.5,67256.7,75942.4
Miscellaneous - fishing,4,2,3.0,1.4,1998.8,1999.5,2000.3,1999.7,768.2,2579.8,1877.7,1242.5,329.5,332.0,453.5,384.5,10.5,53.5,77.1,60.0,7.5,563.6,574.4,9682.2,21477.0,24417.1,2420.5,5696.6,6753.0
