Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
San Juan,2292,420,56247.4,27926.1,1999.1,2003.8,2007.4,2007.5,381.5,1305.3,685.2,993.4,38.0,135.5,149.8,186.0,11.0,42.2,25.6,36.0,10618.8,797672.2,812987.5,34235234.3,126966952.5,152341598.4,14936.8,54940.3,65882.6
Yabucoa,180,67,3126.3,5275.4,2002.0,2006.8,2010.1,2010.1,474.7,1440.1,1173.7,1178.4,45.0,185.6,211.2,211.4,31.0,90.5,64.4,66.0,607.2,46483.6,47376.1,2570949.4,8522584.2,10028622.0,14283.1,57695.1,70672.8
Guayanilla,98,76,5677.3,6797.8,2007.9,2008.9,2007.2,2007.8,814.8,1312.0,1348.1,1349.4,113.0,147.3,364.3,333.9,30.0,50.3,56.7,57.3,780.3,55106.0,56164.0,2904203.4,10924346.5,11500827.1,29634.7,144136.9,196410.9
Ponce,84,53,1003.7,1398.6,1997.0,1993.8,2006.4,2006.9,1274.3,1432.8,1125.2,1555.7,146.0,229.9,166.9,177.3,48.0,165.9,53.5,56.0,205.2,15659.2,15959.9,1211502.5,3212734.9,4066713.1,14422.6,47908.3,59583.4
Las Mareas,29,12,787.2,1304.3,1992.9,1989.8,2001.4,2001.4,704.1,876.6,1325.3,1343.6,55.0,100.5,154.7,156.1,22.0,57.9,179.2,181.3,91.3,6995.5,7129.8,478064.3,1261392.0,1534587.1,16485.0,60252.1,75614.7
Mayaguez,18,11,36.0,25.3,1998.1,1992.6,1994.5,1999.2,355.6,661.0,319.6,410.4,47.5,97.4,80.9,115.6,42.0,71.4,56.1,74.2,26.0,1959.2,1996.8,242273.8,581358.1,763732.0,13459.7,35255.5,45938.9
Vieques,8,8,21.7,26.6,1993.8,1993.8,2006.9,2008.5,166.4,396.7,587.8,661.3,20.5,35.2,80.3,85.3,42.0,77.9,49.7,31.5,7.3,552.5,563.2,17249.3,53122.9,72904.3,2156.2,9535.6,12637.3
Guanica,7,6,68.2,114.3,1991.1,1992.8,2008.8,2008.8,1042.4,1043.5,1618.0,1734.4,223.0,171.5,211.3,214.7,56.0,89.2,52.8,53.6,15.1,1149.6,1171.7,49776.4,226116.4,275912.9,7110.9,38536.4,49380.4
Roosevelt Roads,7,5,50.1,86.4,1997.7,1996.0,2007.5,2007.7,889.1,899.2,999.4,1003.7,97.0,315.8,106.6,100.5,37.0,65.0,35.0,34.0,11.2,854.8,871.2,89990.1,170944.4,225133.6,12855.7,31781.8,40157.4
Fajardo,7,7,54.9,32.5,2001.6,2001.6,2003.9,2003.1,277.7,379.5,243.3,394.2,20.0,38.1,39.7,59.1,11.0,18.1,16.3,22.8,15.7,1188.6,1211.4,47741.2,136015.7,166869.8,6820.2,23462.7,29228.3
Arroyo,4,2,11.0,18.5,2006.8,2004.5,2000.1,2000.0,87.8,173.3,260.1,262.0,20.5,20.5,24.0,24.0,48.0,26.5,1.4,1.2,1.0,78.9,80.4,5233.4,14523.0,17273.9,1308.3,5248.4,6535.7
Arecibo,2,2,0.2,0.2,1995.0,1995.0,1985.0,1984.0,595.0,595.0,430.8,508.2,109.5,109.5,174.0,180.5,15.5,15.5,25.8,26.9,1.4,106.2,108.2,5186.6,12264.7,16421.7,2593.3,6696.3,9041.2
Jobos,2,2,26.0,43.0,2000.0,2000.0,2000.0,2000.0,348.7,348.7,437.9,460.2,28.0,28.0,44.6,45.3,39.0,39.0,40.7,40.7,2.8,218.7,222.9,10379.2,30381.9,34464.3,5189.6,24713.4,30764.3
Aguadilla,2,2,2.3,1.1,1987.0,1987.0,1986.9,1986.5,575.1,575.1,574.7,581.6,101.0,101.0,101.7,105.1,31.5,31.5,31.4,30.9,1.4,102.6,104.6,7417.3,15218.7,16399.1,3708.7,8252.4,9318.1
