Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,307,38,10923.2,1272.9,2001.8,2000.6,2007.4,2005.7,611.1,683.7,797.1,745.7,60.0,55.7,51.8,55.0,8.0,7.6,6.4,7.5,2322.3,178582.7,182011.5,3019198.3,19929202.4,21746198.3,9834.5,52666.1,62042.6
Bahamas,191,24,1797.4,300.6,1992.1,1995.2,1999.6,1996.6,419.1,483.9,365.1,409.8,44.0,63.4,25.8,49.8,9.0,19.6,7.5,17.4,501.2,38650.1,39392.2,1006856.7,3936814.7,3992832.9,5271.5,20072.1,23841.3
Dominican Republic,75,24,578.9,64.5,1987.5,1997.3,2002.4,1998.8,163.0,354.2,182.7,187.3,27.0,147.0,21.2,48.5,20.0,21.0,7.9,13.8,177.0,13598.8,13859.9,158751.6,1057670.2,1218338.7,2116.7,11851.2,14508.5
Puerto Rico,43,10,1660.0,159.5,2004.1,1999.0,2006.3,2006.0,361.4,385.4,365.2,364.9,21.0,34.0,20.4,20.5,6.0,16.6,5.7,5.8,406.1,31266.2,31866.5,-57631.5,1781577.1,2589337.5,-1340.3,36739.8,52292.8
Curaçao,11,2,809.6,85.6,1996.5,1999.0,1996.6,1996.5,694.5,686.3,704.5,704.9,41.0,40.5,40.8,40.8,7.0,6.5,7.2,7.2,199.7,15460.2,15757.0,-47156.9,928038.9,1365453.2,-4287.0,74495.5,107418.6
Jamaica,6,4,120.9,16.3,2004.7,2002.5,2006.3,2005.9,448.3,447.7,452.0,452.0,36.5,64.5,34.1,36.7,12.0,80.8,11.7,16.2,26.1,2021.7,2060.5,88390.0,338232.9,356033.4,14731.7,50291.6,49495.7
Cayman Islands,5,3,5.6,7.9,1982.0,1981.3,1982.0,1982.0,613.9,615.5,617.5,617.5,50.0,51.2,51.9,51.9,4.0,4.7,5.0,5.0,4.2,315.0,321.1,27052.8,160203.2,103262.3,5410.6,14840.8,21238.9
Virgin Islands (U.S.),4,3,264.1,26.6,2010.0,2011.3,2010.6,2009.9,436.1,547.1,519.1,521.3,23.5,29.5,30.4,30.5,4.5,4.7,4.5,4.4,51.9,3973.7,4050.0,-14660.9,288523.8,424514.3,-3665.2,63691.0,91839.1
Virgin Islands (British),3,2,188.5,14.8,2010.7,2011.0,2010.9,2010.8,465.8,546.8,523.9,519.4,39.0,43.0,42.5,42.2,9.0,4.8,5.4,5.7,34.5,2659.1,2710.1,-8169.7,160777.6,236557.3,-2723.2,47321.7,68235.5
Panama,3,1,0.6,0.9,1969.0,1969.0,1969.0,1969.0,150.7,150.7,136.2,136.2,37.0,37.0,37.4,37.4,53.0,53.0,54.8,54.8,2.2,162.5,165.6,3221.9,24839.7,11721.6,1074.0,2620.9,3736.2
"Bonaire, Sint Eustatius and Saba",3,2,222.1,21.2,1998.7,2000.0,1998.9,1998.3,677.8,699.7,692.7,689.1,41.0,41.2,41.1,40.9,8.0,8.2,8.1,7.9,50.9,3940.2,4015.8,-11656.9,229405.0,337530.9,-3885.6,67520.9,97361.6
Bermuda,3,3,305.0,34.5,2001.0,2001.0,2001.8,2002.1,767.5,1067.0,1021.2,1073.9,45.0,60.0,66.1,69.4,7.0,7.0,7.2,7.3,71.8,5561.8,5668.5,104792.9,572459.2,640482.8,34931.0,169363.0,180704.5
Saint Kitts and Nevis,3,3,225.5,19.8,2012.3,2012.3,2012.6,2012.9,608.1,607.3,608.1,610.7,40.0,37.3,37.5,37.8,7.0,4.7,4.8,5.1,37.7,2918.2,2974.2,-10915.8,214821.6,316073.9,-3638.6,63228.5,91172.2
Cuba,3,2,30.3,3.6,1989.0,1985.0,1991.0,1986.7,667.3,509.0,515.8,419.5,49.0,38.2,49.2,41.7,8.0,7.2,7.0,7.2,10.1,781.3,796.3,9549.7,79044.3,105411.1,3183.2,21984.5,26136.6
Portugal,2,1,49.0,67.9,2011.0,2011.0,2011.0,2011.0,3671.9,3671.9,3671.9,3671.9,343.5,343.5,343.8,343.8,248.0,248.0,245.0,245.0,11.0,844.6,860.8,116411.1,341478.1,470920.8,58205.5,233186.0,294021.2
Grenada,1,1,1.3,1.3,1976.0,1976.0,1976.0,1976.0,1007.1,1007.1,1007.1,1007.1,119.0,119.0,119.0,119.0,40.0,40.0,40.0,40.0,0.6,42.5,43.3,4063.5,11657.4,16752.5,4063.5,13245.1,19049.8
Antigua and Barbuda,1,1,74.5,6.2,2010.0,2010.0,2010.0,2010.0,647.2,647.2,647.2,647.2,41.0,41.0,41.0,41.0,12.0,12.0,12.0,12.0,13.5,1042.2,1062.2,-3396.4,66840.5,98344.6,-3396.4,59019.6,85103.2
Sint Maarten (Dutch part),1,1,61.7,5.1,2010.0,2010.0,2010.0,2010.0,536.3,536.3,536.3,536.3,40.0,40.0,40.0,40.0,10.0,10.0,10.0,10.0,10.1,783.6,798.7,-2814.1,55381.6,81484.7,-2814.1,48901.5,70513.3
Gibraltar,1,1,297.0,524.1,2013.0,2013.0,2013.0,2013.0,8292.3,8292.3,8292.3,8292.3,785.0,785.0,785.0,785.0,17.0,17.0,17.0,17.0,20.6,1598.4,1629.1,106742.6,313320.3,357931.2,106742.6,487764.9,596113.5
