Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,666,78,17615.1,2633.1,1997.3,1998.7,2005.8,2005.7,533.4,723.3,587.8,714.7,46.0,104.1,57.2,203.9,8.0,19.7,7.4,16.7,3951.3,304202.7,310043.4,4488628.9,30490288.7,34469182.0,6739.7,39207.9,47523.2
Int. Dep. Inventory,663,80,16155.0,2300.4,1997.4,1999.0,2005.0,2004.9,523.6,614.0,537.7,620.9,41.0,65.8,52.4,125.9,9.0,37.3,10.0,27.6,3839.1,295768.9,301447.6,3129558.1,26123976.4,30992237.9,4720.3,34184.7,43266.0
Domestic Inventory,108,14,25.5,35.6,1996.6,1994.7,1998.0,1997.3,113.2,150.5,138.8,138.2,14.0,25.9,25.1,23.0,6.0,32.3,27.7,30.1,20.9,1572.9,1603.1,126064.5,312863.9,353876.2,1167.3,3407.8,4687.1
