Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Constanta,2860,1479,18495.9,27930.1,1999.0,2001.4,2006.5,2006.8,239.1,403.1,404.5,433.6,31.0,60.7,158.2,179.0,59.0,117.4,106.3,115.4,4076.9,313126.8,319138.8,16821332.1,48100904.6,60229190.1,5881.6,21536.7,26945.9
Sulina,731,376,955.9,1405.2,1991.9,1993.9,1993.6,1993.7,291.6,327.8,348.7,347.0,35.0,63.6,217.0,207.4,8.0,11.0,16.0,16.0,288.3,21941.9,22363.2,2952374.4,8205748.4,11257518.3,4038.8,14405.3,18987.6
Midia,580,283,2774.7,4493.3,1995.5,1998.5,2004.7,2005.3,256.4,370.7,414.4,416.9,50.0,78.8,111.7,111.0,39.0,168.3,118.3,117.1,894.1,68367.2,69679.9,3099985.3,8534718.3,10499768.0,5344.8,18423.9,23719.6
Agigea,255,199,312.1,433.2,1994.6,1995.3,2000.2,2000.2,227.6,285.6,311.2,309.4,37.0,62.3,86.0,87.7,59.0,83.4,101.3,106.6,118.2,8962.4,9134.5,767505.7,2063388.6,2872699.7,3009.8,10574.7,14142.8
Mangalia,79,66,429.6,673.5,1999.4,1999.7,2003.8,2003.9,239.9,501.0,389.4,390.5,28.0,195.0,373.3,402.9,54.0,210.8,424.0,449.0,281.9,21716.6,22133.5,656855.6,1511782.5,1781424.5,8314.6,24716.1,30113.6
Tulcea,67,57,45.2,62.3,1989.7,1990.4,1994.3,1994.6,114.2,232.2,219.7,216.8,38.0,58.0,78.1,75.8,16.0,29.2,50.8,45.0,20.5,1545.8,1575.5,180364.7,485475.3,665921.4,2692.0,8878.9,11847.0
Galati,54,34,66.8,89.3,1983.5,1988.6,1995.8,1995.9,338.8,465.4,326.9,365.5,35.0,58.6,202.3,213.9,56.0,120.7,108.1,88.1,28.1,2119.9,2160.6,201729.2,470187.5,613965.7,3735.7,12307.2,16328.5
Sfantu Gheorghe,46,42,75.3,95.6,1989.8,1989.5,1992.4,1992.6,278.7,297.8,285.8,288.4,35.0,41.5,68.0,64.9,11.0,19.8,18.8,18.9,14.6,1108.0,1129.3,166343.6,453532.9,617782.9,3616.2,12085.1,16223.0
Braila,17,17,26.5,40.6,1992.5,1992.5,1995.9,1995.8,423.0,503.7,514.1,515.9,56.0,57.9,73.2,72.2,93.0,310.8,218.8,185.6,13.2,998.4,1017.6,106454.0,293805.0,401046.0,6262.0,20870.8,27491.7
Chiscani,13,6,4.0,5.8,1966.4,1968.5,1965.0,1964.7,159.2,180.4,196.8,207.3,57.0,154.7,94.2,93.5,11.0,16.8,21.8,24.1,1.8,137.3,139.9,21465.3,59666.3,84864.1,1651.2,5184.3,7389.9
Bechet,11,6,7.1,9.8,1969.0,1972.3,1987.9,1989.8,153.3,433.9,351.8,358.9,24.0,48.5,102.2,108.1,11.0,23.7,19.6,18.3,1.8,132.8,135.4,30709.4,88099.4,126605.5,2791.8,9099.9,13087.9
Isaccea,7,6,8.4,11.8,1998.9,1996.5,2006.2,2006.3,237.8,331.4,327.8,340.8,17.0,202.2,209.9,211.9,26.0,27.7,46.3,46.0,3.9,296.2,301.9,33341.6,73085.1,87942.0,4763.1,14326.9,17600.7
Orsova,5,4,0.9,1.1,1976.0,1979.0,1965.7,1965.4,112.0,124.4,131.7,131.5,11.0,29.0,39.0,40.6,9.0,8.1,14.9,14.7,0.3,24.2,24.6,3462.2,9928.7,14264.8,692.4,2256.1,3244.2
Fetesti,3,2,1.4,1.7,1966.0,1965.5,1966.1,1966.2,260.2,262.0,273.8,275.5,38.0,51.0,61.8,62.5,34.0,29.8,29.3,29.2,0.4,33.1,33.7,5408.8,15516.8,22298.8,1802.9,5876.7,8452.2
Eforie Sud,3,3,20.3,22.9,2005.0,2005.0,2014.7,2015.1,272.9,275.0,203.2,199.3,40.0,79.7,31.0,23.7,4.0,28.0,5.4,1.7,2.3,178.9,182.3,15090.5,41359.8,49450.3,5030.2,16686.1,20175.3
Harsova,2,1,1.5,1.8,1967.0,1967.0,1967.0,1967.0,443.6,443.6,443.6,443.6,61.5,61.5,64.8,64.8,5.5,5.5,5.1,5.1,0.4,29.7,30.3,5749.3,16493.6,23702.5,2874.6,9370.0,13476.5
Cernavoda,1,1,0.5,0.6,1967.0,1967.0,1967.0,1967.0,299.2,299.2,299.2,299.2,43.0,43.0,43.0,43.0,6.0,6.0,6.0,6.0,0.1,9.4,9.5,1939.1,5563.0,7994.5,1939.1,6320.7,9090.8
Macin,1,1,0.2,0.3,1964.0,1964.0,1964.0,1964.0,120.9,120.9,120.9,120.9,31.0,31.0,31.0,31.0,9.0,9.0,9.0,9.0,0.0,3.2,3.3,806.3,2313.2,3324.2,806.3,2628.2,3780.1
Bazias,1,1,0.4,0.5,1964.0,1964.0,1964.0,1964.0,213.1,213.1,213.1,213.1,49.0,49.0,49.0,49.0,4.0,4.0,4.0,4.0,0.1,5.4,5.5,1421.0,4076.6,5858.4,1421.0,4631.9,6661.8
Ovidiu,1,1,0.0,0.0,1980.0,1980.0,1980.0,1980.0,361.4,361.4,361.4,361.4,118.0,118.0,118.0,118.0,21.0,21.0,21.0,21.0,0.1,10.6,10.8,595.4,1408.0,1885.3,595.4,1537.5,2075.9
