Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Tulcea,338,193,60.3,88.4,1992.4,1992.9,1992.3,1992.1,50.9,71.7,61.1,61.8,7.0,31.3,43.9,45.3,14.0,40.4,41.2,40.7,55.3,4166.5,4246.5,232724.3,640332.5,878867.0,688.5,2296.6,3065.3
Galati,281,175,125.8,160.7,1992.7,1994.2,1993.0,1990.8,91.7,189.1,151.4,138.1,13.0,23.6,48.7,38.7,82.0,160.2,210.0,155.3,103.9,7816.2,7966.3,467452.6,1280757.5,1766150.9,1663.5,5410.9,7327.5
Constanta,246,56,223.3,314.0,2000.8,1996.8,1990.7,1988.9,109.2,397.5,312.3,420.8,32.0,180.9,422.7,471.2,31.0,216.3,155.2,157.3,128.0,9708.4,9894.8,1076828.0,2613310.9,3543095.5,4377.3,12343.6,16473.1
Sfantu Gheorghe,195,26,85.1,101.8,2003.0,1991.8,2001.9,2004.5,70.2,176.5,168.5,204.8,9.0,33.7,94.2,67.7,12.0,22.1,20.7,19.8,34.8,2621.8,2672.2,751581.5,1781517.0,2374382.5,3854.3,10140.4,13583.8
Braila,139,95,52.3,78.6,1989.0,1990.5,1989.3,1989.2,100.6,113.2,119.3,119.5,14.0,21.7,28.0,27.9,97.0,181.3,169.6,153.2,48.1,3623.5,3693.0,177214.1,503458.5,698388.8,1274.9,4547.3,6010.5
Sulina,127,78,49.7,62.2,1991.9,1992.4,1992.6,1992.7,103.9,180.7,136.4,129.2,14.0,100.8,212.5,131.8,7.0,22.1,21.1,17.6,36.8,2774.0,2827.3,186322.8,499152.2,676388.4,1467.1,4702.5,6249.9
Mangalia,62,21,6.3,3.6,1988.8,1991.8,1996.3,1992.8,113.9,284.9,133.0,82.4,94.0,278.1,405.5,522.8,13.5,138.3,163.3,141.0,27.7,2083.0,2123.0,55149.4,130169.3,171706.4,889.5,2299.4,3068.9
Midia,51,22,188.5,345.4,1991.2,1992.5,2007.8,2009.0,93.3,367.4,922.9,1057.5,68.0,199.1,331.8,333.3,14.0,76.8,34.9,33.6,40.1,3058.6,3117.3,251393.1,550955.9,673732.5,4929.3,12937.4,16571.0
Agigea,50,23,17.7,14.2,1988.7,1993.3,1987.5,1988.0,174.0,192.5,419.0,364.3,65.5,355.8,1424.3,1303.5,34.0,253.2,1546.8,1423.2,36.3,2735.2,2787.7,302791.4,720052.3,966241.7,6055.8,15746.3,21304.0
Isaccea,21,20,11.8,17.3,1984.6,1984.9,1984.8,1984.7,113.6,221.0,205.8,208.7,13.0,47.6,24.1,24.8,11.0,35.0,67.3,68.1,5.6,421.5,429.6,45797.1,123427.1,172449.0,2180.8,7280.5,10096.0
Chiscani,15,5,8.7,12.6,1971.7,1968.2,1964.0,1963.7,225.0,310.1,569.8,591.9,64.0,73.2,157.9,158.6,8.0,8.4,141.4,180.3,3.3,250.6,255.4,41125.1,117011.6,167708.6,2741.7,8849.8,12699.2
Bechet,10,3,7.7,9.2,1965.4,1964.7,1965.1,1965.1,441.9,346.7,435.8,412.6,127.5,115.3,173.4,169.4,41.5,68.8,51.6,52.7,1.6,121.2,123.5,28810.1,82650.9,118775.6,2881.0,9390.8,13506.4
Harsova,7,4,2.0,2.6,1980.3,1984.0,1985.7,1987.5,82.1,106.6,166.3,172.3,12.0,13.1,31.7,30.9,7.0,8.1,7.1,7.3,0.6,43.0,43.8,6662.5,15326.7,20895.8,951.8,3131.7,4389.9
Medgidia,6,1,0.3,0.2,1980.0,1980.0,1980.0,1980.0,352.7,352.7,420.2,420.2,84.5,84.5,115.1,115.1,8.0,8.0,14.9,14.9,1.9,145.0,147.7,4153.8,9822.4,13151.6,692.3,1787.6,2413.6
Fetesti,4,3,1.1,1.6,1964.2,1964.7,1965.0,1964.8,133.8,182.0,154.6,140.0,26.5,30.8,32.6,30.8,11.5,10.7,10.2,10.5,0.3,20.1,20.5,4851.7,13918.7,20002.2,1212.9,3953.6,5686.3
Eforie Sud,3,3,7.0,12.7,2001.3,2001.3,2005.7,2005.7,113.9,93.4,100.3,101.2,51.0,56.0,99.4,99.9,3.0,30.3,79.9,80.5,2.4,182.8,186.3,7064.8,15490.8,17258.2,2354.9,5968.5,7390.2
Orsova,2,2,0.4,0.5,1965.5,1965.5,1965.4,1965.5,122.0,122.0,121.9,122.0,52.0,52.0,52.4,51.9,12.0,12.0,12.0,12.0,0.1,8.1,8.3,1604.1,4601.8,6613.1,802.0,2614.3,3760.0
Macin,1,1,0.0,0.0,1980.0,1980.0,1980.0,1980.0,135.5,135.5,135.5,135.5,22.0,22.0,22.0,22.0,6.0,6.0,6.0,6.0,0.1,5.8,5.9,223.3,528.0,707.0,223.3,576.6,778.5
