Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,2596,921,3475.0,4739.9,1990.3,1994.5,1995.0,1995.1,258.4,342.7,345.1,342.3,36.0,52.4,92.4,91.1,41.0,79.9,83.9,83.8,1110.4,84201.5,85818.2,8628142.5,25329149.1,35824084.6,3323.6,12359.8,16679.6
Bulk carrier,666,510,8738.1,15359.7,2003.9,2006.3,2007.8,2008.0,239.2,483.4,543.1,556.8,29.0,66.0,238.6,247.0,126.5,163.7,148.3,148.0,1092.0,84242.1,85859.5,5115089.6,12320396.7,15954303.1,7680.3,29418.8,35978.5
Container,553,97,4930.9,5971.2,2004.1,2003.2,2006.5,2006.4,222.8,298.9,288.0,289.8,23.0,32.2,59.5,60.2,23.0,65.8,49.9,51.3,986.1,75790.6,77245.8,4827876.2,16096155.7,18204013.7,8730.3,31745.9,37803.9
Chemical tanker,468,225,1707.7,2658.4,2006.3,2007.3,2007.2,2007.1,268.0,362.3,371.8,372.5,39.0,55.0,81.4,81.5,38.0,97.6,133.4,138.9,948.7,72738.1,74134.7,1926173.3,7113209.2,8667485.0,4115.8,17356.4,21676.0
Oil tanker,226,128,3305.8,6012.5,2006.0,2007.1,2007.6,2007.6,388.8,467.9,462.4,463.4,52.0,111.1,185.9,177.1,36.0,118.5,123.6,125.2,1289.1,99372.4,101280.4,3483479.1,6377298.9,7000376.6,15413.6,40579.5,50926.0
Vehicle,87,17,794.2,250.8,2002.4,2006.2,2006.4,2005.9,249.2,254.5,309.1,313.2,25.0,27.8,46.8,47.8,40.0,44.6,51.5,50.6,95.0,7326.6,7467.2,253941.0,1119607.5,1296619.6,2918.9,11094.6,11940.2
Service - tug,66,39,18.7,14.4,1993.3,1993.0,1993.7,1990.3,303.7,443.3,488.1,508.8,57.0,287.6,633.3,475.3,19.0,297.7,214.6,183.6,47.9,3599.7,3668.8,369372.3,873454.3,1169508.2,5596.6,14451.3,19511.7
Liquefied gas tanker,53,20,190.0,206.2,2005.1,2008.0,2010.0,2010.0,375.0,535.9,490.0,484.0,33.0,80.7,153.7,150.3,62.0,92.8,112.9,114.0,128.7,9748.2,9935.4,155645.5,450930.5,497971.6,2936.7,16078.4,21143.4
Service - other,9,8,23.6,33.9,2000.7,2003.0,1988.5,1984.7,569.4,1722.7,1414.6,2677.8,47.0,1114.1,5355.5,6451.8,53.0,157.8,119.2,58.7,26.7,2003.3,2041.7,236719.1,485695.6,523366.4,26302.1,58526.6,66084.9
Ro-Ro,7,6,29.2,17.6,1994.6,1994.5,1996.9,1997.2,228.2,357.0,323.0,324.5,43.0,114.0,74.4,82.1,39.0,84.8,38.0,50.0,16.1,1238.6,1262.3,31861.0,166978.5,95941.8,4551.6,10935.3,13950.0
Miscellaneous - fishing,4,1,2.9,4.4,1988.0,1988.0,1988.0,1988.0,409.6,409.6,336.5,336.5,53.0,53.0,50.5,50.5,48.5,48.5,56.7,56.7,1.5,109.0,111.1,31275.0,69374.1,78871.3,7818.8,18401.1,21813.4
Other liquids tankers,1,1,6.5,9.0,2014.0,2014.0,2014.0,2014.0,229.9,229.9,229.9,229.9,24.0,24.0,24.0,24.0,180.0,180.0,180.0,180.0,3.6,279.0,284.3,4622.4,13198.4,28455.8,4622.4,16013.8,25876.7
Ferry-RoPax,1,1,4.2,1.4,1988.0,1988.0,1988.0,1988.0,175.7,175.7,175.7,175.7,15.0,15.0,15.0,15.0,26.0,26.0,26.0,26.0,1.3,98.5,100.4,8736.6,21604.9,26509.3,8736.6,18649.1,16985.4
