Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Lindoe,276,75,1380.1,585.0,1990.1,1995.7,2012.9,2008.6,138.1,1104.1,1553.0,479.6,20.5,267.8,3707.7,1955.0,11.0,76.9,98.1,164.7,599.5,45010.3,45874.5,2217553.6,5358475.7,6674793.0,8034.6,18804.5,20001.5
Grenaa,255,119,178.1,143.8,1993.5,1992.8,1992.2,1996.8,139.5,347.9,388.4,241.2,20.0,126.2,104.6,128.9,11.0,48.7,189.3,75.6,134.3,10081.8,10275.4,605178.5,1460474.2,1837670.6,2373.2,6273.7,7731.3
Nordhavn,196,54,421.5,230.5,1993.7,1995.7,2002.0,1999.6,136.2,144.6,147.8,146.7,11.0,32.2,13.4,13.0,6.0,31.0,8.0,6.2,112.1,8420.3,8581.9,359609.0,974339.6,1233783.6,1834.7,5408.2,6352.5
Hanstholm,151,56,102.0,116.4,1985.5,1994.3,1998.5,1997.5,215.5,589.4,425.7,391.2,21.0,127.7,488.4,499.3,12.0,106.5,118.6,107.9,75.7,5683.2,5792.3,702920.5,1549501.6,1760132.4,4655.1,11049.5,13049.3
Frederikshavn,140,86,317.9,239.3,1996.1,1996.0,2004.6,2005.3,167.5,444.1,434.1,216.1,22.5,123.8,532.7,190.4,14.5,114.5,373.7,126.2,210.5,15766.9,16069.6,464491.4,1127828.0,1429096.0,3317.8,8638.4,10446.6
Odense,139,27,38.5,47.1,1986.1,1990.4,1987.4,1987.8,134.4,175.4,173.6,170.6,18.0,22.9,39.3,36.0,7.0,15.2,22.3,21.6,27.2,2044.5,2083.7,172547.9,447222.6,605184.8,1241.4,3689.3,5037.2
Frederiksvaerk,134,45,39.8,51.3,1987.8,1990.3,1993.1,1992.6,112.4,189.8,189.8,180.4,16.0,67.2,39.6,34.7,28.0,35.5,84.0,76.5,16.9,1268.4,1292.7,155454.0,434898.0,609432.4,1160.1,3764.2,5227.0
Korsor,132,60,41.8,51.2,1997.7,1998.5,1995.4,1994.2,155.3,184.0,176.6,163.1,18.0,65.0,134.3,67.2,18.0,32.0,32.6,29.3,53.3,4000.8,4077.6,219262.7,544363.0,718504.0,1661.1,4746.4,6314.2
Sjaellands Odde,116,25,662.1,125.7,2006.3,2000.4,2013.0,2010.5,399.9,937.5,698.6,326.5,12.5,235.1,103.6,91.1,21.5,32.0,60.3,44.2,277.0,20798.6,21197.9,686548.5,1684495.2,2098073.1,5918.5,13199.6,13650.3
Horsens,115,37,25.1,35.2,1984.0,1992.1,1991.1,1990.3,118.2,169.8,156.4,159.1,18.0,71.5,45.8,48.6,8.0,22.0,32.0,35.2,25.2,1894.5,1930.9,142201.1,344773.3,436539.8,1236.5,3385.2,4355.7
Nakskov,110,55,58.4,76.8,1989.7,1993.9,1996.6,1997.0,117.1,188.9,213.0,207.1,17.0,46.7,66.7,53.9,14.0,48.0,30.4,29.2,32.3,2428.5,2475.1,210962.6,554060.2,701673.6,1917.8,5486.8,6977.5
Hirtshals,109,52,93.5,82.0,1987.6,1991.7,2000.0,2002.3,209.0,482.0,453.0,369.4,28.0,186.0,367.7,339.1,14.0,109.2,104.3,38.6,80.5,6042.9,6158.9,351130.4,802136.3,870359.9,3221.4,7623.9,8836.9
Aabenraa,106,45,101.2,157.2,1991.9,1994.0,1996.8,1997.1,185.9,230.4,276.3,281.1,23.0,33.3,43.3,41.3,11.0,20.6,22.8,18.8,38.0,2856.9,2911.7,220262.9,558974.0,737008.0,2078.0,6405.6,8426.7
Svendborg,105,42,113.5,35.4,1967.3,1980.2,1995.4,1993.6,160.0,1654.2,1769.9,521.2,25.0,310.1,2417.7,1628.3,110.0,138.0,120.7,130.5,111.2,8349.4,8509.8,417753.0,939359.5,1204887.5,3978.6,9052.6,11618.3
Nykobing Sjaelland,102,2,8.5,11.2,1981.1,1973.0,1980.4,1979.9,69.7,72.1,99.9,102.3,10.0,10.5,70.3,78.8,5.0,5.0,6.1,6.1,15.4,1153.8,1175.9,77929.0,159893.3,172294.7,764.0,1700.1,1919.6
Avedore,101,19,31.2,42.7,1975.4,1994.3,2004.2,2004.5,97.5,332.5,304.6,309.8,16.0,39.8,91.2,92.5,14.0,39.5,87.8,89.1,22.3,1677.8,1710.0,116521.3,303778.6,399413.7,1153.7,3738.8,4729.6
Nykobing (Falster),84,36,18.9,26.3,1987.3,1993.7,1994.0,1994.3,108.3,136.2,129.0,130.5,18.0,19.4,29.4,30.4,20.0,40.0,29.8,29.7,16.5,1237.0,1260.7,92939.3,227791.9,304671.1,1106.4,3312.1,4422.4
Kolding,79,60,46.2,65.6,1993.1,1993.6,1995.2,1995.7,160.5,221.2,222.9,223.4,19.0,31.6,37.6,36.3,15.0,36.9,53.6,55.8,18.7,1401.2,1428.1,154594.4,418014.3,578831.5,1956.9,6399.3,8743.9
Masnedsund,76,32,20.3,26.0,1979.2,1986.9,1984.8,1986.6,162.9,260.9,261.3,251.9,23.5,83.2,155.0,149.5,22.0,52.7,83.2,77.4,27.1,2033.1,2072.2,140741.0,314754.6,372012.8,1851.9,4576.8,5576.2
Stigsnaes Inter Terminal,72,23,94.2,162.1,1994.1,2001.9,2008.3,2008.6,155.0,235.4,289.3,290.1,17.0,43.6,109.7,112.5,11.0,16.3,42.3,44.5,43.3,3254.8,3317.3,131005.2,338724.6,421327.5,1819.5,5517.9,7111.8
Randers,68,51,33.4,46.8,1990.9,1992.1,1995.1,1995.2,185.6,303.6,248.4,243.7,22.5,35.1,47.5,46.1,12.5,34.4,48.1,50.0,17.8,1333.8,1359.4,148269.2,414946.0,584359.8,2180.4,6981.4,9815.9
Nyborg,62,32,30.4,42.4,1994.2,1996.0,2000.1,2000.8,133.5,208.5,148.8,145.9,16.0,50.1,57.5,53.7,10.0,92.4,30.8,22.7,29.8,2233.9,2276.8,102039.6,261513.5,337756.5,1645.8,4901.8,6362.0
Studstrup,61,16,19.5,26.1,1993.8,2002.3,2007.4,2008.7,103.8,276.2,171.1,162.0,16.0,63.2,41.0,30.3,11.0,32.8,57.3,54.7,20.0,1503.6,1532.4,88546.4,210305.3,283046.0,1451.6,3988.5,5319.8
Hvide Sande,58,33,31.5,31.1,1986.0,1989.3,1991.2,1991.5,283.7,664.2,495.6,424.4,30.5,89.8,253.9,202.3,12.5,91.4,232.1,117.2,28.9,2167.1,2208.7,185225.0,405622.7,466118.5,3193.5,7665.5,9118.0
Naestved,53,11,5.8,8.2,1969.3,1985.5,1986.4,1985.3,66.2,222.0,169.5,167.6,25.0,42.3,47.0,48.5,16.0,20.8,21.4,21.0,7.7,575.3,586.3,37048.2,89985.2,114343.3,699.0,1884.1,2448.0
Ensted,52,4,3.3,1.7,1987.1,1988.8,1986.6,1986.6,191.5,166.0,216.2,216.1,23.0,23.4,63.9,63.8,46.5,33.0,70.7,70.8,14.1,1059.9,1080.3,42659.2,100876.1,135067.6,820.4,2118.3,2860.1
Hundested,47,21,11.6,9.7,1982.0,1980.7,1988.1,1985.0,130.3,272.0,158.1,148.1,23.0,43.7,43.5,41.3,8.0,38.6,20.4,20.4,13.2,993.4,1012.4,57802.5,135640.5,162855.8,1229.8,3115.4,3826.7
Fakse Ladeplads Havn,47,22,16.3,21.2,1987.0,1989.5,1986.7,1986.7,175.8,218.8,259.7,260.9,21.0,30.5,47.5,46.6,7.0,20.3,38.4,37.6,8.3,619.7,631.6,76762.7,206300.2,284281.4,1633.2,4947.3,6873.3
Masnedovaerkets Havn/Vordingborg,46,8,7.5,9.0,1977.7,1984.4,1980.9,1982.2,131.6,155.9,189.6,184.8,15.5,26.0,51.5,52.4,11.0,24.5,24.6,25.1,8.8,658.8,671.4,50028.2,111131.0,130460.3,1087.6,2653.5,3223.7
Helsingor,43,25,4.9,2.8,1982.4,1979.6,1981.0,1981.0,119.8,305.9,160.2,147.0,28.0,81.9,91.5,69.6,42.0,65.0,91.8,71.4,16.5,1236.0,1259.8,32085.5,74031.8,97314.0,746.2,1899.3,2531.4
Stubbekobing,40,18,4.1,4.8,1979.0,1980.9,1981.6,1977.9,147.8,191.4,177.5,185.4,25.5,56.0,74.4,95.2,8.0,23.8,36.2,47.0,12.3,924.3,942.0,30597.2,64968.5,72268.8,764.9,1775.8,2054.3
Karrebaksminde,39,6,3.4,4.9,1966.8,1982.3,1970.4,1968.3,112.5,376.0,216.2,210.6,31.0,44.0,70.0,71.2,21.0,42.0,72.5,81.5,11.0,826.0,841.9,31817.7,67049.5,74476.6,815.8,1872.6,2170.2
Abybro,38,26,20.3,26.8,1986.3,1988.9,1998.0,2001.4,278.2,445.9,262.9,222.2,41.0,95.8,206.2,151.1,5.5,21.7,40.6,51.1,19.4,1458.0,1486.0,88294.3,200784.2,237011.4,2323.5,5843.7,7146.5
Bandholm,37,21,17.0,12.0,1982.7,1986.4,1992.3,1989.5,142.3,891.0,375.6,197.0,19.0,152.5,2403.3,1088.8,16.0,38.3,218.9,110.8,31.3,2350.8,2395.9,145133.6,330269.7,444018.4,3922.5,9434.6,13385.8
Dragoer,36,13,10.0,12.5,1974.3,1978.9,2001.4,2000.4,149.1,220.7,329.4,324.1,15.0,34.4,30.6,32.2,17.5,31.8,45.1,44.0,16.9,1265.9,1290.2,87465.2,177315.4,191264.3,2429.6,5400.2,6115.6
Hals,34,21,18.0,25.6,1981.4,1985.2,1988.3,1987.9,213.2,284.5,422.2,449.5,28.5,70.8,44.1,40.7,12.0,34.8,94.2,96.7,15.5,1164.7,1187.0,68290.8,169326.5,214056.0,2008.6,6025.1,7704.0
Gilleleje,34,20,11.4,18.4,1981.2,1983.5,1985.2,1983.9,200.1,332.8,431.9,477.2,54.0,176.7,404.3,427.8,19.0,117.7,175.6,55.6,30.2,2266.7,2310.2,100108.5,232716.9,291336.2,2944.4,7659.9,9830.3
Assens,33,27,25.5,16.4,1984.5,1986.6,1995.6,1992.6,255.3,1585.6,837.9,436.1,49.0,563.4,2709.6,2212.0,32.0,120.9,137.9,159.3,57.5,4314.9,4397.7,271043.2,625231.2,834187.7,8213.4,20375.2,28036.1
Middelfart,31,21,18.5,24.7,1981.5,1979.8,1994.7,1995.1,249.5,361.4,418.1,415.0,20.0,35.9,60.7,58.8,15.0,19.4,23.2,20.9,14.5,1090.5,1111.4,66470.7,169012.2,223237.9,2144.2,6838.6,8877.1
Nykobing (Mor),29,28,107.4,70.2,1993.5,1993.8,1993.6,2003.8,207.2,289.7,418.2,221.7,16.0,26.0,208.6,79.7,11.0,11.3,22.7,15.5,19.5,1460.7,1488.7,140630.3,357346.8,452125.3,4849.3,12533.0,13934.4
Vordingborg,29,15,11.1,17.5,1979.1,1986.5,1990.3,1992.4,176.6,652.0,467.4,593.5,28.0,202.1,1247.3,1436.5,10.0,29.1,9.3,7.1,15.6,1175.0,1197.5,108825.6,233651.6,265309.5,3752.6,8800.0,10390.1
Kongsdal Harbour,29,23,10.0,14.8,1994.7,1996.0,1997.7,1998.3,147.6,169.3,169.1,169.8,18.0,44.9,46.5,39.3,9.0,20.4,20.2,19.3,3.5,266.4,271.6,43623.2,125363.7,179585.7,1504.2,4989.6,7094.1
Ebeltoft,28,13,75.1,14.0,1974.2,1983.3,2001.8,1996.3,180.5,982.9,1864.3,383.3,50.0,141.3,572.6,378.4,1.0,112.2,675.1,332.1,48.8,3662.4,3732.7,78615.9,185298.8,225161.1,2807.7,6320.8,6566.9
Vesteroe,28,21,53.8,88.2,1992.0,1992.9,2006.0,2007.3,169.6,235.4,199.6,190.6,17.5,36.7,22.5,19.0,8.0,64.7,159.3,147.8,22.4,1685.6,1717.9,69634.8,148907.4,176020.6,2487.0,7155.4,8797.4
Marstal,28,14,1.1,1.3,1951.6,1958.6,1961.8,1956.7,85.6,169.4,125.0,146.9,30.0,53.2,113.2,133.8,15.5,24.8,87.7,114.1,6.6,495.8,505.3,14290.0,29327.4,35676.3,510.4,1178.1,1503.5
Haderslev,27,2,0.4,0.6,1957.6,1940.5,1955.3,1955.0,53.1,173.0,91.6,92.3,9.0,63.5,238.6,237.3,1.0,1.0,1.4,1.4,0.9,69.8,71.2,2199.9,6002.0,8309.1,81.5,249.6,348.6
Ballen,25,23,18.8,30.4,1987.0,1986.5,2006.2,2006.9,190.8,543.2,180.5,174.7,21.0,105.6,34.4,20.6,9.0,17.4,54.1,58.6,11.5,861.5,878.0,46887.2,115397.0,146731.1,1875.5,5294.3,6949.9
Nekso,23,16,17.9,11.3,1986.9,1988.6,1999.7,1992.7,343.0,399.0,400.3,326.8,28.0,47.9,35.4,33.5,44.0,55.2,26.7,42.0,11.3,849.6,865.9,38640.9,102388.0,129061.8,1680.0,4836.2,6152.0
Faaborg Havn,23,18,10.8,5.7,1973.7,1973.6,1982.0,1976.4,195.8,679.6,797.0,545.0,39.0,153.2,614.5,408.1,13.0,82.0,40.3,59.4,16.8,1258.3,1282.4,82300.3,181395.4,231987.0,3578.3,8400.0,11229.9
Akirkeby,22,6,3.5,4.1,1976.6,1982.8,1976.8,1976.0,157.0,155.2,224.3,231.3,35.0,42.2,99.9,101.7,0.0,1.8,0.4,0.4,6.4,477.1,486.2,28843.5,59255.5,63910.7,1311.1,2920.0,3299.8
Sonderborg,22,9,4.4,2.0,1963.2,1954.7,1976.4,1980.1,468.8,269.2,589.2,303.9,37.5,50.6,233.3,159.5,25.5,19.1,104.6,68.6,14.1,1061.9,1082.3,92702.0,189163.2,238326.7,4213.7,9814.4,12935.2
Vordingborg Sydhavnen,22,17,6.9,10.0,1985.6,1991.1,1996.2,1997.5,153.4,185.6,178.5,179.4,18.0,27.9,28.8,27.1,11.5,27.1,31.7,33.0,3.7,281.2,286.6,29076.0,81864.3,115275.0,1321.6,4354.5,6049.2
Tuborg,21,14,3.6,5.1,1972.9,1982.8,1984.2,1984.4,129.4,237.3,175.8,177.5,19.0,118.7,201.6,193.0,10.0,31.5,28.6,28.0,7.3,546.7,557.2,32077.2,72958.9,91037.8,1527.5,3921.8,5008.9
Gulfhaven,21,12,15.1,22.6,1991.3,1995.9,1997.8,1997.5,141.2,148.2,139.5,140.8,23.0,20.7,29.4,29.6,17.0,26.3,24.5,24.0,11.9,893.2,910.4,40051.6,100865.5,123940.9,1907.2,5957.0,7453.4
Vejle,20,19,8.2,12.0,1989.7,1990.9,1996.5,1996.4,132.0,316.7,199.4,205.3,18.5,33.4,41.5,39.1,11.0,88.0,53.9,20.5,7.2,540.1,550.5,31085.3,85478.3,114290.6,1554.3,5071.4,6652.0
Christianso Harbor,19,17,61.5,102.4,1991.0,1991.8,1999.6,2002.3,337.9,1209.1,364.1,349.3,51.0,225.3,275.1,75.6,3.0,10.9,5.1,2.4,24.8,1860.8,1896.5,159175.9,345007.1,418725.0,8377.7,21378.2,27098.7
Thisted,18,16,13.3,10.7,1991.8,1991.1,1999.7,2000.1,190.5,1307.1,520.9,341.0,38.0,506.8,2077.4,1277.9,21.5,70.1,50.6,49.9,37.9,2843.9,2898.5,136164.6,296994.4,376882.0,7564.7,17361.6,23317.8
Hellebak,16,9,2.9,3.3,1980.2,1990.3,1986.4,1988.4,259.8,373.5,265.2,271.3,41.0,412.4,186.2,159.7,12.5,68.2,42.5,38.9,5.2,388.5,395.9,14667.4,35099.7,43492.9,916.7,2457.3,3102.8
Avernak By,15,14,28.2,7.9,1994.7,1995.1,1998.0,1997.0,148.4,2043.1,1582.1,381.1,28.0,317.4,1311.1,990.8,232.0,254.9,345.2,326.8,29.0,2180.1,2222.0,187220.9,406517.0,535690.2,12481.4,28180.7,39610.2
Gedser,15,11,54.7,52.4,1987.9,1983.4,2006.9,2002.4,275.6,575.7,652.6,566.4,34.0,144.2,60.6,83.2,13.0,53.2,40.1,20.8,19.8,1488.5,1517.0,107042.0,234440.5,272466.5,7136.1,18402.0,21184.5
Rodbyhavn,15,13,1.9,1.9,1991.3,1988.8,1993.2,1991.2,127.4,180.6,178.3,161.7,24.0,68.5,53.8,63.1,23.0,35.8,51.4,56.0,4.4,327.4,333.7,12130.8,26593.7,31050.1,808.7,1940.2,2344.2
Arosund,14,4,1.5,1.1,1984.9,1967.5,1990.9,1989.1,167.8,347.8,187.0,179.5,23.0,42.8,33.8,33.7,3.5,17.2,16.4,14.6,2.9,218.0,222.2,13630.0,29825.6,36434.3,973.6,2329.6,2946.4
Kolby Kas,13,12,4.3,5.6,1986.5,1986.1,1991.4,1992.6,224.7,230.1,228.7,228.3,29.0,37.3,33.1,31.4,9.0,12.5,12.6,12.5,3.6,267.6,272.8,19105.5,49797.8,67966.9,1469.7,4421.5,6090.6
Torrig,13,4,6.3,1.9,1999.8,1999.2,2000.4,2000.0,102.4,2478.7,684.1,298.9,13.0,768.4,1747.0,985.2,0.0,26.0,25.2,21.4,15.7,1175.6,1198.2,42764.9,92856.8,120824.9,3289.6,7401.4,10280.2
Stevns Pier,13,9,5.1,7.7,1994.7,1995.7,1998.0,1997.6,165.6,157.1,168.9,169.4,19.0,22.0,22.4,22.1,8.0,12.3,16.1,16.2,1.7,124.8,127.2,21017.9,60532.5,86367.5,1616.8,5480.0,7681.7
Kleppen,11,11,3.1,3.5,1993.4,1993.4,1990.8,1991.4,141.9,261.9,179.5,169.4,23.0,119.4,208.9,167.3,14.0,35.1,32.7,27.0,3.8,287.8,293.3,15941.9,40457.9,54539.9,1449.3,4082.1,5613.3
Kerteminde,11,8,3.3,2.0,1990.7,1987.2,1994.5,1991.2,403.5,416.2,646.3,440.8,36.0,54.8,235.2,93.3,13.0,45.2,87.8,39.0,15.0,1125.0,1146.6,21082.7,51240.5,68855.9,1916.6,5125.5,6958.2
Bogo By,10,3,1.2,0.9,1999.2,1998.0,1999.9,2000.1,132.2,179.0,170.1,168.4,15.0,17.5,24.9,25.1,0.0,1.7,0.4,0.2,1.5,111.3,113.4,6250.0,13863.8,15761.7,625.0,1470.9,1743.7
Sydals,10,5,2.4,0.8,1980.2,1983.8,1977.0,1977.3,570.4,452.5,561.6,362.4,57.5,66.8,279.7,236.4,6.5,27.7,253.9,217.3,8.3,624.6,636.6,41205.7,84583.8,106640.4,4120.6,9645.9,12713.1
Endelave,10,7,4.4,6.0,1983.8,1989.7,1977.8,1973.2,300.4,451.5,429.9,446.4,16.5,22.3,33.0,38.5,21.5,44.2,150.3,159.4,7.6,572.9,583.9,35970.5,76381.1,87119.6,3597.0,8420.5,10048.1
Stege,9,7,1.3,1.2,1971.2,1970.0,1986.3,1982.2,145.7,326.3,204.5,148.8,19.0,161.6,103.3,91.3,15.0,15.8,17.3,14.1,5.2,390.1,397.6,11189.7,25521.1,33582.4,1243.3,3220.8,4360.9
Hasle,9,7,2.7,3.2,1992.2,1991.4,1993.0,1994.2,186.3,220.2,151.2,148.9,24.0,29.3,29.2,25.6,34.0,29.3,35.4,37.3,4.0,302.4,308.2,7487.2,20975.7,28415.4,831.9,2619.0,3556.2
Thorsminde,9,8,68.0,68.4,1992.9,1992.2,2013.7,2013.7,219.4,224.4,307.9,304.1,22.0,31.6,36.5,36.4,2.0,49.1,0.8,1.0,5.3,397.4,405.1,43542.4,129432.9,128044.3,4838.0,13867.0,16427.3
Holstebro-Stuer,9,8,3.7,4.2,1986.9,1989.5,1990.3,1988.3,247.7,469.2,292.8,250.2,31.0,48.2,59.7,60.8,15.0,48.9,43.5,43.2,4.7,356.3,363.2,15505.8,41200.3,56166.9,1722.9,5145.0,7087.5
Sundby/Mors,8,6,2.1,2.6,1983.0,1983.3,1983.3,1983.5,232.1,269.8,201.7,188.8,31.5,32.8,39.9,39.1,15.0,22.2,20.7,20.2,1.2,86.9,88.6,9732.8,25937.9,35305.8,1216.6,3628.3,4996.2
Store Fuglede,8,3,3.4,2.1,1985.1,1970.3,1993.9,1993.7,729.9,850.8,1928.2,1771.0,91.5,94.2,464.1,476.5,48.5,27.5,223.6,230.6,9.7,729.2,743.2,69583.9,150553.6,200069.8,8698.0,19421.9,27661.1
Rodvig Havn,8,7,1.3,0.7,1982.4,1981.3,1989.9,1987.3,162.2,262.7,160.7,154.7,58.5,99.6,69.9,70.2,27.5,22.7,42.2,39.2,2.8,209.1,213.2,15002.6,34181.7,44643.8,1875.3,4679.2,6204.6
Rudkobing,8,6,1.6,2.3,1976.8,1974.5,1982.5,1982.4,167.9,236.4,181.0,183.0,21.0,40.7,34.0,35.0,20.5,92.1,20.6,18.4,1.0,76.1,77.5,7268.6,20802.9,29850.7,908.6,2953.7,4243.0
Blavand,8,8,2.9,3.7,1990.5,1990.5,1995.2,1994.4,237.5,329.6,225.6,233.6,32.0,79.5,42.4,29.0,3.5,4.1,5.5,5.5,2.3,169.4,172.6,12546.2,31144.0,38697.9,1568.3,4617.5,5665.2
Gudhjem,7,6,3.7,2.5,1982.3,1984.8,1992.1,2002.3,146.3,250.5,163.6,181.6,27.0,52.7,42.0,31.6,9.0,18.3,15.6,11.8,3.4,253.6,258.5,13680.3,41606.1,69492.4,1954.3,6737.3,10380.6
Spodsbjerg,7,4,0.3,0.3,1984.4,1988.5,1989.4,1978.3,48.6,1310.8,82.7,56.2,7.0,197.2,226.3,64.3,10.0,273.9,346.6,67.8,4.0,303.2,309.0,1095.5,2790.5,3691.2,156.5,446.3,599.4
Strandby,7,7,1.4,0.9,1979.1,1979.1,2009.5,2006.1,381.0,3387.3,1632.8,1435.5,107.0,980.3,2713.7,2478.3,64.0,233.3,1004.7,924.0,31.9,2392.0,2437.9,6352.6,13136.3,14356.8,907.5,2036.0,2325.6
Allinge,7,7,2.1,2.3,1975.9,1975.9,1982.6,1978.1,160.7,643.1,303.8,330.1,26.0,115.4,179.0,240.3,19.0,72.1,78.4,45.0,1.7,129.0,131.5,19865.1,48863.2,66501.0,2837.9,7758.5,10666.8
Tuno,7,7,1.5,1.7,1970.1,1970.1,1990.7,1988.8,135.7,219.1,255.8,225.8,20.0,32.0,49.3,43.9,10.0,11.4,16.0,16.0,2.2,161.5,164.6,11386.2,28007.9,37683.8,1626.6,4472.2,6100.8
Fynshav,7,5,18.6,12.5,1978.1,1977.8,1987.6,1996.7,968.0,705.4,1211.6,735.2,60.0,227.8,558.9,166.8,71.0,87.0,177.5,50.8,14.5,1087.8,1108.7,54091.5,123768.2,165516.7,7727.4,19601.4,27428.4
Aeroskobing,7,7,0.7,0.9,1973.3,1973.3,1982.0,1982.1,117.8,99.1,84.3,83.8,16.0,26.9,19.1,18.4,14.0,18.0,16.5,16.9,0.6,48.7,49.7,4788.0,11736.6,15776.5,684.0,1899.2,2601.6
Bogense,6,5,0.2,0.3,1947.3,1952.4,1962.0,1954.6,147.6,160.9,192.6,194.9,32.0,41.8,67.2,78.8,17.0,18.0,19.0,17.8,1.4,108.5,110.6,2372.1,4446.0,4819.4,395.4,819.7,953.5
Hobro,6,4,2.5,3.7,2002.5,2000.8,2004.7,2004.8,116.4,94.9,115.5,115.7,17.5,16.0,18.4,18.5,12.0,12.2,12.2,12.2,0.9,64.2,65.4,6600.4,19326.4,26742.7,1100.1,4339.6,5524.0
Juelsminde,6,5,1.4,2.1,1986.3,1984.0,1998.5,1998.1,93.7,151.4,207.8,228.6,18.5,26.9,35.1,37.0,0.5,3.6,7.8,8.3,0.5,39.1,39.9,5901.0,16277.3,22543.0,983.5,3239.5,4388.4
Romo,6,6,0.4,0.5,1972.8,1972.8,1968.6,1963.4,746.4,786.3,644.3,832.9,96.5,103.0,101.8,94.4,422.5,397.8,593.5,632.4,5.0,375.1,382.3,2810.2,6373.1,7467.0,468.4,1141.1,1387.5
Saelvig,5,5,3.9,3.5,1996.6,1996.6,2009.4,2004.5,213.3,227.6,350.2,364.2,23.0,114.2,25.9,27.5,23.0,25.4,30.0,18.8,2.4,168.5,171.8,8402.5,12666.4,14008.6,1680.5,5114.7,6524.2
Vejby,4,4,4.8,7.9,1995.5,1995.5,2002.6,2003.3,106.5,244.9,127.7,124.0,44.0,45.2,34.8,32.6,5.5,5.5,3.0,2.7,1.0,76.7,78.2,7483.5,19777.7,27590.4,1870.9,6373.2,8609.0
Holbaek,4,4,0.6,0.6,2001.5,2001.5,1996.7,1995.1,270.4,250.9,185.0,163.6,41.5,38.0,21.6,13.5,16.0,14.8,9.4,6.6,0.8,62.4,63.6,3452.4,8606.8,11870.3,863.1,2344.8,3335.5
