Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Koege,584,63,832.0,263.1,1997.3,1989.9,2008.4,2004.8,109.6,170.3,144.3,148.7,7.0,29.4,8.8,14.2,10.0,20.8,11.9,12.4,261.2,19614.6,19991.2,1481539.8,3678124.9,4575072.8,2536.9,5743.7,5782.5
Aarhus,527,178,1025.2,566.6,1999.6,1998.3,2009.9,2005.9,127.4,169.1,315.1,175.4,13.0,35.9,80.7,41.1,15.0,31.3,53.3,30.8,414.6,31130.6,31728.3,1410754.0,3704103.5,4570197.6,2677.0,7275.2,8466.0
Roenne,495,98,613.0,241.7,2003.7,1991.9,2007.0,2004.4,92.6,489.2,105.5,143.0,7.0,166.3,50.0,118.1,1.0,61.9,9.2,24.0,221.2,16610.3,16929.2,1261659.1,3122538.5,3857505.9,2548.8,6013.8,6421.2
Aalborg,448,146,376.7,411.6,1992.6,1995.5,1999.9,1995.7,147.9,212.2,179.6,185.9,17.0,27.6,28.9,31.5,14.0,32.7,24.0,27.5,165.7,12434.7,12673.4,878917.7,2471601.5,3196291.1,1961.9,6417.5,8357.9
Fredericia,444,143,652.2,641.5,2000.9,2000.2,2003.0,2003.7,134.0,157.1,146.3,141.6,12.0,36.3,42.3,48.6,9.0,28.7,18.4,25.0,269.2,20214.2,20602.3,887636.7,2364126.4,2947585.3,1999.2,6124.2,7614.4
Copenhagen,408,136,391.4,429.9,1989.4,1995.4,2001.3,1999.7,142.2,165.4,165.4,174.2,15.0,22.4,19.8,21.8,11.5,37.0,45.8,59.6,187.0,14040.3,14309.9,899819.2,2415377.0,2984860.2,2205.4,6817.4,8625.3
Thyboron,369,102,226.2,278.8,1984.8,1992.1,1995.6,1995.9,191.2,484.1,309.2,278.3,24.0,117.8,255.8,212.0,11.0,140.3,101.3,73.5,215.8,16204.6,16515.8,1440459.5,3182553.3,3638933.6,3903.7,9366.1,11163.0
Kalundborg,349,126,412.0,656.4,1998.5,1997.0,2004.9,2005.3,152.9,276.5,166.7,163.2,18.0,64.4,74.7,59.3,14.0,45.3,64.6,60.3,277.5,20835.3,21235.3,952973.0,2281024.2,2752099.2,2730.6,7462.9,9325.7
Lindoe,304,99,319.4,420.9,1991.9,1998.2,2003.7,2003.7,126.0,337.7,255.5,250.8,19.0,93.1,146.7,168.1,9.5,92.0,174.3,184.3,366.3,27501.8,28029.8,821838.5,1924933.6,2432714.5,2703.4,7133.6,9080.4
Esbjerg,297,71,243.6,283.5,1984.5,1996.1,1998.9,1998.3,146.0,810.3,284.9,259.3,19.0,224.3,298.2,214.3,5.0,107.1,65.2,44.0,153.5,11528.8,11750.1,1299703.8,2952733.6,3488679.6,4376.1,10881.4,13178.9
Skagen,289,210,1546.9,2310.0,2002.2,2002.6,2008.3,2008.2,189.1,569.0,417.4,414.6,24.0,120.0,244.3,233.3,20.0,82.2,87.6,83.5,623.4,46895.9,47796.3,2211403.7,5100209.9,5992013.1,7651.9,21302.5,25920.3
Nordhavn,219,60,558.0,277.9,1993.3,1992.4,2000.9,1999.7,140.1,258.1,155.5,143.8,12.0,35.2,23.1,18.5,11.0,25.5,55.0,20.0,173.6,13032.0,13282.2,468755.7,1326501.6,1668280.9,2140.4,6476.4,7626.5
Grenaa,213,111,139.5,114.8,1993.2,1992.0,1994.5,2002.7,113.8,184.4,324.6,202.4,15.0,67.2,176.5,69.5,10.0,38.5,37.1,42.7,78.7,5907.3,6020.7,395425.6,961351.6,1229316.5,1856.5,4842.1,6016.2
Hanstholm,159,60,96.1,106.1,1987.6,1995.8,1999.7,1999.2,160.9,428.1,316.8,276.0,24.0,87.4,177.1,160.2,11.0,117.1,117.8,106.2,92.1,6912.5,7045.3,583799.2,1308318.1,1525515.1,3671.7,8931.4,10784.1
Aabenraa,132,65,351.2,547.5,1992.7,1994.4,2005.8,2006.1,164.5,309.7,535.8,542.9,18.0,34.9,295.9,292.0,14.0,25.1,46.8,45.6,69.4,5241.7,5342.4,406632.5,975986.5,1253861.8,3080.5,9712.1,12241.9
Korsor,129,53,43.5,53.7,1996.7,1996.5,1993.1,1991.8,140.8,193.3,205.1,197.8,20.0,34.3,39.4,32.8,14.0,27.8,28.2,27.8,44.4,3336.6,3400.7,198910.4,484751.8,625857.0,1541.9,4376.8,5714.9
Odense,121,24,35.4,42.6,1986.1,1991.1,1985.4,1985.9,131.1,180.3,172.9,168.0,17.0,27.3,95.5,83.9,17.0,32.8,34.2,33.7,31.9,2393.0,2439.0,160570.5,403593.4,530687.9,1327.0,3818.4,5088.8
Frederikshavn,111,79,104.6,101.6,1996.0,1996.6,2004.2,2005.9,173.7,316.8,218.3,150.8,25.0,148.1,161.1,69.0,14.0,93.3,126.5,63.2,95.6,7152.8,7290.1,210955.4,518581.2,661612.0,1900.5,5380.3,6853.8
Sjaellands Odde,110,22,1684.7,284.5,2006.0,1997.3,2012.3,2012.1,627.1,1396.0,1944.2,946.6,74.0,203.8,690.4,665.8,9.0,121.6,64.2,51.1,748.2,56178.8,57257.4,1814194.4,4432175.5,5487369.6,16492.7,35636.4,34871.9
Randers,107,73,36.9,51.6,1991.0,1991.9,1993.7,1993.6,156.5,224.5,168.0,160.9,20.0,52.9,57.6,46.0,12.0,24.0,21.6,22.2,24.4,1832.3,1867.4,166075.5,465713.5,658756.5,1552.1,4980.6,7027.0
Hirtshals,106,52,108.3,83.2,1988.5,1994.1,2001.0,2003.2,236.0,790.8,613.5,390.5,33.5,95.4,251.1,139.2,30.5,128.6,665.7,208.9,89.8,6741.1,6870.5,439119.6,985076.0,1100871.0,4142.6,9796.6,11439.1
Nykobing Sjaelland,101,2,8.8,11.6,1981.1,1973.0,1980.4,1979.8,79.9,210.8,104.3,106.9,16.0,18.0,22.9,23.0,4.0,23.0,18.2,19.7,14.0,1049.7,1069.8,80616.7,165407.9,178237.0,798.2,1776.1,2005.5
Nakskov,101,45,67.5,83.7,1987.6,1992.5,1998.2,1998.2,155.7,346.2,262.5,249.0,19.0,84.0,212.4,82.2,11.0,17.4,23.0,23.1,40.7,3053.3,3112.0,230293.1,594217.9,742185.6,2280.1,6496.2,8103.7
Avedore,101,18,40.2,54.6,1975.4,1995.0,1986.3,1986.3,197.0,371.8,455.5,469.9,28.0,49.1,319.0,335.0,12.0,46.1,34.3,32.0,68.3,5131.8,5230.4,270711.8,612395.7,730499.1,2680.3,6893.6,8342.4
Horsens,96,37,22.4,33.7,1981.4,1989.7,1982.8,1981.7,122.4,138.3,179.1,190.8,16.0,21.8,113.6,127.7,8.0,27.5,27.6,29.2,28.4,2133.4,2174.3,162313.6,371375.8,448074.7,1690.8,4286.3,5327.0
Kolding,96,73,47.0,64.9,1993.0,1994.1,1996.0,1996.3,149.7,178.6,195.0,193.2,19.0,29.4,38.9,37.8,19.0,33.1,32.7,31.3,19.8,1486.4,1515.0,157267.3,429463.2,592444.0,1638.2,5455.9,7384.3
Svendborg,84,33,125.0,26.2,1966.3,1978.0,1995.4,1991.0,123.2,1671.0,3714.1,818.2,29.0,186.4,138.3,128.0,6.0,201.8,2983.9,2491.5,94.6,7106.5,7242.9,245910.1,570648.1,721684.4,2927.5,6537.6,7656.3
Masnedsund,78,35,21.8,27.3,1978.7,1986.6,1986.6,1988.2,203.4,315.4,271.4,258.9,34.0,158.2,347.6,339.6,12.0,25.0,30.4,27.3,32.0,2402.1,2448.3,142444.2,320218.7,379658.8,1826.2,4552.7,5555.3
Stigsnaes Inter Terminal,75,27,106.1,186.8,1994.1,2000.6,2009.1,2009.4,101.6,717.5,223.5,216.4,16.0,185.0,163.1,82.9,16.0,39.1,102.0,105.5,45.7,3427.6,3493.4,266465.2,584221.4,752237.9,3552.9,8753.0,11867.0
Hvide Sande,67,45,30.2,38.8,1989.7,1992.9,1993.9,1993.8,246.7,462.6,375.4,371.9,38.0,174.4,231.3,218.8,22.0,102.5,74.7,60.0,41.2,3091.4,3150.7,214398.0,476710.2,558937.3,3200.0,7828.9,9486.4
Hundested,66,32,18.4,17.1,1985.6,1987.5,1991.6,1991.2,99.0,164.7,137.1,123.0,16.5,37.0,45.3,35.1,8.0,35.9,18.3,17.7,18.5,1390.7,1417.4,75854.6,189371.6,236746.0,1149.3,3105.2,3903.1
Nykobing (Falster),65,24,16.4,22.2,1981.6,1987.0,1987.4,1987.5,126.0,154.6,186.7,186.7,17.0,26.8,37.6,36.9,12.0,13.5,18.7,19.1,10.0,751.3,765.7,77361.2,207266.3,280238.9,1190.2,3633.0,4926.1
Studstrup,61,13,5.5,4.9,1992.5,1999.5,1994.9,1992.5,112.3,238.6,160.8,135.3,14.0,35.0,43.2,32.9,31.0,43.0,50.7,47.6,18.5,1388.4,1415.1,69274.8,164415.7,219546.7,1135.7,2980.1,4013.8
Naestved,56,12,7.9,10.5,1968.5,1981.3,1979.6,1978.7,129.1,243.3,220.7,210.2,34.0,27.9,76.9,78.7,18.5,22.5,28.7,30.3,15.5,1167.5,1189.9,49523.7,117291.8,146182.6,884.4,2322.3,2967.5
Ensted,55,7,2.9,2.0,1987.3,1989.7,1989.1,1992.0,122.0,156.9,151.7,145.7,17.0,31.7,61.3,50.4,2.0,29.9,29.2,29.5,10.1,757.0,771.5,32898.9,78274.5,104586.5,598.2,1571.6,2108.0
Vejle,51,45,16.7,24.4,1991.6,1992.9,1995.4,1995.7,136.4,218.2,166.6,164.4,16.0,35.9,33.4,25.4,16.0,36.1,32.5,26.4,10.3,773.8,788.7,72572.9,204190.3,286257.9,1423.0,4643.4,6447.6
Masnedovaerkets Havn/Vordingborg,47,9,6.2,7.5,1978.2,1984.4,1981.0,1982.7,98.4,159.8,147.3,140.4,17.0,24.6,55.1,54.1,7.0,19.4,21.9,21.9,9.5,710.3,724.0,42063.2,93336.9,109453.7,895.0,2180.9,2647.0
Frederiksvaerk,47,33,14.7,19.7,1988.8,1989.4,1990.5,1990.8,125.2,166.0,174.8,173.0,17.0,40.8,33.8,32.0,12.0,29.8,26.3,28.3,5.0,374.0,381.2,64235.5,181549.8,258242.2,1366.7,4374.2,6240.5
Karrebaksminde,40,8,2.9,4.2,1968.0,1984.0,1975.3,1972.6,94.1,228.5,148.6,145.1,29.5,44.6,71.1,71.9,16.5,9.9,19.5,20.5,8.4,633.3,645.5,24760.8,53969.0,62146.1,619.0,1477.5,1765.8
Fakse Ladeplads Havn,39,18,11.8,15.3,1988.0,1991.1,1986.6,1986.5,177.0,293.0,233.3,236.5,24.0,69.9,65.7,66.0,5.0,71.4,33.1,34.6,10.2,764.9,779.5,59876.3,156019.2,210504.0,1535.3,4490.6,6130.2
Nyborg,38,20,5.7,6.1,1988.7,1988.0,1988.7,1989.7,146.5,184.9,126.8,111.3,20.5,82.2,109.4,41.9,19.5,49.4,52.1,39.1,18.0,1350.6,1376.5,27599.9,69617.0,91257.2,726.3,2047.8,2718.7
Middelfart,37,25,21.9,28.7,1980.0,1981.9,1999.1,2000.4,159.0,300.3,396.7,397.9,19.0,34.8,98.1,100.3,15.0,33.2,94.6,99.7,10.7,803.0,818.4,74683.8,196883.6,265477.1,2018.5,6731.2,8758.9
Dragoer,37,14,7.6,8.9,1973.4,1980.5,1987.7,1986.9,119.7,150.8,158.2,166.4,18.0,34.6,29.1,31.9,10.0,112.4,42.8,49.5,15.8,1187.5,1210.3,48110.4,99081.4,109440.7,1300.3,2956.0,3393.4
Stubbekobing,36,14,2.6,2.2,1979.0,1982.9,1987.1,1982.2,92.5,201.8,138.3,113.9,14.5,37.5,42.5,41.8,8.0,38.1,33.9,27.2,8.5,634.7,646.9,15300.6,32524.5,36453.2,425.0,979.7,1144.0
