Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Guayaquil,1210,177,6828.3,8168.9,2002.2,2003.1,1999.4,1999.6,125.9,635.3,517.3,488.8,13.0,104.2,204.8,207.0,25.0,81.4,34.7,35.0,1830.4,139944.8,142631.7,12878959.7,32909624.9,36529811.5,10643.8,31335.6,37030.3
La Libertad,838,65,1387.8,2201.1,1999.9,2003.6,2002.7,2002.6,142.1,308.4,230.5,230.4,14.0,70.2,82.8,79.5,44.0,70.4,88.0,88.2,1345.9,102819.2,104793.3,3133910.5,5439971.5,6174995.5,3739.8,11307.7,13893.1
Baltra,638,40,306.6,217.3,1994.1,1995.0,1992.6,1998.7,229.0,250.3,298.5,329.2,62.0,61.1,93.7,114.7,18.0,38.2,93.7,137.3,721.4,54245.4,55286.9,1782695.1,3717432.3,5571751.7,2794.2,7360.2,10601.1
Baquerizo Moreno,531,38,187.2,156.6,1996.7,1995.2,1994.1,1995.9,92.0,324.6,210.2,283.0,12.0,53.8,65.8,70.3,17.0,41.6,73.8,103.0,332.4,25030.9,25511.5,733403.7,1822040.2,2742779.8,1381.2,4080.1,5837.9
Puerto Bolivar,465,110,983.3,1406.6,2003.2,2004.2,2004.6,2004.8,108.6,208.8,139.8,142.0,11.0,44.4,77.7,83.2,17.0,82.7,58.8,63.5,452.3,34585.8,35249.8,1714552.3,3905972.8,4346473.8,3687.2,11146.6,13361.1
Caleta Tagus,385,26,149.7,101.5,1995.3,1995.9,1994.1,1997.2,152.1,222.3,231.0,309.1,21.0,42.2,73.0,113.4,17.0,16.5,16.7,15.8,234.1,17602.2,17940.2,748575.2,1806283.1,2732174.6,1944.4,5160.6,7625.0
Puerto Ayora,341,27,157.8,159.7,1996.8,1998.0,1996.4,1996.6,186.2,417.8,309.0,523.3,49.0,76.5,335.3,493.2,20.0,109.3,120.9,170.3,393.6,29588.6,30156.7,1708683.5,2977779.2,3893332.6,5010.8,10226.0,13930.2
Puerto Villamil,222,26,61.8,62.1,1998.5,1995.3,1997.9,1998.2,113.2,198.7,189.5,284.1,28.0,60.5,160.7,232.7,20.0,29.9,14.4,15.4,156.5,11771.8,11997.8,343641.2,598117.7,743867.5,1547.9,3404.9,4450.0
Esmeraldas,216,61,1950.4,3158.8,1999.1,2005.4,2003.1,2002.6,252.9,386.8,434.1,493.0,25.0,135.7,942.1,1080.4,36.5,45.6,55.5,57.0,647.4,49981.9,50941.5,1846804.5,4358874.9,4953997.7,8550.0,27680.2,33357.3
Posorja,189,96,1381.3,1752.0,2004.5,2002.9,2001.8,2003.3,88.5,1584.8,434.5,429.4,10.0,195.1,1274.9,1165.7,7.0,65.1,560.5,591.1,339.0,25807.4,26302.9,8510041.9,18201976.2,20061161.1,45026.7,105238.1,121245.3
Seymour,133,15,25.8,5.3,1996.2,1992.9,1992.4,1990.8,99.2,161.7,135.9,119.2,25.0,56.2,43.2,39.5,8.0,10.3,14.7,15.9,51.7,3882.0,3956.5,132361.3,304792.2,429845.4,995.2,2477.9,3506.1
Manta,99,42,462.7,367.9,1993.9,1995.0,1995.4,1997.6,161.0,3746.4,677.3,707.7,25.0,471.8,1235.1,1366.4,14.0,215.3,548.6,379.9,345.3,25953.8,26452.1,2182278.1,4657956.8,5294208.6,22043.2,53085.9,63135.6
Duran,65,42,78.1,112.5,1999.0,2002.3,2002.8,2005.5,81.7,320.9,146.1,135.5,9.0,40.0,39.4,34.2,105.0,197.0,171.8,135.6,94.3,7118.4,7255.1,208885.0,545961.8,717820.0,3213.6,10212.8,13061.0
Monteverde,8,4,2.4,1.2,2000.1,1997.0,1989.2,1995.9,308.7,1191.6,476.9,252.8,133.0,589.0,595.5,478.1,33.5,22.5,27.7,37.8,6.1,458.9,467.7,34373.8,52049.9,60882.2,4296.7,8166.2,10438.4
Puna,4,3,7.2,9.8,1997.8,1997.3,2004.0,2006.2,382.2,1995.9,230.2,212.0,66.5,1472.2,650.1,383.9,3.5,8.2,10.7,11.5,8.7,658.9,671.5,27800.3,67984.2,91198.7,6950.1,20352.0,26591.7
