Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,976,159,41209.8,48602.8,2007.1,2007.6,2007.6,2007.6,760.9,1651.2,1307.7,1320.9,58.0,124.5,220.9,222.4,20.0,24.9,25.2,25.3,6821.4,527382.4,537508.1,39921012.7,123469885.0,137481641.3,40902.7,134888.3,157838.6
Bulk carrier,405,354,55151.7,96581.9,2012.0,2011.9,2011.6,2011.6,1629.9,3953.0,4479.3,4594.7,169.0,365.1,750.8,757.4,71.0,98.2,86.6,86.4,4862.8,376543.6,383773.3,33020772.0,71524701.9,88150637.8,81532.8,280177.0,331646.1
Refrigerated bulk,360,119,13769.8,14858.5,1997.3,1994.9,1996.4,1996.0,4304.0,4636.8,3512.9,3574.9,339.0,388.1,465.0,468.4,33.0,83.9,112.6,113.3,6036.6,459677.8,468503.6,44079746.4,96316386.5,108491351.2,122443.7,260926.3,281721.9
Chemical tanker,295,139,8381.6,13888.2,2008.1,2009.4,2009.5,2009.6,785.0,1515.1,1366.0,1381.5,83.0,184.9,320.7,322.5,43.0,64.1,73.0,72.4,1600.6,123479.4,125850.2,4026809.5,22310709.0,25882860.4,13650.2,88004.4,107281.0
Oil tanker,270,105,36855.3,67828.0,2007.4,2008.1,2009.0,2009.1,2158.5,2817.5,2983.7,3049.8,214.5,333.5,650.5,660.4,46.0,73.2,70.2,70.3,4607.7,355242.2,362062.8,35969999.5,67391638.0,79593978.4,133222.2,335026.5,413874.9
Vehicle,164,123,23940.9,7770.7,2007.9,2008.0,2007.5,2007.2,991.7,2425.7,2448.4,2420.2,84.0,165.9,399.8,396.1,24.0,41.1,39.7,37.8,1330.1,103014.4,104992.3,7868829.2,34693099.7,40178145.3,47980.7,182374.5,196274.9
General cargo,153,92,5039.0,7477.2,2006.6,2008.7,2010.9,2011.1,911.4,2196.6,2237.1,2258.4,76.0,177.3,492.0,501.8,53.0,123.7,114.7,116.4,665.7,51219.2,52202.6,3956791.0,13412207.2,19439925.7,25861.4,135186.1,181773.5
Miscellaneous - fishing,92,45,971.8,1015.7,1983.4,1984.1,1985.5,1986.3,844.8,7629.6,6346.1,6664.7,146.0,1165.9,2341.5,2478.8,60.0,269.2,374.6,301.7,516.6,38805.9,39551.0,7142518.7,15843483.4,18012436.3,77636.1,182712.9,216595.1
Cruise,89,25,1059.8,119.3,2000.9,1998.4,2000.1,1998.8,128.9,746.7,752.9,754.3,22.0,56.8,71.0,72.8,8.0,21.0,14.1,14.3,312.2,24074.8,24537.0,605992.4,2596664.9,2904998.8,6808.9,25624.6,26354.6
Liquefied gas tanker,27,9,2389.5,2819.8,2011.9,2012.2,2012.4,2012.3,2366.1,2069.9,1974.7,1958.8,196.0,249.9,248.3,247.3,58.0,77.8,98.2,97.4,317.4,24485.4,24955.6,716765.1,4958988.4,4186580.7,26546.9,228652.9,351101.4
Service - other,13,11,224.0,187.2,2005.0,2003.5,2002.0,2001.3,821.4,1958.4,1937.2,1668.7,302.0,687.4,628.6,496.1,37.0,161.7,92.0,88.2,66.4,5042.7,5139.5,1306613.5,2680884.1,2888815.0,100508.7,223648.8,252531.2
Service - tug,13,7,5.0,3.8,1971.0,1979.6,1991.4,1991.6,399.3,694.5,757.6,740.4,72.0,268.7,325.5,276.4,23.0,22.3,148.2,158.2,8.3,625.7,637.7,97794.2,231253.8,309636.3,7522.6,19424.8,26226.7
Ferry-RoPax,2,1,18.3,1.5,2007.0,2007.0,2007.0,2007.0,784.7,784.7,784.7,784.7,80.5,80.5,80.9,80.9,1.5,1.5,1.5,1.5,6.2,473.1,482.2,9594.4,23726.2,29112.2,4797.2,10240.1,9326.6
