Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Guayaquil,1203,408,42817.0,51772.5,2006.4,2007.7,2007.1,2007.4,762.0,1515.5,1276.1,1267.3,62.0,135.8,232.4,228.9,25.0,58.9,43.6,46.6,7605.0,585548.9,596791.4,49220852.5,134831774.7,154123754.5,40915.1,123059.8,143016.4
Esmeraldas,460,220,47168.1,70390.0,2007.8,2008.2,2009.0,2009.1,1009.5,2098.1,2598.2,2604.9,103.5,224.1,578.9,618.7,44.0,57.6,64.5,70.0,5428.7,418797.3,426838.2,37414852.7,83971325.6,99019279.8,81336.6,225153.3,274675.9
La Libertad,340,294,57728.6,99529.5,2010.1,2010.4,2011.1,2011.3,2963.1,5284.1,5586.7,5779.2,367.5,477.2,768.0,778.7,59.0,92.3,78.8,80.1,5521.6,427118.6,435319.3,36242753.6,85705486.9,104668693.6,106596.3,377458.3,451015.0
Puerto Bolivar,295,147,17669.4,22319.9,2001.8,2001.2,2002.2,2003.1,3128.6,4027.0,3501.5,3445.8,353.0,345.6,440.5,450.9,33.0,67.5,73.5,72.0,5223.6,400018.6,407699.0,33321215.4,84017585.9,94189268.8,112953.3,290379.2,324727.1
Manta,273,185,15255.8,6599.5,1998.1,2000.8,2005.4,2003.9,796.7,3033.8,1857.0,1800.4,64.0,388.1,439.0,635.7,33.0,117.1,68.7,103.6,1846.0,141317.2,144030.5,12958083.8,39135359.0,44743255.8,47465.5,138178.3,155288.6
Posorja,126,95,4696.7,5638.6,2003.9,2003.7,2006.9,2007.3,767.8,2566.3,1370.3,1350.9,64.0,268.1,328.0,307.7,25.0,75.1,73.8,73.9,974.4,74738.0,76173.0,7358440.3,18754929.6,21396986.6,58400.3,159185.7,183145.1
Duran,57,50,1099.7,1803.7,2009.0,2008.7,2010.3,2010.5,800.2,1486.4,1121.9,1107.3,71.0,130.0,314.1,289.0,42.0,158.9,309.8,284.1,169.6,13048.0,13298.5,1160949.0,3302155.6,4253567.4,20367.5,74331.8,93158.8
Baltra,36,2,10.5,5.8,2001.2,2000.0,2000.8,1998.6,85.1,84.6,90.8,82.1,19.0,19.0,27.5,24.0,5.0,6.0,8.1,9.2,14.1,1061.1,1081.4,11428.8,44150.3,73738.0,317.5,1314.7,2050.3
Monteverde,26,8,2289.6,2705.1,2012.2,2013.0,2012.7,2012.5,2353.4,1785.8,1928.8,1914.2,192.0,228.2,240.6,239.8,58.5,81.6,100.4,99.5,306.7,23660.4,24114.6,630130.8,4707994.7,3909403.2,24235.8,219204.1,340615.3
Puerto Ayora,21,2,6.8,1.0,2002.0,2001.5,2001.7,2001.5,73.7,427.3,120.2,143.0,10.0,41.8,32.7,40.5,9.0,88.2,75.4,92.8,12.3,919.8,937.5,3851.3,21750.7,47294.1,183.4,1059.5,2047.6
Baquerizo Moreno,14,2,5.8,4.3,2001.1,2000.0,2000.3,1998.4,121.1,125.8,125.9,144.5,22.0,22.0,33.8,47.8,8.5,10.0,13.9,11.5,6.4,484.3,493.6,7888.4,28346.0,43947.3,563.5,2194.1,3238.2
San Lorenzo,2,2,249.8,356.9,2010.5,2010.5,2010.6,2010.7,10266.5,10266.5,8008.7,7596.6,886.5,886.5,835.4,792.7,9.5,9.5,10.8,11.8,41.1,3171.0,3231.9,378633.8,902055.2,1041532.4,189316.9,520080.9,591789.4
Puerto Villamil,2,1,0.0,0.1,1980.0,1980.0,1980.0,1980.0,25.7,25.7,25.7,25.7,15.5,15.5,18.3,18.3,12.0,12.0,15.1,15.1,0.1,7.4,7.6,413.2,916.7,1042.1,206.6,486.3,576.5
Seymour,2,1,0.5,0.1,2002.0,2002.0,2002.0,2002.0,94.5,94.5,94.5,94.5,13.0,13.0,14.1,14.1,4.5,4.5,5.1,5.1,0.4,29.3,29.9,232.8,1314.7,2858.6,116.4,672.4,1299.5
Puna,1,1,17.7,26.8,2014.0,2014.0,2014.0,2014.0,755.5,755.5,755.5,755.5,67.0,67.0,67.0,67.0,89.0,89.0,89.0,89.0,1.7,132.3,134.8,11955.9,23662.8,29349.5,11955.9,38168.3,44377.7
Caleta Tagus,1,1,0.6,1.0,1998.0,1998.0,1998.0,1998.0,109.1,109.1,109.1,109.1,15.0,15.0,15.0,15.0,11.0,11.0,11.0,11.0,0.2,14.4,14.7,1556.3,4819.9,6147.7,1556.3,5352.2,6906.8
