Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Spain,4008,1586,89978.2,69673.4,2005.3,2005.4,2007.7,2007.3,565.5,936.9,611.2,732.2,41.0,89.8,64.5,91.0,14.0,35.2,27.1,34.3,14289.6,1103643.7,1124833.6,57979268.5,182282248.3,221690501.7,14465.9,50925.4,60667.5
Greece,3776,1283,94961.6,76380.9,2002.7,2002.9,2005.3,2006.3,706.0,876.5,836.0,900.4,53.0,86.6,85.3,109.3,11.0,37.5,40.1,41.9,17223.5,1330790.7,1356341.9,86012175.5,235400930.9,273509101.8,22778.6,64501.4,70899.1
France,3349,905,35190.2,23287.6,1999.6,2004.1,2004.5,2007.4,257.5,554.4,318.7,366.2,20.0,61.4,57.3,74.0,12.0,39.1,33.6,39.1,7237.3,557396.0,568098.0,27758413.9,85299155.4,102298203.6,8288.6,26521.6,30667.7
Turkey,3051,1459,80606.3,100920.5,2004.2,2004.0,2007.4,2007.3,1147.8,1130.3,1188.6,1200.8,96.0,120.9,120.6,132.4,16.0,52.4,37.0,40.3,11480.3,886382.6,903401.1,63792926.9,162707274.3,198002156.8,20908.9,67206.7,82323.5
Malta,2058,858,33174.3,36477.8,2002.7,2003.8,2007.3,2007.3,429.8,509.0,482.1,481.1,38.0,60.3,78.1,92.2,14.0,50.7,34.8,43.1,5238.5,403295.6,411038.9,25273467.1,69117907.6,81069059.5,12280.6,38491.6,45494.6
Croatia,1415,461,11459.8,7194.9,1993.0,2000.2,2001.8,2004.0,215.5,540.3,354.2,377.0,17.0,63.0,270.9,251.2,16.0,60.1,56.9,72.6,2660.0,204843.5,208776.5,12182399.0,36313409.9,43330025.4,8609.5,26470.9,29658.7
Tunisia,1329,385,11265.5,6683.1,1999.2,2001.5,2000.6,2002.4,451.3,557.1,438.7,490.0,30.0,73.9,42.4,62.2,24.0,76.7,35.6,54.5,2847.7,219087.2,223293.6,13182596.0,33196040.6,41247269.1,9919.2,25868.3,27900.4
Egypt,642,387,35084.3,43779.4,2005.8,2005.6,2008.1,2008.0,1295.7,1283.0,1306.6,1300.8,101.0,121.5,103.9,107.9,32.0,63.5,37.8,40.9,4086.6,315481.0,321538.2,26558305.5,69502300.1,80186358.4,41368.1,130595.9,156981.7
Slovenia,623,242,3432.6,3980.4,2004.0,2004.5,2005.3,2006.5,85.4,404.4,239.7,292.5,17.0,52.5,73.2,80.6,24.0,40.7,41.2,46.8,736.7,56734.3,57823.6,2845227.8,10201544.5,12100734.7,4567.0,18468.7,22188.9
Algeria,553,295,8546.8,12148.7,2004.0,2002.7,2007.2,2007.4,768.1,946.8,860.3,906.8,68.0,101.2,115.0,124.9,37.0,76.5,50.5,51.2,1305.0,99017.8,100918.9,8143464.9,21704125.3,25411729.7,14726.0,54182.5,69772.0
