Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Genova,2262,528,45634.6,38242.0,2000.6,2004.9,2005.0,2006.2,460.8,948.8,642.9,803.4,30.0,83.0,112.2,123.7,12.0,33.7,26.2,26.8,7856.5,606509.6,618154.6,38445711.8,108887551.5,126883190.8,16996.3,51707.4,58571.7
Livorno,1646,687,42246.9,26688.0,2001.9,2004.9,2006.1,2006.1,526.5,993.9,722.1,964.7,40.0,101.8,118.5,151.6,12.0,35.0,27.0,37.1,5642.1,432293.1,440593.1,23715386.5,80164730.4,92904592.0,14407.9,50452.4,58909.7
Venezia,1391,552,33816.5,27468.2,2003.6,2004.4,2005.8,2006.9,824.1,1250.4,785.5,1037.3,62.0,120.7,121.5,174.6,13.0,42.2,36.8,64.3,6300.2,486797.5,496144.0,25073709.8,82412168.7,93274800.1,18025.7,66667.5,75831.2
Ravenna,1112,661,16291.7,25338.2,2003.3,2004.5,2005.8,2006.0,987.2,1115.4,1154.1,1205.4,89.0,117.0,140.4,140.3,22.0,56.0,66.8,68.6,2221.4,170917.6,174199.2,16114508.9,44203246.1,57994808.1,14491.5,54750.6,69035.8
Trieste,1089,181,39970.6,23248.6,2006.0,2002.5,2008.2,2008.5,1185.1,858.5,986.7,853.5,65.0,84.1,111.6,113.0,15.0,33.4,25.4,29.0,6488.0,502345.1,511990.2,21001085.3,44057083.7,52659553.5,19284.7,51424.0,57100.1
Savona,888,250,17581.0,8367.8,2002.4,2003.8,2007.1,2006.3,370.2,1159.8,574.6,844.8,28.0,104.0,139.5,165.2,10.0,47.0,25.7,60.6,2415.9,186792.1,190378.5,7700526.2,26549556.2,32737701.8,8671.8,31501.8,36565.7
Gioia Tauro,759,218,53996.5,53835.7,2003.6,2005.4,2007.6,2006.9,767.8,1501.3,1407.3,1334.8,66.0,115.4,178.3,172.7,18.0,37.5,27.0,27.8,5889.7,455434.8,464179.2,35432658.6,100742651.3,112664642.4,46683.3,147754.4,171957.7
Bari,695,110,9215.7,3023.3,1995.8,2001.6,1995.7,2000.4,296.4,1153.3,511.9,648.0,18.0,110.5,567.5,565.9,9.0,59.6,125.7,116.7,2292.3,176513.9,179903.0,10672074.0,28201686.9,33597957.4,15355.5,37679.6,36786.2
Augusta,678,376,13738.1,21780.9,2006.1,2006.5,2009.1,2009.3,824.0,1384.8,1269.6,1242.4,84.0,137.3,259.2,254.6,29.0,62.4,59.1,59.6,2585.4,199034.5,202856.0,13966540.6,39689095.7,46374596.2,20599.6,77167.9,96326.5
Napoli,616,281,16809.6,11467.0,2005.9,2004.3,2009.7,2007.2,767.7,924.3,842.7,1049.1,70.5,104.3,95.0,130.3,20.0,38.1,23.8,32.5,2818.2,217430.5,221605.1,10196490.3,37273819.9,45184912.5,16552.7,68994.5,84619.2
