Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Genova,2142,511,41807.6,33886.5,2000.9,2005.1,2006.0,2006.4,446.7,1127.6,587.3,859.8,28.0,102.0,133.4,187.6,12.0,45.5,28.9,33.4,7253.5,559639.5,570384.6,34787184.1,103789146.5,121876560.8,16240.5,51817.8,59316.7
Livorno,1763,747,62208.4,42726.8,2002.7,2005.1,2007.2,2006.7,533.0,1361.2,1157.7,1404.0,40.0,112.7,250.2,270.9,17.0,50.0,35.2,49.9,7584.7,575204.3,586248.2,34826857.9,120993682.3,140314746.8,19754.3,72725.0,86464.2
Venezia,1349,522,33973.3,28496.0,2003.8,2004.6,2006.5,2007.6,665.9,1386.2,760.9,1132.9,55.0,154.7,201.3,339.7,26.0,72.0,63.9,95.2,6860.9,530176.2,540355.6,25230530.9,79482843.6,90029186.6,18703.1,67525.7,76046.2
Ravenna,1145,665,24064.9,37297.1,2003.0,2004.3,2007.0,2007.4,1122.0,1678.5,1660.7,1773.6,112.0,179.7,309.1,318.7,55.0,99.9,107.7,112.0,3439.3,264534.6,269613.7,22538326.5,61240299.7,80130990.7,19684.1,74249.7,92925.9
Trieste,1072,192,45373.2,31942.4,2005.8,2002.5,2008.7,2009.3,1144.1,1208.1,1155.3,1186.4,64.0,115.3,132.6,178.7,17.0,93.5,46.1,50.0,7114.9,550709.6,561283.3,24659754.4,54781570.0,65257297.7,23003.5,64876.5,73687.3
Savona,876,316,17033.4,11265.0,2001.2,2004.3,2006.7,2007.2,382.0,1201.5,619.1,1055.6,32.0,116.7,133.1,229.2,12.0,63.6,44.4,95.8,2584.4,199466.3,203296.0,8735846.1,29815216.0,37616718.0,9972.4,38873.3,46688.1
Gioia Tauro,759,240,53385.9,58084.1,2003.2,2004.8,2006.6,2006.4,769.1,1226.6,1316.8,1349.0,56.0,83.2,148.1,150.4,31.0,33.9,36.2,36.2,6159.3,475910.1,485047.6,37207749.1,104407783.4,118284222.2,49022.1,157153.6,183295.8
Bari,720,136,8835.8,6700.3,1996.7,2003.5,2003.5,2008.9,312.3,1490.4,544.3,1186.6,18.0,138.1,213.8,394.4,9.0,83.1,76.1,151.3,1758.5,135436.9,138037.3,8899802.9,22492635.8,27756853.1,12360.8,33820.4,36409.1
La Spezia,664,259,29096.8,30715.0,2006.4,2006.3,2010.5,2009.9,553.5,912.6,729.2,866.0,53.0,83.2,109.5,138.0,21.0,35.9,44.5,57.7,2976.0,229925.6,234340.2,16205087.3,46536236.5,55379172.9,24405.3,87617.0,106196.2
Napoli,644,309,19636.7,15303.9,2004.3,2004.2,2006.6,2008.2,667.7,1034.8,810.7,1038.3,58.0,107.5,87.6,121.6,25.5,55.0,34.4,48.0,3286.8,253676.8,258547.4,13059446.3,42192683.9,48910521.4,20278.6,74669.2,87590.7
Augusta,618,347,15850.5,26155.0,2006.4,2007.1,2009.1,2009.1,878.3,1367.8,1472.7,1499.4,77.0,142.9,294.7,297.4,69.0,98.0,113.5,117.1,3188.8,245663.5,250380.2,15266488.7,40986400.1,47536219.7,24703.1,86956.4,108749.0
Civitavecchia,589,188,21660.0,15471.3,2007.9,2006.6,2008.8,2010.2,462.2,1460.9,643.6,1692.1,31.0,123.9,133.8,277.9,11.0,112.6,97.1,232.6,3449.1,266509.7,271626.7,9732842.5,32503994.0,38251993.5,16524.4,60314.2,67661.3
Sarroch,568,330,26159.4,47195.0,2006.8,2007.8,2007.2,2007.2,747.7,1319.1,1574.6,1648.6,75.0,132.5,312.9,322.1,58.5,83.0,94.8,95.9,4004.7,309613.7,315558.3,19131504.6,48699151.7,55144056.4,33682.2,107778.8,132235.9
Ancona,525,90,11416.1,6765.0,1996.3,2003.6,2003.9,2007.6,517.4,1116.1,800.1,1085.4,23.0,103.6,115.5,174.1,10.0,73.5,60.9,101.8,2866.7,221288.8,225537.5,12837911.8,32618820.6,39023025.0,24453.2,58228.3,59082.5
Cagliari,516,212,13377.3,11670.5,2004.5,2002.8,2006.4,2005.9,453.3,886.4,685.2,825.7,34.0,93.8,97.1,119.5,15.0,56.2,23.8,30.0,2177.1,168099.1,171326.6,10901601.9,30987712.0,35676416.5,21127.1,65715.6,76242.5
Brindisi,441,182,14929.0,21085.4,1997.4,2003.6,2008.3,2010.2,625.3,2127.8,1831.9,3312.8,52.0,211.6,404.7,466.8,12.0,75.9,118.9,143.8,2071.0,159602.6,162667.0,11428847.0,32933844.8,40405963.3,25915.8,91565.6,106659.4
Muggia,433,258,54032.8,100705.7,2009.0,2008.9,2009.6,2009.6,1147.4,2370.4,2059.4,2069.6,141.0,261.7,414.2,416.1,33.0,46.7,43.6,43.5,6067.0,469637.5,478654.6,45872657.9,93902744.8,104632582.7,105941.5,270009.7,333189.4
Vado Ligure,357,134,18102.5,26845.5,2000.6,2004.0,2004.4,2005.6,706.0,2020.6,1880.0,2497.3,60.0,174.7,339.9,361.0,15.0,34.6,44.4,44.8,3218.3,248046.2,252808.7,19572581.2,51129364.3,58042429.0,54825.2,157293.7,186797.0
Fusina,349,66,13566.5,7185.9,2004.6,2007.3,2007.3,2009.9,718.0,1567.7,1102.4,1522.0,40.0,151.8,153.7,279.9,5.0,22.4,11.4,24.5,2789.2,215613.7,219753.5,12325959.8,31819718.2,38341589.9,35317.9,86942.0,87993.9
Porto Torres,347,76,8526.4,5940.9,2002.6,2003.9,2006.1,2009.3,292.6,1227.4,617.2,1620.4,15.0,121.7,135.3,280.3,1.0,104.3,102.5,257.8,1648.9,127168.1,129609.7,6570768.0,17100145.9,20830081.1,18935.9,50426.5,52679.8
Porto Di Corsini,327,242,4720.6,6695.4,2002.1,2003.1,2005.3,2006.0,1098.9,1355.4,1307.3,1445.7,98.0,128.1,208.5,224.7,32.0,73.9,61.4,64.6,891.9,68485.7,69800.6,5932028.0,17553282.7,22005022.8,18140.8,66468.8,82631.1
Cetara,324,126,12782.1,11539.1,2003.5,2003.9,2005.4,2006.8,1028.9,1509.9,1306.2,1417.1,62.0,105.2,147.8,178.5,12.0,22.2,21.8,26.2,1599.9,123611.1,125984.4,10583251.9,32296120.9,36686994.9,32664.4,104544.0,120957.8
Taranto,319,276,24059.2,45359.6,2006.5,2006.6,2009.3,2009.3,1080.0,1828.3,2928.4,3065.5,105.0,178.0,437.4,443.5,112.0,188.6,305.5,308.4,2252.6,173948.4,177288.2,12115969.0,30599123.1,36440792.3,37981.1,134534.1,164635.9
