Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,4796,1556,35001.6,48760.8,1999.4,2001.3,2003.7,2003.7,887.6,1295.9,1368.8,1358.6,94.5,139.6,258.2,256.2,47.0,68.6,77.0,78.1,7564.8,578593.8,589702.8,55597987.0,169365282.1,240988367.7,11592.6,47467.6,63868.5
Container,4135,696,185683.2,212234.8,2005.0,2005.8,2007.9,2007.6,688.0,1040.9,1003.6,1018.1,54.0,76.5,145.1,146.9,19.0,25.6,28.6,28.3,22845.9,1765150.4,1799041.3,145782045.1,420541366.6,476344455.0,35255.6,115378.3,135629.1
Ferry-RoPax,3344,95,51859.1,10061.7,1994.2,1993.1,2000.6,2000.2,348.8,678.2,542.0,563.3,18.0,44.1,87.3,90.9,5.0,32.8,27.4,28.5,13725.0,1056575.0,1076861.2,62512474.2,154588401.6,189680962.4,18693.9,39904.1,36344.2
Chemical tanker,2518,828,47969.8,76697.3,2006.6,2008.1,2008.4,2008.4,853.3,1531.1,1269.2,1275.2,81.0,146.2,266.7,269.1,37.0,54.8,61.7,61.9,10266.9,791411.9,806607.1,32461735.6,147836450.5,174950152.8,12891.9,67625.7,83120.7
Ro-Ro,2262,103,54740.5,24832.9,2005.2,2004.3,2007.9,2007.6,604.3,1059.5,842.8,847.6,39.0,72.3,88.4,90.9,11.0,24.6,31.3,35.9,9270.2,717978.9,731764.1,26995647.8,52555595.5,58712651.8,11934.4,28069.4,29984.3
Cruise,1785,143,59178.7,5712.4,2003.3,2000.7,2006.3,2005.4,303.6,401.8,433.2,440.7,21.0,34.4,44.5,45.7,10.0,47.1,19.8,20.0,13046.4,1010232.3,1029628.7,21803215.2,105242024.6,116285430.5,12214.7,52107.8,54160.1
Bulk carrier,1682,929,97375.4,172533.7,2002.6,2008.0,2009.4,2009.5,1198.5,2425.8,2543.2,2603.5,118.0,236.2,404.0,408.4,84.0,153.1,190.7,195.5,9341.7,721443.9,735295.6,55559095.0,133498065.5,168385813.2,33031.6,124353.5,151294.2
Oil tanker,1653,611,165348.8,306489.8,2008.3,2008.7,2008.8,2008.8,1095.6,2196.5,1906.2,1924.1,114.0,226.2,350.1,352.5,39.0,61.5,69.4,69.4,19026.0,1471629.5,1499884.8,145225839.8,291756845.8,326002107.8,87855.9,224097.6,276130.4
Vehicle,885,234,54827.4,18298.8,2004.1,2007.2,2006.8,2006.2,920.2,1743.5,1340.4,1339.5,64.0,116.3,197.8,196.7,13.0,17.7,18.6,18.6,3698.4,286174.5,291669.1,18529892.2,81696956.6,94613402.3,20937.7,79584.3,85650.2
Liquefied gas tanker,666,154,46381.6,41755.5,2007.5,2008.2,2007.7,2007.6,913.7,2225.0,2923.0,2790.9,86.5,176.6,313.1,310.6,44.0,51.7,51.9,53.1,7372.8,480618.7,489846.6,14538835.3,76800590.1,69237554.6,21830.1,159305.0,233772.9
Service - tug,331,104,214.4,177.1,2002.0,2000.8,2007.3,2007.0,289.2,925.7,529.8,529.2,86.0,360.2,746.7,730.7,29.0,134.7,215.7,185.9,280.1,21070.6,21475.2,4529714.3,10711410.8,14342000.1,13684.9,35337.0,47710.9
Service - other,94,39,368.2,242.9,1993.7,1993.0,1994.6,1991.6,537.4,1333.7,1310.6,1109.7,77.0,450.1,365.7,342.8,24.0,167.5,323.4,327.4,190.1,14294.9,14569.4,1694952.0,3477669.4,3747399.4,18031.4,40122.9,45304.4
Ferry-pax only,84,14,26.4,6.3,1990.1,1987.8,1991.2,1990.1,377.3,1338.1,750.0,794.3,18.5,176.8,253.4,328.0,5.0,85.0,74.7,65.1,52.1,3909.6,3984.6,512370.2,1046133.8,1318145.6,6099.6,14203.2,18725.0
Refrigerated bulk,77,25,1613.1,1745.8,2003.0,1996.1,2000.5,2000.5,599.5,3100.7,2378.3,2357.9,63.0,203.8,364.1,355.9,13.0,28.9,26.9,26.6,700.3,53575.3,54603.9,5179283.0,11316985.0,12747519.2,67263.4,143337.6,154761.5
Miscellaneous - fishing,62,30,17.2,22.5,1986.2,1992.3,1991.3,1993.9,573.2,1520.2,1092.3,1363.0,76.5,260.3,958.1,756.9,21.0,116.4,153.8,405.6,52.9,3978.5,4054.9,158553.6,351702.5,399850.2,2557.3,6018.5,7134.6
Other liquids tankers,2,1,43.2,60.0,2014.0,2014.0,2014.0,2014.0,764.9,764.9,764.9,764.9,70.0,70.0,93.9,93.9,77.0,77.0,75.2,75.2,5.8,452.2,460.9,30761.9,87834.6,189371.3,15380.9,53285.4,86103.6
