Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Oil tanker,831,436,211668.6,400528.6,2006.4,2008.4,2009.4,2009.4,3426.7,3952.5,4202.4,4251.3,372.0,466.8,563.5,563.1,36.0,74.7,70.9,70.9,19166.6,1481028.1,1509463.9,149957948.0,280242561.4,316044778.0,180454.8,475071.9,579299.6
Chemical tanker,699,325,28443.1,47305.3,2007.7,2008.7,2011.1,2011.1,494.6,2095.9,1950.1,1983.3,229.0,377.4,538.0,539.5,37.0,59.1,53.4,53.0,4819.8,371541.2,378674.8,11513847.0,71806583.9,83184108.8,16471.9,120362.3,147531.2
Container,561,188,28297.1,35122.1,2006.9,2007.3,2011.0,2011.0,248.8,1279.4,1266.0,1258.8,28.0,113.1,452.6,450.8,31.0,38.6,28.2,28.4,3262.4,252675.6,257527.0,27996905.8,76905901.4,86037822.4,49905.4,149257.1,172817.4
Liquefied gas tanker,382,126,191200.3,155547.6,2010.3,2011.5,2009.6,2009.7,4711.0,5225.4,5981.5,5936.2,306.0,349.1,475.3,477.5,25.0,36.2,29.6,29.7,22436.0,1365161.8,1391372.9,36763091.4,271174639.1,225783893.2,96238.5,863294.0,1338830.2
General cargo,353,131,3198.9,4456.7,1999.3,2005.5,2007.7,2008.0,379.9,1233.4,1223.6,1239.8,47.0,183.6,423.6,420.6,30.0,87.5,111.1,118.9,589.2,45139.8,46006.5,2827411.0,9285192.8,13401263.5,8009.7,38968.4,52537.4
Bulk carrier,325,238,16608.3,28457.5,2007.2,2008.1,2008.0,2008.0,1050.0,1948.9,1853.0,1849.6,167.0,249.5,382.8,383.5,81.0,149.3,116.3,116.0,1538.6,119000.0,121284.8,11145222.3,24410194.3,31340585.3,34293.0,121647.2,145475.0
Service - tug,161,69,217.6,203.2,2001.6,2004.7,2003.6,2002.1,180.8,1860.7,979.9,988.7,78.0,628.0,1219.3,1284.7,26.0,128.5,163.4,165.9,228.7,17293.3,17625.4,5197867.7,12291392.5,16457510.2,32284.9,83365.4,112557.4
Ro-Ro,99,20,4423.4,2293.3,2012.9,2012.4,2012.5,2012.4,228.5,1195.4,779.5,832.9,18.0,156.5,208.4,226.7,25.0,57.2,50.7,58.1,417.9,32229.4,32848.2,2509920.0,5025470.3,5494129.9,25352.7,59650.4,63932.5
Refrigerated bulk,99,61,1449.8,1632.7,1991.6,1991.4,1992.0,1992.0,2458.4,2395.8,2389.5,2366.5,201.0,222.7,300.9,301.6,55.0,140.5,118.8,121.1,824.4,62629.1,63831.6,4843658.9,10583629.9,11921463.7,48925.8,104260.4,112569.9
Vehicle,90,53,16024.1,5404.2,2007.2,2008.5,2008.3,2007.7,3566.1,3328.3,3285.7,3296.8,230.0,211.2,334.3,331.9,22.5,24.1,32.8,33.7,1024.0,79242.3,80763.8,5472460.1,24127681.4,27942314.1,60805.1,231120.2,248736.0
Service - other,88,22,408.1,377.1,2007.5,2004.4,2008.5,2007.2,262.1,3772.1,4962.5,4401.6,69.0,671.9,998.6,1429.7,10.0,281.0,1951.7,791.7,94.6,7146.7,7283.9,2631325.7,5398902.7,5817644.6,29901.4,66535.7,75128.2
Ferry-RoPax,26,2,3.3,0.8,1976.2,1988.5,1975.4,1975.2,119.3,97.9,118.2,118.6,21.0,22.5,79.7,80.0,38.0,29.5,47.2,47.2,13.2,989.2,1008.2,26381.3,57074.6,75883.7,1014.7,2265.3,3228.1
Miscellaneous - fishing,20,10,20.7,18.8,1980.8,1981.9,1972.7,1974.9,714.4,1579.0,1864.6,1886.6,189.5,336.4,618.9,492.7,20.5,66.9,311.1,237.8,29.8,2241.5,2284.5,132369.2,293620.4,333816.7,6618.5,15576.2,18464.7
Other liquids tankers,2,2,0.4,0.5,1968.0,1968.0,1974.3,1971.4,615.0,615.0,316.4,200.4,95.5,95.5,144.7,122.1,137.5,137.5,169.5,154.8,5.3,400.8,408.5,264.7,755.9,1629.8,132.4,458.6,741.0
Ferry-pax only,1,1,0.3,0.0,1969.0,1969.0,1969.0,1969.0,276.5,276.5,276.5,276.5,36.0,36.0,36.0,36.0,142.0,142.0,142.0,142.0,0.3,22.8,23.2,3957.8,8060.4,10153.7,3957.8,9203.7,12133.5
