Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Lagos,2019,1003,125735.2,190165.6,2006.2,2007.0,2009.1,2009.1,942.6,2875.2,2210.9,2622.6,117.0,297.2,426.3,442.4,59.0,135.6,157.9,167.1,17921.1,1383377.8,1409938.7,102295854.9,302397793.2,355566222.0,50666.6,185517.7,222102.7
Bonny,324,131,173189.4,141676.9,2009.2,2010.2,2009.8,2009.7,4680.7,4810.6,5690.9,5642.2,334.5,384.1,514.6,517.8,30.0,68.9,50.9,58.6,17991.8,1103788.6,1124981.4,33700324.0,244102243.2,203930046.0,104013.3,914409.1,1415544.8
Antan,205,104,35126.0,66963.6,2003.6,2009.3,2012.0,2012.0,418.5,3166.4,4427.9,4471.4,114.0,382.5,598.1,598.8,33.0,53.4,70.5,70.9,2058.7,159372.4,162432.3,22682482.6,42353821.3,47001487.4,110646.3,291524.5,356960.9
Onne,181,119,3413.9,4454.9,2008.2,2008.0,2008.3,2007.7,658.9,1538.9,1141.0,1133.3,99.0,236.0,290.1,294.9,66.0,114.7,108.9,123.1,652.8,50277.0,51242.3,3896779.1,11670519.7,14264618.6,21529.2,75843.3,93612.1
Escravos,177,114,25862.4,47041.1,2008.4,2008.3,2009.5,2009.4,639.1,2642.6,3763.3,3885.2,179.0,330.9,603.3,603.3,47.0,45.0,49.8,50.3,1874.4,145021.3,147805.7,16771163.6,35454887.6,39096683.1,94752.3,277328.8,346871.6
Falomo,135,97,9741.4,15603.1,2006.2,2007.5,2011.0,2011.2,1126.9,2546.2,3005.6,3090.3,168.0,331.3,462.0,461.7,7.0,42.5,44.8,42.7,1262.4,97365.4,99234.8,7187136.2,23253903.4,27310341.2,53238.0,216353.0,264275.8
Forcados,111,99,48632.6,93367.8,2008.0,2007.9,2008.4,2008.4,3733.9,4653.0,4857.3,4871.0,444.0,508.3,638.7,637.8,6.0,28.7,29.7,29.6,2741.0,212195.3,216269.4,30152111.5,56033579.2,61890181.4,271640.6,722224.9,883240.1
Port Harcourt,87,57,1323.1,1843.2,1995.8,1996.7,2004.2,2004.7,710.0,1744.0,1602.0,1595.5,102.0,197.8,365.9,365.3,83.0,148.0,184.6,188.6,346.7,26463.6,26971.7,1873074.9,4340762.9,5453590.8,21529.6,68643.5,84094.9
Yoho Terminal,86,49,10248.1,19594.3,2009.8,2009.6,2011.1,2011.1,351.6,2497.6,3009.6,3081.7,81.0,274.3,534.6,536.9,11.0,36.1,49.9,49.8,658.4,50968.6,51947.2,7017230.9,13836282.2,15584129.7,81595.7,223931.5,271658.5
Calabar,74,24,561.5,937.1,1984.1,1998.0,2006.1,2006.1,131.6,982.5,1324.8,1495.3,18.0,98.0,328.4,339.7,99.0,148.3,168.4,171.7,91.5,7008.2,7142.8,484795.5,1032430.0,1277289.3,6551.3,22183.0,26781.8
