Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Falomo,123,64,614.1,931.8,1997.7,1999.8,1998.2,1998.8,275.1,606.1,325.9,320.2,47.0,180.3,653.9,609.8,8.0,39.3,49.3,48.9,209.6,16082.1,16390.9,1325976.0,3195282.3,3669183.9,10780.3,31426.9,37607.9
Ima,114,56,167.5,280.7,2007.0,2007.5,2009.5,2010.2,121.4,495.2,274.3,267.8,47.5,206.1,151.8,110.7,11.5,67.0,112.1,84.5,56.5,4285.6,4367.9,589965.1,1355458.6,1753425.6,5175.1,13472.3,17794.6
Okono Terminal,90,33,965.7,1789.2,2007.7,2006.3,2009.4,2009.3,89.2,854.7,1353.6,1456.7,13.0,202.3,658.5,661.8,13.0,43.9,66.2,65.4,106.4,8175.1,8332.1,927890.2,1898357.9,2274646.8,10309.9,27379.9,34381.6
Sea Eagle Terminal,90,52,559.1,986.3,2002.0,2002.6,2006.5,2006.2,366.6,759.7,322.5,310.5,96.5,475.5,278.4,205.6,11.5,35.3,63.0,66.0,100.4,7684.7,7832.3,1018636.1,2288006.6,2912365.0,11318.2,31024.9,40672.2
Okrika,89,51,1393.3,2213.4,1999.5,2001.3,2004.3,2004.4,669.6,1120.3,1937.3,1955.9,164.0,409.1,1801.3,1806.0,141.0,251.0,92.9,88.2,501.8,38606.4,39347.6,1574925.9,5110064.5,6093139.5,17695.8,67903.5,83858.5
Erha Terminal,84,35,249.0,435.5,2007.4,2004.3,2005.0,2004.9,125.0,1703.6,240.7,235.5,33.5,299.5,174.9,116.6,9.0,45.7,64.2,63.2,139.6,10629.4,10833.5,400156.1,890750.3,1102810.1,4763.8,12822.3,16248.6
Sapele,71,28,127.6,188.3,2000.0,2001.2,2001.5,2001.6,84.6,128.3,133.7,134.8,12.0,52.1,76.9,77.2,43.0,72.3,51.9,51.8,114.0,8678.8,8845.4,147344.3,401278.5,461204.5,2075.3,7743.2,9574.9
Forcados,65,41,532.2,983.6,2002.2,2001.7,2005.5,2005.4,346.7,510.3,426.6,422.6,95.0,188.1,234.2,228.6,15.0,221.8,89.2,81.7,93.7,7196.6,7334.8,628510.8,1322587.9,1620269.5,9669.4,25542.0,32762.0
Brass Oil Terminal,37,27,157.5,268.2,1996.1,1996.6,2007.9,2008.2,402.9,463.5,542.3,532.5,76.0,187.8,366.0,377.4,18.0,102.3,61.9,62.3,61.1,4655.3,4744.7,234637.8,486802.3,599499.8,6341.6,16711.6,21162.9
Kirikakiri,24,18,123.5,185.2,2000.5,2000.7,2009.2,2008.8,325.2,492.0,504.9,479.9,47.0,349.9,192.5,220.4,18.5,54.9,28.9,25.9,73.2,5633.4,5741.6,233702.3,563952.0,706060.0,9737.6,30960.5,40095.3
Burutu,4,4,1.3,1.5,1989.5,1989.5,1984.5,1983.7,829.6,762.3,730.9,785.5,106.0,141.8,117.1,117.1,38.0,467.8,769.6,705.2,2.7,202.9,206.8,22270.8,45466.9,60655.0,5567.7,14345.4,19133.8
