,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,729,Sudan,10,Cereals,1594733759.785,5159606.749483
1,729,Sudan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1230535064.211,2245535.502104
2,729,Sudan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",809722505.285,76019.340455
3,729,Sudan,17,Sugars and sugar confectionery,585709140.447,878933.940407
4,729,Sudan,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",561644155.498,129883.497746
5,729,Sudan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",238671730.77199998,50051.618611
6,729,Sudan,39,Plastics and articles thereof,162393208.31,85373.90342799999
7,729,Sudan,31,Fertilizers,115909636.965,323471.802424
8,729,Sudan,40,Rubber and articles thereof,114215515.14899999,58727.574735999995
9,729,Sudan,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",104172891.321,108205.610057
10,729,Sudan,72,Iron and steel,92365673.528,128977.55673699999
11,729,Sudan,09,"Coffee, tea, mate and spices",91010694.733,48191.625054
12,729,Sudan,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",90529904.424,58489.444277
13,729,Sudan,07,Vegetables and certain roots and tubers; edible,86121722.904,75004.407198
14,729,Sudan,73,Iron or steel articles,79610093.031,47573.408001
15,729,Sudan,38,Chemical products n.e.c.,67488175.11,21395.817038
16,729,Sudan,21,Miscellaneous edible preparations,62633755.111,19353.121619
17,729,Sudan,30,Pharmaceutical products,57586129.706,16472.766931
18,729,Sudan,88,"Aircraft, spacecraft, and parts thereof",56342410.467999995,347.96871000000004
19,729,Sudan,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",55483230.831,67512.089824
20,729,Sudan,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",50277241.448,95959.350595
21,729,Sudan,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",46231109.672,19471.646614
22,729,Sudan,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",43164707.158,16535.718302
23,729,Sudan,62,Apparel and clothing accessories; not knitted or crocheted,42654089.792,3385.192515
24,729,Sudan,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",29175027.389,17666.499753
25,729,Sudan,29,Organic chemicals,24793991.493,12687.910721
26,729,Sudan,20,"Preparations of vegetables, fruit, nuts or other parts of plants",22840127.5,23087.270325
