Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sierra Leone,74,25,396.1,478.2,1997.5,1999.5,1998.7,2000.3,284.2,1740.1,356.8,311.1,27.0,368.8,558.8,193.4,43.5,51.2,45.5,45.9,136.6,10389.9,10589.4,545002.2,1584089.3,1837968.3,7364.9,23790.9,28562.0
Guinea,50,31,477.3,521.4,2003.2,2003.9,2003.6,2004.3,339.4,386.2,379.5,383.0,30.0,40.9,40.0,44.8,51.0,56.0,54.4,54.6,89.7,6921.2,7054.1,465115.3,1418209.3,1592521.4,9302.3,30541.2,35443.0
Togo,46,30,654.3,1048.6,2005.9,2006.1,2007.2,2007.2,917.7,933.8,960.8,962.8,105.0,187.3,230.7,234.2,42.0,72.5,59.5,59.0,165.3,12696.3,12940.1,760137.5,2281420.5,2674957.4,16524.7,58926.8,69921.0
Côte d'Ivoire,36,35,403.5,621.8,2002.0,2002.2,2007.2,2007.3,484.4,851.9,516.5,515.8,47.0,118.5,100.1,94.0,47.5,81.0,87.1,84.8,56.3,4323.1,4406.1,338681.4,848572.8,1036700.1,9407.8,32360.8,38789.4
Spain,32,24,1690.6,2385.5,2004.5,2004.9,2005.2,2005.5,2228.6,2071.8,2103.7,2067.0,149.5,176.8,160.1,157.5,71.5,88.9,77.9,81.9,286.0,22092.3,22516.4,1697243.6,5763456.6,6449724.7,53038.9,197061.7,233134.5
Ghana,27,27,590.9,853.7,2005.0,2005.0,2008.2,2007.7,773.6,749.6,764.6,779.0,67.0,79.2,73.1,78.5,14.0,37.6,43.1,45.8,59.3,4571.6,4659.3,429757.5,993261.2,1196754.6,15916.9,52118.7,60992.4
Cameroon,14,14,586.9,928.6,2009.2,2009.2,2009.8,2009.8,1374.6,1392.5,1383.8,1385.6,113.0,118.9,115.3,117.5,10.0,23.4,23.3,21.3,46.3,3582.3,3651.1,392061.4,844154.0,1072101.7,28004.4,95913.3,113824.5
Morocco,13,11,699.2,893.0,2005.1,2005.3,2004.8,2004.9,2209.5,2250.8,2257.4,2253.2,157.0,196.1,203.3,215.7,30.0,40.1,44.3,43.5,128.5,9935.2,10125.9,727101.6,2606405.9,2904531.9,55930.9,212271.3,252351.6
Nigeria,12,12,302.1,503.9,2006.9,2006.9,2012.2,2012.4,1007.2,1069.1,1125.2,1133.2,94.0,98.6,101.3,101.7,60.0,135.2,189.3,193.8,32.1,2473.2,2520.7,215297.7,496634.9,644951.8,17941.5,65898.3,80201.4
Senegal,11,11,273.0,338.4,2003.3,2003.3,2004.3,2004.7,822.0,863.6,813.9,820.1,70.0,72.5,69.4,74.2,34.0,36.6,37.6,42.5,38.1,2940.6,2997.1,208167.2,589782.3,688224.2,18924.3,63592.3,74536.7
