Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Yongdang Dong,9151,1590,157423.9,198854.4,2003.4,2004.6,2007.0,2007.1,610.7,1556.8,1427.0,1432.1,49.0,136.1,275.0,291.6,16.0,53.4,31.7,33.7,25644.2,1974953.3,2012872.4,177119468.9,518098131.4,595389128.4,19355.2,63697.5,76017.4
Onsan,5353,2332,395241.8,663559.4,2007.0,2007.4,2008.9,2009.0,948.7,2530.9,3763.3,3995.7,72.0,210.7,558.2,579.6,26.0,55.8,123.8,130.9,35291.6,2726476.9,2778825.3,246321560.9,621989293.4,707944250.3,46015.6,154886.2,193136.3
Busan New Port,3719,1245,389697.5,412724.4,2007.7,2007.9,2009.8,2009.8,705.2,1535.9,1539.1,1525.5,50.0,106.9,292.7,296.4,15.0,20.4,18.8,18.8,38350.7,2936305.1,2992682.1,232106873.8,646349750.0,732366112.9,62411.1,206970.0,245739.5
Busan,3245,1322,54494.3,77323.4,2001.7,2004.2,2009.1,2009.9,492.1,1366.9,1195.7,1566.9,45.0,182.2,452.6,460.9,11.0,55.7,37.3,39.2,7741.0,590539.2,601877.6,45752959.3,124788912.6,149867141.3,14099.5,48579.5,59595.2
Gamcheon/Busan,3068,1558,58815.3,74257.9,1998.3,2000.9,2006.5,2007.3,602.1,1588.8,1810.7,1750.0,68.0,213.3,436.8,428.8,28.0,110.6,49.4,45.0,10729.9,815804.3,831467.7,60169895.7,157851618.0,187235008.1,19612.1,61461.7,74561.4
Ulsan,1626,954,81056.2,118959.2,2008.1,2006.8,2009.8,2009.7,849.9,2121.6,3198.2,3359.0,79.0,194.1,550.7,578.1,20.0,46.3,45.3,45.0,8220.8,634489.8,646672.0,49247334.3,147319583.4,167528088.9,30287.4,116685.3,148756.2
Jisepo,1554,1046,193222.9,195717.0,2006.7,2006.6,2008.9,2009.0,948.1,1825.2,2189.4,2099.3,64.0,138.5,421.3,433.2,16.0,45.7,82.4,78.0,20403.7,1441606.4,1469285.3,89457590.4,307889717.2,326526140.0,57566.0,236873.2,306885.6
Daesan,1455,904,170288.6,281630.1,2008.0,2008.0,2009.7,2010.2,1198.1,2937.2,4389.7,4607.8,97.0,249.5,617.9,628.1,48.0,91.8,118.9,130.1,15153.4,1144053.1,1166018.9,97863012.6,242005432.5,273200187.1,67259.8,217747.6,271207.1
Pohang,1108,677,107092.1,199536.9,2005.6,2005.8,2010.7,2010.8,1048.7,2065.3,4241.5,4527.3,88.0,189.4,821.2,841.4,45.0,76.0,76.6,76.5,7010.5,539810.3,550174.7,45866937.4,118974463.1,142852668.8,41396.2,140820.5,175717.1
Yosu,1107,889,128125.5,217576.3,2008.8,2008.8,2010.1,2009.9,972.6,2455.7,3415.5,3676.3,94.0,226.6,705.7,743.1,23.0,70.4,135.0,146.2,10878.2,824894.5,840732.5,71069819.0,180639301.8,200246678.8,64200.4,216849.3,273208.3
Gwangyang,1083,554,65087.3,104894.1,2010.1,2008.2,2013.0,2013.2,689.1,1917.0,2970.0,3267.7,81.0,202.3,667.5,706.8,22.0,43.5,72.4,78.9,5775.5,433616.7,441942.2,36648833.8,100823410.2,112851442.0,33840.1,120575.3,154150.7
Incheon,931,408,65568.0,70796.3,2007.5,2007.4,2008.4,2009.8,772.0,2957.3,2718.1,3562.7,62.0,257.6,591.4,606.3,13.0,68.9,58.6,83.9,7810.5,575990.1,587049.1,38917619.6,126691982.3,141743199.4,41802.0,154223.0,190574.0
Pyeongtaek,838,410,68077.9,79933.9,2008.2,2008.2,2010.2,2010.7,687.3,2507.2,2769.8,3362.4,67.0,238.6,589.2,610.8,17.0,68.6,61.0,79.5,6683.6,493820.1,503301.4,31940315.5,109228349.2,119810863.4,38114.9,149139.7,185002.2
Janghang,459,314,41229.1,65137.0,2008.8,2006.1,2009.4,2009.2,1169.0,2689.4,3440.6,4299.2,111.0,244.6,624.1,651.0,19.0,85.8,131.8,152.1,3393.0,254732.6,259623.5,21231485.5,58214134.8,66406764.1,46256.0,166773.3,206760.1
Tongyeong,325,282,16334.7,23926.2,2005.1,2004.8,2008.6,2008.8,922.2,1665.6,2761.8,2850.6,82.0,151.7,427.2,451.1,11.0,36.8,68.6,73.6,1686.2,130130.9,132629.4,11757197.7,31882725.5,37434638.3,36176.0,122782.1,150675.2
Dangjin,291,223,47678.1,71480.3,2004.3,2004.8,2005.8,2006.2,1749.2,2901.7,4340.7,4777.4,167.0,255.2,609.4,688.6,33.0,63.4,79.8,95.7,4080.7,295717.7,301395.5,19847522.4,59782234.1,65786344.5,68204.5,253409.4,315846.4
Jeju,284,226,15289.7,23509.2,2004.1,2005.4,2008.0,2008.3,1186.7,2118.5,2995.6,3426.9,92.5,172.5,439.2,471.8,16.0,48.6,99.4,113.7,1547.9,119519.6,121814.3,9605164.1,28759784.3,31827802.7,33821.0,121521.0,152051.8
Mokpo,273,261,23611.5,34172.3,2006.3,2006.5,2008.8,2009.0,1294.4,2383.3,3241.5,3373.3,129.0,212.6,487.3,547.3,16.0,67.4,75.1,79.9,2112.3,161005.5,164096.9,12712593.0,36438261.3,42912539.6,46566.3,170666.3,206946.0
Donghae,260,164,21345.5,29962.9,2000.9,2003.7,2008.0,2008.0,826.6,2495.0,3511.3,3110.0,103.0,249.7,514.8,502.1,53.5,92.8,95.3,118.9,2390.6,163590.1,166731.0,8143594.7,29032325.9,30469536.3,31321.5,156821.7,210377.0
Hwasun,226,211,17299.5,25290.4,2005.6,2005.7,2008.7,2009.1,1132.0,1995.2,2976.2,3096.6,104.5,190.7,547.2,616.4,8.0,35.6,87.3,87.3,1614.4,119954.2,122257.4,8761047.5,26702784.1,29831632.8,38765.7,152038.8,194797.9
Seongsan,214,206,20178.9,31682.3,2006.4,2006.5,2008.7,2008.8,1275.3,2223.0,3033.1,3349.7,117.5,209.4,471.0,501.9,12.0,44.2,71.1,76.6,1685.5,128261.0,130723.6,11142486.2,30552702.4,35159270.0,52067.7,178564.4,216992.8
Namwon,211,202,15662.1,23764.8,2006.0,2006.2,2009.6,2010.1,1162.5,1929.9,2471.0,2769.4,116.0,205.6,464.0,492.7,12.0,48.7,79.3,86.9,1331.2,102762.0,104735.1,8946158.1,24449213.8,28419515.5,42398.9,145609.1,176045.6
Masan,179,130,6669.8,6605.1,2004.3,2004.4,2009.0,2008.6,694.1,1439.5,1661.5,2153.0,73.0,194.9,321.5,378.7,9.0,28.1,16.2,18.9,753.4,57988.0,59101.3,4631762.2,15196065.9,16572753.9,25875.8,88194.6,105732.8
Anjeong,148,140,23739.4,24157.9,2006.2,2006.1,2007.3,2007.7,1359.3,2793.1,4348.5,4045.3,124.0,251.3,892.8,810.9,9.0,43.5,50.7,56.2,3100.8,200184.9,204028.4,7910773.6,37136492.4,35447365.7,53451.2,308122.4,441297.4
