Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Yongdang Dong,9201,1598,120781.9,154120.7,2003.4,2004.5,2007.6,2007.7,581.2,1537.8,1092.7,1109.6,50.0,154.9,237.6,237.0,11.0,54.1,42.4,45.9,21757.3,1671984.7,1704086.8,139571062.2,420450142.2,484619371.2,15169.1,51470.4,61755.9
Onsan,5426,2367,314153.9,499452.1,2007.0,2007.4,2008.9,2009.0,732.7,2103.8,2909.7,2976.9,74.0,201.5,445.9,443.6,23.0,53.2,137.9,156.4,29338.8,2263715.6,2307179.0,195563587.6,528914696.7,601423448.2,36041.9,125545.8,156397.5
Busan New Port,3619,1235,571515.5,610422.3,2007.6,2007.8,2009.8,2009.8,677.5,2261.4,2307.3,2308.9,59.0,155.4,349.2,345.9,20.0,32.2,48.1,47.5,63670.1,4892044.3,4985971.6,324893526.4,903242435.3,1033797388.4,89774.4,303653.1,360364.8
Busan,3246,1327,82424.7,124957.1,2001.6,2004.1,2008.7,2009.4,467.2,2130.1,1819.2,2522.1,44.0,240.6,516.9,492.5,16.0,92.7,104.6,110.2,10340.9,790475.1,805652.2,66385745.0,172645489.5,206084040.1,20451.6,68926.7,83953.2
Gamcheon/Busan,2983,1524,85521.3,117518.4,1998.0,2000.8,2007.6,2008.6,676.4,2403.3,2654.5,2772.5,71.0,311.7,532.3,524.1,29.0,95.1,89.4,93.7,13860.1,1054886.6,1075140.4,83149289.5,208989606.9,245561659.3,27874.4,85619.2,103292.7
Ulsan,1613,975,78575.7,104449.5,2008.4,2007.3,2010.4,2011.0,742.1,2054.9,2801.1,2730.2,73.0,199.0,487.1,492.9,25.0,59.0,67.8,79.3,7947.7,611603.1,623345.9,45610890.6,144676515.4,165971375.0,28277.1,111821.8,140072.5
Jisepo,1547,1036,272585.3,280348.1,2006.6,2006.5,2008.4,2008.6,865.1,2306.8,3028.0,2981.9,82.0,171.9,477.3,465.1,23.0,49.4,139.6,123.5,32713.3,2363716.2,2409099.5,131646135.1,431967473.2,463365639.9,85097.7,337517.7,430546.8
Daesan,1449,887,114709.1,191455.3,2007.9,2007.9,2010.2,2010.5,716.2,2005.1,2997.1,3126.9,78.0,189.6,497.5,515.4,30.0,69.6,106.4,108.7,9731.0,740736.4,754958.5,64164682.0,164879621.2,187298979.5,44282.0,148977.5,184291.0
Gwangyang,1249,581,53190.2,76692.6,2010.0,2008.7,2013.1,2013.1,632.6,1685.3,1967.6,2083.2,70.0,161.5,347.8,344.5,25.0,61.0,94.7,103.6,4820.4,366442.4,373478.1,31974859.1,92726575.1,105859001.5,25600.4,94597.3,119905.6
Yosu,1131,909,126711.1,197833.9,2008.9,2009.0,2011.6,2011.2,1111.8,2536.0,3312.6,3299.0,118.0,239.1,516.9,511.4,32.0,67.6,80.8,83.2,10728.9,803129.5,818549.6,64241282.9,190036141.2,203032085.4,56800.4,220735.6,287973.8
