Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,12365,1504,842225.9,930637.2,2005.9,2008.4,2009.4,2009.3,595.2,1826.4,1948.2,1908.4,51.0,122.6,322.8,320.0,12.0,25.0,43.3,42.7,103699.9,8016179.8,8170090.4,556087955.0,1562766096.7,1792644353.9,44972.7,149601.8,176040.6
Chemical tanker,6174,1136,99111.8,160460.0,2007.0,2008.7,2009.8,2009.8,659.2,1893.9,1913.3,1959.6,65.0,178.2,390.8,394.5,21.0,49.7,68.9,69.9,19507.8,1500771.2,1529586.1,83462839.6,342399043.9,406700031.5,13518.4,63785.6,78156.4
General cargo,5859,1297,47182.7,65974.4,2002.4,2003.9,2007.2,2007.2,581.0,1346.3,1353.0,1341.6,65.0,139.2,362.8,358.1,35.0,66.9,85.3,85.0,8621.5,660575.1,673258.1,55992410.7,176314017.0,252585275.4,9556.6,42266.3,56976.9
Bulk carrier,4149,2225,488168.9,895051.4,2008.1,2010.0,2010.3,2010.3,1668.8,2912.8,3357.0,3404.2,183.0,286.0,496.7,498.4,58.0,104.3,125.3,125.4,32962.1,2549566.2,2598517.8,228041829.5,536104639.0,641096261.7,54963.1,193890.4,232664.6
Oil tanker,2266,930,335066.5,626594.6,2009.4,2009.2,2009.9,2009.8,1097.0,2742.3,3085.6,3139.9,126.0,285.8,452.4,454.9,32.0,68.6,133.1,133.2,24310.4,1879385.6,1915469.8,236376999.3,434142764.7,481434579.8,104314.7,274659.2,341244.8
Liquefied gas tanker,1722,484,257446.1,226538.9,2007.5,2009.5,2009.6,2010.0,856.4,3669.8,4714.7,4729.6,83.0,295.1,644.6,648.3,26.0,54.9,215.7,200.3,31075.7,2029608.0,2068576.5,59786628.8,400412029.7,339820534.1,34719.3,289055.6,440974.8
Ferry-RoPax,1518,27,9771.4,2891.4,2004.7,2001.0,2003.2,2004.8,212.5,1561.4,354.9,324.0,15.0,140.1,59.2,44.0,10.5,135.7,238.8,237.9,2852.3,218870.4,223072.7,17973860.7,44444181.2,54535987.1,11840.5,25275.5,23029.8
Vehicle,1011,373,134307.9,45727.3,2006.1,2006.8,2007.5,2007.2,833.5,2169.6,2395.5,2393.3,78.0,159.7,399.1,401.5,11.0,16.9,19.6,19.5,8198.9,634633.0,646817.9,46304874.8,204154848.8,236432122.2,45801.1,174089.8,187358.8
Miscellaneous - fishing,892,337,5310.7,3527.1,1989.9,1991.0,1990.7,1989.8,897.0,5705.0,4906.1,4837.2,101.0,1018.6,2717.2,2726.9,13.0,150.7,181.2,178.4,2783.1,209881.8,213911.5,24804147.6,55020381.2,62552601.8,27807.3,65443.3,77579.1
Refrigerated bulk,759,215,9753.3,10548.9,1991.3,1991.7,1990.9,1990.9,1156.5,2427.2,2350.4,2329.8,111.0,283.4,668.9,660.8,49.0,127.6,167.4,174.3,6283.7,476279.0,485423.6,31294913.4,68380905.5,77024659.1,41231.8,87864.4,94867.2
Ro-Ro,342,20,2140.2,1097.7,1999.5,1998.4,2000.5,2001.4,440.8,869.1,520.8,596.2,28.0,91.8,67.5,87.4,9.0,32.9,25.1,30.3,610.1,47122.1,48026.9,1831391.2,8815604.8,5316137.3,5354.9,12830.3,16028.5
Ferry-pax only,309,10,63.0,17.8,1994.0,1996.4,1999.0,1997.4,473.1,802.9,741.7,765.7,15.0,117.8,49.4,57.6,11.0,41.8,44.5,31.2,181.4,13623.5,13885.0,1463629.6,2980818.7,3754910.4,4736.7,11014.9,14521.3
Service - tug,194,58,232.0,155.5,2001.8,2003.0,2000.9,2003.9,551.5,1378.1,1515.6,1330.2,88.5,188.1,746.4,577.6,23.0,231.3,258.3,219.7,257.4,19355.7,19727.3,3977351.9,9405240.0,12593108.0,20501.8,52939.4,71477.1
Service - other,141,40,1387.8,1282.3,1992.4,1997.3,1993.3,1988.7,601.2,3287.6,1538.5,1333.0,59.0,382.8,471.3,387.2,21.0,170.3,323.8,276.1,423.3,32223.8,32842.5,8947756.0,18358831.0,19782752.2,63459.3,141207.5,159443.3
Cruise,106,24,2853.1,325.0,1999.9,2000.0,2004.0,2002.6,235.5,347.4,380.8,373.5,17.5,26.0,37.7,37.3,9.0,37.5,19.7,19.0,615.7,47647.7,48562.5,481880.2,5056510.3,6599575.8,4546.0,41487.7,50921.8
Other liquids tankers,4,3,41.0,52.1,2003.2,2003.3,1998.7,1999.2,385.7,972.1,902.4,873.9,295.0,233.5,144.0,139.4,27.0,50.8,20.2,19.7,27.4,2123.2,2163.9,26718.6,76289.8,164480.8,6679.7,23140.8,37393.2
