Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Drapetzona,2532,180,25346.0,4715.5,1995.0,1995.8,1996.6,1995.4,299.4,531.0,441.6,455.3,15.0,39.5,235.6,248.6,8.0,49.1,60.0,61.9,7688.6,591805.5,603168.2,29767866.7,76987212.2,93864366.8,11756.7,26563.4,25207.5
Aspropyrgos,1469,157,1414.7,2038.6,1994.1,1995.5,2000.4,2000.9,190.9,459.9,381.8,391.4,32.0,69.9,124.6,124.3,19.0,33.3,42.6,41.9,897.8,67962.7,69267.6,3589220.2,7081630.3,8799483.9,2443.3,7726.9,9870.4
Piraeus,1142,226,1534.4,1032.1,1988.7,1994.7,1993.9,1993.3,178.0,630.0,317.2,246.4,26.5,111.7,80.3,69.6,10.0,59.4,61.0,64.9,903.4,68737.8,70057.6,3148826.7,8763002.0,9158195.7,2757.3,6979.4,8283.5
Rhodes,1056,135,6900.4,1605.9,1995.0,1993.8,1999.0,1996.6,325.1,823.3,360.1,371.3,19.0,92.9,57.4,89.1,9.0,46.9,15.9,28.0,2243.6,172416.5,175726.9,7089532.9,20232774.9,24318187.1,6713.6,17709.2,18459.6
Thessaloniki,948,266,1915.5,2624.3,1993.2,1996.9,2000.1,2001.3,243.3,377.9,282.4,285.3,28.0,114.9,67.6,56.7,20.0,44.2,39.9,41.3,827.4,62955.5,64164.2,3185571.1,8368164.6,10186850.6,3360.3,11016.1,13798.9
Perama,905,319,1408.6,1360.6,1991.8,1996.4,1999.2,2001.6,145.9,1077.2,473.6,367.1,33.0,130.8,212.9,158.1,23.0,132.6,415.7,410.7,1001.5,75781.3,77236.4,4713637.1,10839502.1,13794097.2,5208.4,13334.5,16637.3
Mykonos,887,126,5492.6,784.3,1991.7,1992.3,1999.5,1996.3,154.9,402.9,302.1,289.4,11.0,87.4,154.4,117.1,10.0,27.4,39.7,56.0,1962.3,150233.6,153118.1,3996754.6,13754194.5,15469301.8,4505.9,13903.6,14218.5
Eleusina,645,173,381.1,526.5,1997.0,1994.9,1998.5,1999.2,146.7,332.6,290.1,283.2,32.0,57.1,117.5,117.0,24.0,42.8,52.4,44.8,413.5,31247.0,31847.0,1733393.0,2795341.1,3650493.7,2687.4,7675.5,10035.9
Agioi Theodoroi,603,127,2163.0,3653.3,2001.8,2003.1,2005.7,2005.8,263.2,422.9,532.7,546.6,31.0,107.0,251.0,253.7,19.0,51.2,46.2,46.8,736.4,56137.5,57215.4,3421515.6,7626018.4,8946240.7,5674.2,17186.9,20935.4
Souda,542,61,3899.3,915.6,1988.7,1995.2,1995.8,1995.8,158.1,1029.8,294.9,286.4,10.0,130.2,424.0,350.3,14.0,111.0,38.9,37.4,1121.4,86235.5,87891.2,4302937.8,12003912.2,13768701.7,7939.0,18425.5,17962.6
Naxos,532,68,2082.5,418.4,1995.5,1992.2,2003.3,2000.4,235.5,852.2,751.0,532.9,18.5,105.4,153.6,134.0,9.0,70.8,28.7,30.4,1089.7,83180.9,84778.0,2455702.9,5596662.2,6801699.2,4616.0,10248.3,10340.4
Keratsinion,532,119,1737.7,2021.2,1999.8,1999.6,2003.8,2003.7,238.6,238.7,272.3,271.8,24.0,63.3,40.0,40.7,35.0,42.4,41.3,41.8,535.0,40824.2,41608.0,2305852.7,6606330.8,7552289.9,4334.3,13556.7,16018.3
Lavrio,527,117,996.0,1156.9,1985.0,1994.5,1997.7,2001.2,216.1,738.5,380.6,368.0,17.0,60.8,73.1,61.3,14.0,107.5,213.5,266.8,483.2,36679.4,37383.6,3115524.6,6841915.4,8607986.2,5911.8,14939.2,18267.1
Elefsis,475,99,289.1,399.8,1991.3,1995.4,1995.2,1996.0,116.6,689.3,239.8,210.6,27.0,80.8,474.9,99.3,17.0,57.2,89.6,49.4,310.7,23410.1,23859.6,1248498.8,2182441.4,2878245.1,2628.4,7480.9,9850.2
Rafina,462,24,1199.4,283.6,1989.5,1995.8,1991.9,1991.6,212.2,1657.9,480.5,417.9,8.0,131.9,137.3,168.7,1.0,288.1,50.2,82.2,870.0,66297.4,67570.3,1807746.3,4427108.4,5477277.3,3912.9,8502.0,8272.9
Heraclio,439,50,3633.2,797.6,1987.8,1992.9,1992.4,1993.0,203.7,593.9,447.4,435.9,11.0,80.5,54.7,57.6,13.0,48.6,57.8,58.3,1280.7,98068.6,99951.5,4715410.2,11812591.0,14443900.8,10741.3,23443.9,21716.6
Patra,377,90,2606.9,860.3,1992.4,1994.1,2002.8,2002.3,167.3,750.3,634.6,557.1,35.0,188.9,93.5,107.1,15.0,58.2,54.0,50.5,994.5,76284.7,77749.4,3846506.7,9112543.6,11225909.8,10202.9,22840.3,22155.5
Thira,365,109,1443.1,356.0,1989.1,1993.8,2000.2,2001.8,145.5,283.6,163.0,238.6,13.0,29.3,32.3,72.1,11.0,26.6,17.5,20.5,466.2,35788.1,36475.2,1075643.4,3615834.4,4219010.3,2947.0,9390.9,10238.0
Aegina,338,52,447.6,163.6,1988.9,1991.6,1994.8,1991.9,408.2,1205.1,632.8,322.2,37.5,160.1,659.4,518.7,8.0,62.0,50.1,42.6,333.2,25030.5,25511.1,3132499.3,6797587.1,8828256.4,9267.7,20956.8,28487.8
Syros,337,102,984.6,683.6,1994.4,1993.4,2000.8,2001.3,216.2,820.7,500.2,651.4,23.0,108.8,102.7,152.1,12.0,61.7,65.9,78.9,458.8,35023.8,35696.2,1586557.5,3303672.8,4116389.8,4707.9,12032.1,14084.5
Tinos,329,56,962.4,301.7,1992.5,1987.1,1995.5,1994.4,254.4,434.2,588.3,576.2,20.0,35.9,171.8,127.2,10.0,20.0,75.9,75.8,682.8,52028.0,53027.0,1696829.5,3991759.0,4879504.2,5157.5,11529.6,11517.6
Kerkyra,314,85,6422.3,1032.6,1998.6,1996.2,2003.5,2000.4,395.2,3352.0,560.1,753.7,33.0,396.8,390.7,1126.9,9.0,42.2,25.6,52.0,1940.1,148917.4,151776.6,11719519.7,30614712.1,36732300.0,37323.3,94164.3,113383.0
Gavrio,313,125,2479.5,3389.6,1991.9,1996.3,2003.5,2006.8,283.6,668.4,716.3,759.7,22.0,54.8,73.8,83.7,13.0,40.3,50.5,30.7,616.3,47293.4,48201.4,2829972.0,6399465.4,7757802.4,9041.4,23913.7,28090.3
