Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Keratsinion,2894,631,156540.1,154253.7,2004.9,2006.4,2011.1,2011.0,540.7,1031.5,1257.1,1253.8,44.0,74.5,179.9,180.3,16.0,22.5,24.3,25.1,14524.1,1122604.9,1144158.9,82251903.2,243673142.6,283267189.3,28421.5,101468.5,121492.6
Perama,965,626,90600.8,100747.3,2004.8,2004.8,2013.0,2012.5,738.9,1460.1,2243.1,2129.7,70.0,139.4,274.8,278.0,22.0,64.4,44.2,48.6,7851.7,606243.4,617883.2,42974590.3,118020139.1,141934476.3,44533.3,164467.0,203116.3
Patra,952,97,22030.6,5877.7,2004.0,2000.6,2005.1,2005.1,565.8,745.5,774.0,704.4,25.0,69.0,103.1,91.5,8.0,40.5,16.1,20.7,5548.1,428486.4,436713.4,25719657.2,63156549.9,77446726.1,27016.4,59135.2,55314.1
Thessaloniki,751,411,6204.5,9278.9,2000.6,1999.7,2006.3,2006.7,391.6,672.4,651.6,695.9,47.0,82.5,146.9,158.6,23.0,48.7,64.9,67.6,1188.5,91315.3,93068.5,7616465.7,21512980.9,26169717.6,10141.8,34100.8,42215.8
Agioi Theodoroi,537,314,18041.3,31367.0,2006.0,2006.7,2007.1,2007.0,682.7,999.1,1187.5,1201.2,68.0,112.3,271.6,275.6,35.0,59.9,75.5,73.1,2936.5,227056.1,231415.6,15079854.4,38139308.2,43697747.7,28081.7,91636.4,111917.6
Kali Limenes,456,329,14887.4,24258.3,2001.8,2003.0,2006.9,2006.9,818.1,1497.4,1546.5,1551.2,84.0,149.3,332.7,345.7,47.0,76.9,72.5,74.7,1994.4,153041.9,155980.3,11612094.7,30469174.8,36855860.5,25465.1,90574.9,114317.2
Aspropyrgos,402,181,4520.3,7100.9,2004.5,2003.4,2005.8,2005.9,611.4,825.9,871.4,874.5,61.0,94.1,157.7,156.9,28.0,42.4,45.1,45.7,1026.5,78928.8,80444.2,4404392.8,12016879.7,13884795.1,10956.2,42936.5,53880.5
Sigrion,397,375,6872.5,12021.5,2003.2,2003.1,2008.3,2008.5,342.6,558.0,529.6,539.3,40.0,69.0,163.7,162.3,24.0,77.6,51.4,49.9,877.3,67476.0,68771.5,9945752.0,22487000.5,25721394.6,25052.3,69879.2,84106.0
Piraeus,390,238,10091.1,7292.7,2002.4,2003.0,2007.1,2007.7,539.4,872.2,806.9,835.0,49.0,94.7,110.1,122.6,15.0,39.3,43.4,45.6,1158.1,89407.8,91124.4,5922069.0,20135420.1,23162689.1,15184.8,53185.0,62069.6
Kerkyra,334,105,8551.2,1196.0,1996.7,1995.4,2002.6,2002.0,506.9,1070.9,571.4,653.4,36.5,81.7,66.4,96.5,9.0,40.6,14.3,29.1,2061.8,159343.9,162403.3,6964661.7,22675494.1,25080812.7,20852.3,60773.2,59504.1
