Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Drapetzona,2521,182,20829.0,3669.4,1995.3,1995.0,1997.4,1995.9,222.3,1178.0,354.8,360.4,13.0,197.3,149.7,174.0,11.0,49.5,30.4,35.9,6505.0,500148.9,509751.8,24051079.5,64094943.2,78430738.2,9540.3,22438.8,22270.8
Aspropyrgos,1498,169,1035.5,1469.3,1994.5,1997.0,1998.7,1999.1,134.9,231.1,244.9,246.5,33.0,75.5,82.5,82.7,22.0,45.5,67.4,65.9,1113.5,84226.2,85843.3,2836407.5,5178422.8,6386383.1,1893.5,5829.9,7476.2
Piraeus,1102,196,1627.6,921.7,1988.3,1994.2,1995.2,1993.1,151.8,646.2,391.1,259.1,21.0,151.9,206.7,158.3,24.0,115.7,70.5,98.0,1128.6,86033.4,87685.2,3490064.1,9480709.2,10211892.5,3167.0,7636.7,9036.9
Rhodes,1014,121,6899.5,1425.2,1995.6,1994.1,2000.7,1997.9,327.6,487.3,372.8,365.9,19.0,57.3,68.3,70.1,9.0,33.8,19.6,24.3,2315.4,178241.4,181663.6,7385350.8,19832286.8,23697271.3,7283.4,17750.9,17787.0
Thessaloniki,1001,273,2624.9,3364.2,1993.8,1996.9,1999.8,2000.6,274.3,363.3,322.4,323.6,27.0,43.9,50.7,53.8,34.0,76.1,56.4,60.1,1002.4,76526.2,77995.5,4166058.3,10863571.4,13001209.4,4161.9,13324.2,16357.4
Mykonos,935,118,3898.1,531.5,1990.9,1992.7,2000.2,1996.4,115.2,245.9,213.1,201.5,11.0,27.1,40.9,39.8,7.0,20.6,10.5,12.8,1354.3,104089.0,106087.5,2648851.8,9542700.4,10972085.7,2833.0,9054.5,9480.4
Perama,900,308,1103.2,1076.7,1991.5,1995.5,2000.8,2001.9,147.5,1389.2,302.5,249.4,35.0,285.1,489.4,234.1,24.0,257.3,292.5,236.7,1212.8,91634.2,93393.5,4072630.1,9517892.1,12091214.1,4525.1,11661.0,14890.3
Eleusina,611,155,317.4,458.3,1997.2,1995.8,2001.2,2001.2,125.7,276.2,243.7,246.9,33.0,70.1,167.0,164.5,16.0,43.5,63.9,63.3,424.9,32070.4,32686.1,1446268.2,2016630.9,2633386.4,2367.1,6713.2,8680.6
Agioi Theodoroi,588,107,1252.2,2002.2,2001.7,2002.3,2005.5,2005.5,184.5,362.8,428.7,441.7,28.0,61.8,186.2,189.0,30.0,66.2,89.9,89.2,768.4,58577.6,59702.3,2222766.1,4944491.6,5843809.1,3780.2,11729.6,14480.0
Souda,543,49,4209.1,922.3,1988.8,1994.6,1994.9,1994.7,179.1,635.8,301.2,277.7,12.0,68.2,33.9,30.9,12.0,121.8,13.8,18.4,1064.3,81941.8,83515.1,4059374.0,12144778.2,13876130.2,7475.8,18475.1,18270.0
Keratsinion,538,175,1069.6,1193.1,2000.0,2001.9,2006.1,2005.9,120.6,133.0,137.0,144.4,29.0,31.3,44.4,46.6,17.0,22.5,23.6,24.5,386.6,29362.1,29925.9,1442157.2,4278754.4,4959627.4,2680.6,8698.2,10514.8
Naxos,528,66,2168.0,451.3,1995.4,1991.9,2003.6,2000.1,235.2,1273.0,779.6,572.1,17.0,125.1,99.8,101.5,6.0,103.2,149.4,114.2,1128.1,86056.3,87708.6,2402650.5,5468657.8,6664475.3,4550.5,10162.5,10260.3
Lavrio,513,100,1027.8,1187.2,1984.3,1992.1,1996.2,2001.4,206.3,520.3,428.7,411.5,16.0,66.0,138.9,74.9,13.0,49.9,96.2,67.9,551.3,41775.5,42577.6,3944021.2,8134817.3,10345822.4,7688.2,18132.0,22705.7
Elefsis,480,102,298.2,471.2,1991.7,1997.0,2000.8,2000.5,124.6,215.5,203.5,202.4,29.0,55.9,107.1,104.1,32.0,47.5,70.4,70.9,368.6,27843.1,28377.7,938183.4,1501581.0,1988707.3,1954.5,5890.6,7700.3
