Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,214,40,2099.5,1643.9,2004.8,2002.7,2002.0,2004.5,528.6,778.1,762.4,702.9,49.0,58.9,75.7,73.4,10.5,15.9,12.9,15.5,465.8,35903.8,36593.2,2628148.9,8585465.8,10263788.6,12281.1,43375.6,51441.8
Int. Dep. Inventory,212,41,2806.1,2518.6,2004.7,2002.2,2001.5,2003.3,570.7,1183.6,1019.3,1083.8,64.5,109.2,139.7,164.6,23.0,58.4,38.3,46.3,618.6,47623.5,48537.9,4066873.0,12409808.7,14855027.4,19183.4,64836.3,76962.7
Domestic Inventory,513,15,153.3,81.2,2004.7,1999.7,2002.9,2005.3,128.0,164.0,161.0,169.0,12.0,21.9,25.5,28.5,12.0,14.1,24.6,32.2,183.5,13830.5,14096.1,792129.0,1935503.3,2388136.2,1544.1,3789.1,5174.2
