,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,643,Russian Federation,780,Trinidad and Tobago,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",986294895.137,2037670.5,"Russian Federation - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1,170,Colombia,780,Trinidad and Tobago,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",576429842.657,1292343.452,"Colombia - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2,266,Gabon,780,Trinidad and Tobago,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",425679197.66,966550.6,"Gabon - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
3,840,United States of America,780,Trinidad and Tobago,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",302201901.101,19741.241684,"United States of America - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
4,156,China,780,Trinidad and Tobago,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",179374716.924,23070.790577,"China - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
5,076,Brazil,780,Trinidad and Tobago,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",147833739.209,364620.01199,"Brazil - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
6,392,Japan,780,Trinidad and Tobago,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",111935407.119,16019.563406,"Japan - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
7,840,United States of America,780,Trinidad and Tobago,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",109125439.085,9458.887644999999,"United States of America - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"
8,764,Thailand,780,Trinidad and Tobago,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",86828830.458,7018.583716,"Thailand - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
9,840,United States of America,780,Trinidad and Tobago,39,Plastics and articles thereof,83255989.645,35370.130006,United States of America - Plastics and articles thereof
10,840,United States of America,780,Trinidad and Tobago,38,Chemical products n.e.c.,76268111.202,26498.201546,United States of America - Chemical products n.e.c.
11,124,Canada,780,Trinidad and Tobago,26,"Ores, slag and ash",74731153.644,75477.58212899999,"Canada - Ores, slag and ash"
12,840,United States of America,780,Trinidad and Tobago,73,Iron or steel articles,65770533.809,13692.513482,United States of America - Iron or steel articles
