,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,780,Trinidad and Tobago,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2271540965.558,5009723.57261
1,780,Trinidad and Tobago,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29202748.961999997,239880.006494
2,780,Trinidad and Tobago,10,Cereals,66553238.346,215078.08265099998
3,780,Trinidad and Tobago,72,Iron and steel,133258578.905,159745.67340499998
4,780,Trinidad and Tobago,26,"Ores, slag and ash",127461374.522,131671.264783
5,780,Trinidad and Tobago,23,"Food industries, residues and wastes thereof; prepared animal fodder",58920556.678,111887.113834
6,780,Trinidad and Tobago,39,Plastics and articles thereof,199461674.217,84087.9214
7,780,Trinidad and Tobago,17,Sugars and sugar confectionery,49875515.078999996,81021.92522399999
8,780,Trinidad and Tobago,73,Iron or steel articles,177823218.277,76772.574052
9,780,Trinidad and Tobago,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",99799032.837,71820.96948100001
10,780,Trinidad and Tobago,07,Vegetables and certain roots and tubers; edible,45705169.794,69950.638042
11,780,Trinidad and Tobago,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",822529698.213,69492.134292
12,780,Trinidad and Tobago,44,Wood and articles of wood; wood charcoal,52123014.475999996,69333.99536999999
13,780,Trinidad and Tobago,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",36892007.661,68916.656507
14,780,Trinidad and Tobago,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",374452490.701,41989.39962
15,780,Trinidad and Tobago,20,"Preparations of vegetables, fruit, nuts or other parts of plants",57843747.56200001,39987.19679
16,780,Trinidad and Tobago,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",46281468.325,37748.301228
17,780,Trinidad and Tobago,22,"Beverages, spirits and vinegar",62571724.87,36380.161012
18,780,Trinidad and Tobago,38,Chemical products n.e.c.,111087749.773,35703.855086
19,780,Trinidad and Tobago,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",110382972.297,35612.997655
20,780,Trinidad and Tobago,69,Ceramic products,22280619.075,33158.936741
21,780,Trinidad and Tobago,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",19938312.673,31440.336121
22,780,Trinidad and Tobago,02,Meat and edible meat offal,67453246.938,30707.410412999998
23,780,Trinidad and Tobago,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",231290996.619,26563.24202
24,780,Trinidad and Tobago,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",51992192.984000005,24981.833725
25,780,Trinidad and Tobago,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,16498747.336,24117.431
26,780,Trinidad and Tobago,08,"Fruit and nuts, edible; peel of citrus fruit or melons",32870217.302,23458.604665
27,780,Trinidad and Tobago,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",17260205.976,22722.200715
28,780,Trinidad and Tobago,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",63714583.467,20399.518411
29,780,Trinidad and Tobago,70,Glass and glassware,16180609.672,19026.791371
30,780,Trinidad and Tobago,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",93759088.887,17171.885499
31,780,Trinidad and Tobago,21,Miscellaneous edible preparations,82874976.704,16618.829206
32,780,Trinidad and Tobago,40,Rubber and articles thereof,52080112.435,14846.292484
33,780,Trinidad and Tobago,29,Organic chemicals,27421069.241,13857.133074
34,780,Trinidad and Tobago,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",73375286.86500001,11239.016202
35,780,Trinidad and Tobago,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",32718499.147,9807.815104999998
36,780,Trinidad and Tobago,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",15033336.279000001,9461.724586
37,780,Trinidad and Tobago,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",33233907.417000003,9193.434409
38,780,Trinidad and Tobago,31,Fertilizers,5246612.554,8054.485253
39,780,Trinidad and Tobago,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",29037827.992,7256.880398
40,780,Trinidad and Tobago,76,Aluminium and articles thereof,32337296.246999998,7064.956762999999
41,780,Trinidad and Tobago,96,Miscellaneous manufactured articles,36166170.493999995,7039.757790000001
42,780,Trinidad and Tobago,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",83319328.811,5819.583686
43,780,Trinidad and Tobago,95,"Toys, games and sports requisites; parts and accessories thereof",26469843.201,4463.97589
44,780,Trinidad and Tobago,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",18148800.183,4415.040761
45,780,Trinidad and Tobago,55,Man-made staple fibres,14377592.438,4406.454352
46,780,Trinidad and Tobago,83,Metal; miscellaneous products of base metal,19731493.265,3723.9901649999997
47,780,Trinidad and Tobago,09,"Coffee, tea, mate and spices",10009083.427,3499.832622
48,780,Trinidad and Tobago,30,Pharmaceutical products,105228080.852,3027.196018
49,780,Trinidad and Tobago,18,Cocoa and cocoa preparations,15248709.736,3000.201702
50,780,Trinidad and Tobago,62,Apparel and clothing accessories; not knitted or crocheted,19839466.341000002,2944.425188
51,780,Trinidad and Tobago,74,Copper and articles thereof,22669517.881,2561.012508
52,780,Trinidad and Tobago,64,Footwear; gaiters and the like; parts of such articles,18357811.459999997,2445.517413
53,780,Trinidad and Tobago,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",20459498.578,2196.2275409999997
54,780,Trinidad and Tobago,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",5470143.916,1999.975579
55,780,Trinidad and Tobago,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",16286683.858,1694.376849
56,780,Trinidad and Tobago,35,Albuminoidal substances; modified starches; glues; enzymes,6127478.756,1676.412526
57,780,Trinidad and Tobago,61,Apparel and clothing accessories; knitted or crocheted,11858402.147,1625.708029
58,780,Trinidad and Tobago,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",6647075.474,1287.371333
59,780,Trinidad and Tobago,57,Carpets and other textile floor coverings,5082920.591,1275.6737190000001
60,780,Trinidad and Tobago,93,Arms and ammunition; parts and accessories thereof,9235992.527,937.230424
61,780,Trinidad and Tobago,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",3250600.727,854.549757
62,780,Trinidad and Tobago,89,"Ships, boats and floating structures",77800744.237,838.203275
63,780,Trinidad and Tobago,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",3458118.785,738.262781
64,780,Trinidad and Tobago,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",3902722.821,672.938703
65,780,Trinidad and Tobago,54,Man-made filaments; strip and the like of man-made textile materials,2374568.472,562.137022
66,780,Trinidad and Tobago,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2367701.355,533.3966300000001
67,780,Trinidad and Tobago,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",2523481.999,514.036428
68,780,Trinidad and Tobago,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2937459.701,360.723895
69,780,Trinidad and Tobago,52,Cotton,1513624.296,223.960297
70,780,Trinidad and Tobago,60,Fabrics; knitted or crocheted,1350096.215,213.49058200000002
71,780,Trinidad and Tobago,79,Zinc and articles thereof,796133.811,212.093497
72,780,Trinidad and Tobago,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,507312.74999999994,196.924779
73,780,Trinidad and Tobago,13,"Lac; gums, resins and other vegetable saps and extracts",1948938.698,184.45007900000002
74,780,Trinidad and Tobago,92,Musical instruments; parts and accessories of such articles,924539.89,178.038073
75,780,Trinidad and Tobago,37,Photographic or cinematographic goods,2001205.2349999999,170.01927700000002
76,780,Trinidad and Tobago,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",840505.102,167.76335500000002
77,780,Trinidad and Tobago,78,Lead and articles thereof,191869.48799999998,139.89717499999998
78,780,Trinidad and Tobago,91,Clocks and watches and parts thereof,651600.699,128.674718
79,780,Trinidad and Tobago,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2912792.9669999997,115.327353
80,780,Trinidad and Tobago,65,Headgear and parts thereof,983946.134,115.23143
81,780,Trinidad and Tobago,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,102303.11799999999,84.304073
82,780,Trinidad and Tobago,88,"Aircraft, spacecraft, and parts thereof",29928517.624,46.682368
83,780,Trinidad and Tobago,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",174344.733,39.457186
84,780,Trinidad and Tobago,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",328921.581,22.462316
