Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Rajaei,1323,516,52362.2,68565.6,2002.1,2004.5,2007.0,2007.2,306.1,1435.5,1538.7,1534.5,47.0,147.7,292.3,303.4,23.0,50.5,34.3,37.7,6103.7,471487.0,480539.5,40727229.0,100721727.1,118977415.7,30784.0,99378.5,117889.9
Lengeh,776,143,3707.5,5899.8,2003.9,2001.7,2000.7,2001.6,117.0,737.9,1210.4,1109.8,17.0,82.6,334.9,318.7,21.0,88.7,45.3,48.6,771.9,58754.8,59882.9,2855658.3,10178622.3,9382770.1,3680.0,13164.0,17799.6
Amirabad,696,142,1282.0,1535.1,1994.5,1990.6,1997.2,1997.1,427.2,494.9,523.5,519.4,67.0,83.5,187.9,187.4,56.0,71.4,182.2,179.9,406.3,30626.3,31214.3,3647980.9,10501047.1,14753824.6,5241.4,18371.1,25072.7
Asaluyeh,554,220,22862.5,38677.2,1999.6,2001.3,2006.9,2007.4,274.7,1433.7,2330.9,2460.0,37.0,180.1,717.2,767.6,39.0,73.5,101.5,106.3,2141.2,165368.6,168543.7,13350214.6,35598170.5,37719869.9,24097.9,88246.6,116899.2
Queshm,529,288,13361.4,19296.3,2001.3,2002.3,2005.9,2005.9,276.8,1043.9,1387.6,1362.4,41.0,120.9,331.6,354.6,25.0,92.9,59.3,66.1,1884.0,145206.4,147994.4,11002664.4,27821268.0,31962688.8,20799.0,68171.1,81959.9
Bushehr,522,136,4442.0,7752.0,1993.9,1996.7,2005.4,2005.9,266.4,714.7,1435.9,1703.6,40.0,165.2,354.2,374.9,52.0,74.0,80.6,84.0,756.1,57752.6,58861.5,4599590.8,10235600.5,11801214.6,8811.5,24011.4,29244.1
Lavan,518,234,10689.7,19226.8,2002.4,2002.4,2005.8,2005.8,201.7,780.5,1242.0,1262.9,40.0,106.9,430.0,434.1,24.0,73.9,78.2,78.6,1049.0,80776.8,82327.7,7296632.8,16286164.9,18071681.5,14086.2,42000.1,53892.5
Abu Musa,517,331,20331.7,33164.9,2004.4,2004.1,2008.9,2009.3,156.6,826.9,1898.3,1911.0,25.0,102.9,1116.1,1210.5,31.0,92.9,88.9,96.8,1995.1,148137.2,150981.5,11168042.3,26536468.9,28403221.9,21601.6,70766.3,91790.6
Sirri,500,264,7780.8,14268.0,2002.7,2001.2,2004.9,2004.9,199.6,748.7,1496.3,1644.4,48.0,146.8,367.0,377.4,30.0,109.0,88.0,88.0,804.2,61858.9,63046.6,5814349.8,12495727.2,14863169.9,11628.7,34545.9,43911.3
Tombak,488,102,6751.6,12782.9,2006.7,2000.0,2007.4,2007.5,114.3,941.9,1988.2,2061.9,18.0,153.7,609.7,612.5,25.0,94.6,54.9,53.3,715.0,54904.9,55959.1,4281562.5,9500391.3,9703622.4,8773.7,24557.8,30816.0
