Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,10200,2418,251404.0,422719.6,2000.7,2003.0,2006.3,2006.5,350.4,1166.4,1340.1,1370.6,43.0,150.1,348.1,359.0,40.0,83.0,84.6,84.3,28418.0,2187237.7,2229232.6,189207553.1,457010570.8,524782654.7,18549.8,59518.6,74189.3
Int. Dep. Inventory,10296,2446,400126.0,693483.6,2000.7,2003.0,2007.3,2007.6,274.0,1306.2,2098.3,2209.1,42.0,158.1,527.0,548.6,29.0,74.3,79.6,78.9,38041.9,2920440.0,2976512.5,252807512.7,564815293.0,631901792.6,24554.0,75740.7,94748.8
Domestic Inventory,5386,824,42500.1,72542.9,2000.9,2000.7,2003.6,2003.8,263.0,633.8,599.2,597.4,33.0,138.2,206.9,200.9,31.0,119.8,149.0,146.6,8167.9,625758.8,637773.3,47354258.7,115764771.0,132698820.1,8792.1,25914.3,32807.5
