Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Rajaei,1168,477,40340.1,54452.5,2002.1,2004.4,2007.6,2007.6,428.9,1264.0,1296.6,1349.7,55.0,143.0,261.0,272.3,58.0,113.6,100.1,107.4,5689.4,439173.5,447605.6,35089261.1,88571061.9,103802476.7,30042.2,97126.7,115366.4
Lengeh,802,136,3189.6,5645.1,2003.9,2001.7,2007.9,2008.7,118.0,825.5,1088.0,1092.4,14.0,86.8,238.1,234.0,20.0,50.0,18.4,15.8,609.4,46288.1,47176.8,2687408.6,7987534.2,7401125.5,3350.9,10383.6,13355.0
Amirabad,685,137,1720.9,2067.6,1994.6,1990.8,1997.1,1997.2,606.9,711.4,711.5,708.2,87.0,123.1,220.4,216.7,64.0,70.1,106.7,106.7,457.8,34518.2,35181.0,4947863.3,14205929.8,19993375.7,7223.2,25323.2,34592.3
Queshm,590,318,19221.4,29296.8,2001.7,2002.8,2005.4,2005.3,503.5,1200.4,1407.8,1372.7,45.5,146.5,374.4,387.4,41.0,101.7,147.5,150.4,2644.3,203924.4,207839.7,16199263.7,40176776.2,46202431.6,27456.4,91301.4,110465.8
Asaluyeh,538,222,11732.6,18210.9,2000.0,2001.2,2002.3,2003.0,365.4,1017.9,1104.9,1049.0,46.0,145.6,284.3,277.2,63.0,107.4,99.0,101.7,1439.6,110908.2,113037.6,8706452.4,26521650.7,29698397.7,16183.0,64430.5,85593.5
Lavan,517,244,14580.4,25902.1,2002.5,2002.7,2006.1,2006.3,220.6,1044.7,1610.7,1618.1,36.0,138.8,344.8,346.0,29.0,64.7,50.9,45.3,1317.4,101522.5,103471.7,9666690.5,22768041.6,25154987.6,18697.7,59843.2,77438.5
Tombak,505,114,6270.0,11492.2,2006.4,1999.8,2005.1,2005.3,143.5,1183.9,1314.1,1307.8,21.0,205.5,393.3,370.0,44.0,91.2,63.3,62.6,838.6,64289.8,65524.2,4473616.2,10808519.7,11175538.6,8858.6,26234.0,33029.5
Abu Musa,501,319,7433.8,11820.4,2004.4,2004.2,2006.1,2006.3,198.5,616.1,739.9,736.4,27.0,113.8,223.1,226.9,10.0,40.6,65.9,70.5,906.5,69396.8,70729.2,6655684.7,15479335.6,17993659.7,13284.8,40578.2,50657.4
Bushehr,499,128,4158.6,7100.9,1993.1,1995.7,1999.7,1999.8,388.7,1064.0,1223.3,1379.3,35.0,127.9,358.2,384.4,99.0,163.1,194.6,207.0,838.3,63994.5,65223.2,5357845.0,12260505.9,14414258.3,10737.2,29458.7,36263.5
Sirri,493,258,6899.8,12183.0,2003.1,2002.0,2007.8,2008.1,201.7,741.2,1236.1,1297.5,40.0,126.2,374.9,388.5,10.0,67.8,50.1,49.6,639.7,49236.1,50181.4,5471990.2,11399535.0,13771372.0,11099.4,31923.0,40675.0
Bandar Abbas,456,99,892.9,1199.3,2002.0,2001.6,2002.6,2005.9,167.4,563.4,559.2,799.2,18.0,81.4,220.6,269.6,42.0,260.8,193.6,222.2,580.5,43862.8,44705.0,1083612.3,4430947.1,3642923.7,2376.3,7233.3,9003.7
Kish,414,275,21573.3,37682.1,2003.9,2003.3,2006.4,2006.6,290.8,1133.0,1742.7,1772.1,42.0,141.2,371.0,385.2,16.0,49.4,20.9,19.8,1549.7,118430.5,120704.3,13355772.6,30253382.6,32915685.9,32260.3,98636.5,125781.6
Anzali,384,121,689.6,892.9,1987.9,1988.7,1990.6,1990.3,610.8,616.6,723.6,727.7,97.0,126.1,186.8,189.4,63.5,83.2,258.5,287.3,197.8,14896.3,15182.3,2597585.2,7245879.0,10338167.6,6764.5,22319.9,31529.8
Khark,382,226,44151.6,84696.1,2005.2,2005.2,2007.4,2007.4,536.6,1313.2,1347.2,1359.4,51.0,142.2,294.3,296.8,34.0,56.0,53.4,53.4,3438.1,266234.5,271346.3,26589743.3,49328539.7,54223353.2,69606.7,186598.2,229455.3
Soroosh,368,244,9699.5,17741.1,2003.8,2004.3,2009.8,2010.0,216.6,724.8,764.0,783.0,49.5,122.2,361.1,371.1,13.0,40.0,33.1,32.9,857.2,66193.5,67464.4,6302754.4,13403567.4,15117647.1,17127.1,50613.6,62969.9
Bandar Khomeyni,363,182,9041.3,15510.4,1998.6,2001.6,2005.1,2005.3,494.3,1444.6,1589.2,1644.9,44.0,151.9,461.4,478.3,57.0,116.2,152.8,156.5,1139.5,87905.1,89592.9,6765395.5,17694232.1,20791824.4,18637.5,69391.7,85322.2
Bandar Imam Khomeini,297,213,16559.3,30072.8,2003.8,2004.7,2008.4,2008.4,645.9,1671.2,2060.3,2124.6,78.0,228.5,666.4,676.8,128.0,137.6,186.8,188.0,1739.5,134596.4,137180.6,7787907.2,21398020.1,25294166.2,26221.9,111734.0,136620.6
Hengam,258,192,8602.1,14516.1,2000.9,2001.9,2005.1,2005.1,381.4,1117.0,1529.9,1546.8,47.0,129.2,419.7,446.0,12.0,53.1,51.7,49.3,796.0,61171.1,62345.5,5730796.1,14105440.7,15581570.9,22212.4,74524.5,95209.7
Jask,185,146,14150.6,23565.3,2004.1,2004.0,2004.8,2004.9,1182.8,2477.3,2363.7,2382.3,118.0,241.3,353.4,340.6,7.0,24.4,39.9,43.0,1360.5,105078.6,107096.1,10626965.8,26886083.1,31015011.2,57443.1,193178.8,237391.3
Khorramshahr,157,43,99.6,146.2,1992.8,1991.8,1991.3,1990.4,194.3,1203.6,406.3,490.5,14.0,139.5,754.4,1549.0,58.0,209.8,222.2,293.4,73.3,5512.6,5618.4,531148.6,1533943.7,2009963.7,3383.1,10281.4,14443.8
Nowshahr,148,72,264.7,318.8,1989.4,1989.4,1991.0,1991.0,673.8,681.3,665.9,667.2,105.5,120.3,144.5,143.7,43.5,56.7,61.5,61.5,66.2,4992.7,5088.5,909418.8,2615826.8,3741025.5,6144.7,20566.1,29068.2
Abadan,126,56,106.4,145.1,1993.6,1993.1,1994.9,1996.5,324.4,673.3,446.8,412.8,22.5,71.8,113.0,115.2,73.0,441.9,342.1,324.0,121.9,9183.0,9359.4,570242.0,1491189.3,1947347.1,4525.7,12745.9,17527.7
Chabahar,93,56,4543.8,8325.4,2002.3,2002.2,2006.5,2006.7,626.9,1377.6,2183.6,2325.9,55.0,175.5,368.3,374.8,33.0,69.5,31.1,28.1,357.8,27561.7,28090.8,2678102.0,5702632.8,6605096.6,28796.8,90446.9,113941.0
Astara,75,23,62.6,84.8,1987.5,1988.4,1991.5,1990.9,341.5,530.6,510.7,497.9,36.0,119.2,155.8,151.6,109.0,107.4,112.6,117.4,21.5,1616.4,1647.4,237947.2,684774.7,978410.4,3172.6,10672.6,15034.7
Bandar Khomeini,58,41,1075.8,1595.8,2000.7,2002.0,2002.8,2002.6,630.3,865.7,839.4,782.5,70.5,110.5,168.3,161.0,43.0,87.9,81.4,90.4,180.3,13884.5,14151.1,893031.6,2943114.1,3238854.8,15397.1,67701.0,87161.7
Mahshahr,49,21,1215.4,2227.7,2005.0,2005.6,2000.4,2000.4,256.8,410.9,789.2,799.5,17.0,45.0,242.0,243.6,57.0,63.1,61.0,61.0,177.2,13721.0,13984.4,1235447.7,2606183.5,2939839.7,25213.2,63466.4,79144.0
Hormuz,31,30,2837.5,5311.5,2003.9,2004.1,2007.4,2007.4,757.1,1331.2,1532.5,1542.7,75.0,135.3,378.6,384.4,79.0,137.6,296.5,295.3,248.8,19252.5,19622.1,1678324.9,3143538.3,3635877.3,54139.5,158940.4,196421.9
Ganaveh,25,13,89.8,151.4,1997.8,1997.5,1997.9,1998.2,393.3,846.1,797.9,800.7,51.0,117.9,177.5,151.7,67.0,129.8,24.9,21.9,22.3,1687.9,1720.3,117208.0,328039.8,388172.1,4688.3,14455.2,19428.2
Qeshm Island,21,14,48.7,78.8,2007.4,2007.8,2009.1,2009.0,350.2,1922.8,560.2,572.5,40.0,338.4,860.5,841.7,68.0,192.5,338.8,333.5,77.3,5816.2,5927.9,129567.6,746132.7,419681.1,6169.9,16674.8,22286.7
Imam Hasan,7,7,128.3,251.8,2005.7,2005.7,2006.8,2006.9,499.8,476.4,521.3,521.2,76.0,364.6,108.6,107.9,46.0,843.6,35.6,34.3,27.2,2064.3,2104.0,85189.1,165451.3,181242.4,12169.9,32291.1,40385.7
Bandar Amirabad,2,2,8.6,10.8,2002.0,2002.0,2004.5,2004.3,942.0,942.0,1004.0,996.1,87.0,87.0,71.6,72.7,94.0,94.0,131.3,128.6,1.7,129.5,132.0,22664.9,65897.0,92391.7,11332.5,42001.0,55590.7
Bandar Neka,2,2,5.4,6.9,1995.5,1995.5,2002.8,2002.1,650.6,650.6,713.2,704.1,113.5,113.5,99.8,101.1,15.0,15.0,16.3,16.2,0.9,71.1,72.5,13841.5,40308.7,56345.3,6920.7,26028.2,34133.3
Bandar Mashur,1,1,9.9,17.0,2016.0,2016.0,2016.0,2016.0,155.0,155.0,155.0,155.0,15.0,15.0,15.0,15.0,23.0,23.0,23.0,23.0,1.6,123.7,126.0,8811.2,18555.5,20433.4,8811.2,21641.5,27049.3
