Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,4567,1394,71561.0,129063.3,2001.7,2003.3,2006.6,2006.7,202.1,570.5,971.9,1071.0,29.0,89.4,715.0,756.2,22.0,77.5,82.9,83.7,8530.1,655436.6,668021.0,50675613.3,114221704.4,125541891.4,11096.0,33484.6,41923.9
Qatar,1384,280,2364.0,3390.4,2004.5,2003.2,2007.0,2006.6,154.7,438.8,369.1,365.4,24.0,107.1,124.7,120.3,27.5,66.3,119.8,103.6,1054.8,80224.8,81765.1,5347142.9,12945921.6,14963771.0,3863.5,11050.7,14578.5
Iraq,746,307,3908.0,6603.4,1996.8,1999.4,2003.9,2004.4,208.5,480.9,409.7,407.0,31.0,103.3,228.4,241.3,25.0,71.4,273.3,293.3,852.7,65415.7,66671.7,4553046.0,11039275.9,13155072.2,6103.3,19172.7,24099.9
Kuwait,482,199,2946.0,5270.4,1996.7,2002.4,2004.1,2004.2,215.3,398.6,422.4,426.1,40.5,94.8,494.0,511.9,80.5,126.9,82.7,79.6,497.6,38095.7,38827.2,2297178.5,5457947.0,6379060.2,4765.9,14821.9,18794.6
Azerbaijan,418,133,386.9,464.9,1989.8,1989.3,1990.9,1990.7,236.6,326.9,346.6,337.5,34.0,59.1,170.9,160.8,24.0,48.1,259.6,246.2,105.3,7953.9,8106.6,1241028.3,3546786.8,5010973.0,2969.0,10087.6,14025.7
India,404,192,31929.6,55145.8,2001.9,2003.1,2003.6,2003.8,1290.2,1645.8,1702.6,1722.7,124.0,164.1,209.9,213.0,44.5,88.3,80.1,79.8,3252.6,251530.8,256360.2,22275387.7,49163723.5,55872106.5,55137.1,172489.9,213085.8
Russian Federation,402,122,905.7,1101.7,1990.9,1989.5,1994.6,1994.3,654.4,706.7,755.4,761.2,109.0,136.3,222.1,225.0,70.0,93.0,169.1,173.1,289.7,21834.1,22253.3,2899216.4,8378968.8,11853503.5,7212.0,24431.4,34064.9
Kazakhstan,363,87,563.9,698.1,1994.3,1991.1,1997.6,1997.5,421.2,424.3,457.8,457.7,63.0,69.4,97.2,98.4,84.0,83.6,116.3,115.3,170.5,12834.8,13081.2,1688408.8,4879244.5,6906186.9,4651.3,16382.4,22384.3
China,233,134,104542.4,186004.9,2008.1,2007.6,2008.7,2008.9,5708.8,5146.3,5864.8,5878.6,482.0,481.2,573.0,584.2,48.0,65.7,78.9,82.2,7473.3,578782.7,589895.3,53531559.9,111294116.8,119479531.6,229749.2,691838.8,863339.5
Saudi Arabia,205,158,7165.0,11085.1,2007.4,2006.8,2009.0,2008.7,333.2,505.7,521.3,526.8,33.0,84.4,188.8,216.2,29.0,73.2,38.0,39.2,610.8,47181.2,48087.1,4028837.4,8717508.5,10125194.6,19652.9,60801.9,75608.5
Oman,170,110,1494.2,2305.8,1998.7,2000.7,2005.2,2005.1,284.1,559.3,578.3,612.2,44.0,153.6,176.1,183.2,65.0,87.8,90.1,93.7,356.6,27167.2,27688.9,1734124.2,3989077.3,4531169.2,10200.7,32714.8,40735.3
Singapore,160,130,20452.4,29642.4,2007.4,2007.2,2007.3,2007.9,3502.5,3770.8,3999.5,3698.3,317.5,330.6,390.4,359.7,10.0,23.6,133.1,74.3,2236.0,163889.1,167035.8,12169717.0,33435229.7,39716591.5,76060.7,300758.6,381727.6
Turkmenistan,125,68,98.4,128.1,1992.8,1991.0,1996.6,1997.1,200.1,240.4,256.6,261.8,32.0,62.8,156.3,169.8,40.0,55.4,137.7,146.0,62.3,4683.1,4773.0,364797.0,728314.4,1014218.0,2918.4,9246.9,12656.4
Malaysia,98,65,20035.8,26780.6,2004.8,2006.0,2004.9,2005.7,3354.2,3872.5,3735.7,3898.8,252.5,313.0,319.4,358.0,15.0,50.1,31.1,35.0,1843.8,142768.6,145509.7,14758658.4,34716193.0,39449096.8,150598.6,435237.7,514852.8
Bahrain,75,47,205.6,334.3,2002.4,2004.1,2006.4,2006.3,235.2,261.5,260.5,258.3,79.0,79.1,78.9,80.4,40.0,57.7,63.5,64.8,87.1,6694.6,6823.1,274497.6,702568.0,886887.4,3660.0,12213.6,15762.2
Turkey,58,43,13544.9,25128.4,2005.2,2005.3,2006.0,2006.0,3943.1,3756.6,3992.8,3997.5,350.5,349.5,358.5,360.5,38.0,55.5,49.9,50.3,1338.3,103647.0,105637.0,9937398.5,21556496.2,24227599.1,171334.5,487196.6,584864.5
Indonesia,48,42,5701.5,8714.2,2004.3,2004.3,2004.3,2004.9,3639.5,3648.3,3929.3,3959.8,326.5,340.1,425.1,447.5,30.5,62.4,46.7,44.3,564.3,43624.7,44462.3,3285132.7,9251853.1,10657788.8,68440.3,277528.6,364950.3
Italy,42,37,14683.6,27646.1,2008.4,2008.6,2008.7,2008.6,4586.0,4420.4,4442.3,4442.1,423.5,422.0,430.4,430.5,62.0,107.7,94.8,94.6,1401.1,108522.0,110605.6,10156491.0,19288804.4,21868852.9,241821.2,643640.1,778541.2
Pakistan,35,27,255.7,378.1,1996.8,1996.8,2002.7,2003.0,671.5,982.6,810.3,808.9,80.0,135.5,107.7,103.2,20.0,80.2,142.0,123.8,47.9,3662.2,3732.5,571456.2,1158578.8,1368308.3,16327.3,46930.5,58206.5
Sri Lanka,34,19,2485.2,3284.5,2005.8,2004.9,2006.7,2006.3,2007.8,2737.3,2532.8,2566.4,156.5,237.0,266.5,282.6,7.5,9.4,11.2,10.6,308.4,23874.8,24333.2,1809277.3,6389699.6,7054064.1,53214.0,215903.2,266396.4
"Taiwan, Province of China",24,21,6502.9,10459.9,2004.0,2005.4,2006.9,2007.1,5280.2,5201.4,5377.0,5315.7,416.0,409.6,471.3,482.9,36.0,59.5,56.0,53.4,585.0,45285.1,46154.6,3645856.7,10160357.6,10583700.1,151910.7,572194.9,743161.9
"Korea, Republic of",23,21,15286.4,28402.6,2006.9,2007.4,2007.5,2007.4,6414.4,6239.0,6426.1,6472.3,548.0,530.0,586.9,589.6,32.0,44.9,44.8,45.4,870.9,67437.9,68732.7,7270463.0,13720591.6,14466819.7,316107.1,915873.4,1154952.3
Greece,19,18,6230.2,11912.8,2010.0,2009.6,2010.1,2010.1,4025.4,4072.2,4072.9,4070.0,356.0,360.9,359.5,359.3,14.0,33.5,33.1,33.0,513.6,39787.6,40551.5,4306223.3,8185519.0,9224243.4,226643.3,602103.0,727581.4
Japan,18,13,11666.0,20727.4,2007.9,2007.8,2007.8,2007.9,6262.6,5418.5,6368.1,6467.8,507.0,667.1,541.0,549.8,30.5,39.6,36.5,36.3,691.2,53525.8,54553.4,5181450.4,9783661.7,10388789.5,287858.4,815273.0,1010439.9
Spain,17,17,10890.9,20830.5,2011.2,2011.2,2010.4,2010.4,5103.0,5997.4,6698.4,6730.5,444.0,550.4,714.8,718.0,57.0,66.3,76.0,76.2,843.7,65357.6,66612.4,6412949.8,11668026.0,12785049.2,377232.3,1000221.7,1226965.0
Egypt,15,15,3980.0,7532.8,2006.1,2006.1,2010.0,2010.1,3282.9,3300.6,3417.1,3427.3,303.0,289.7,306.3,307.6,33.0,46.1,33.3,32.8,264.3,20460.1,20853.0,2292215.4,4496237.4,5024530.4,152814.4,441028.4,546961.8
Thailand,11,9,3009.6,4278.6,2003.6,2006.4,2004.1,2005.1,4711.8,4534.5,4483.4,4424.3,349.0,316.3,313.5,312.0,82.0,93.7,81.2,92.2,221.3,17135.8,17464.8,1228519.1,4058246.9,4123668.8,111683.6,486155.7,660430.7
Kenya,10,5,590.4,829.2,2003.3,2004.0,2004.9,2004.1,2617.9,3015.3,2927.7,2967.0,232.0,285.6,283.5,296.9,47.0,85.7,88.8,97.7,81.4,6276.0,6396.5,436567.8,1332633.9,1672098.0,43656.8,210433.9,272185.1
Nigeria,8,5,3051.2,2355.7,2004.0,2005.0,2005.0,2005.1,3556.8,6440.0,7793.2,6110.2,455.5,582.8,852.4,813.9,27.5,30.0,40.1,38.7,320.9,19731.8,20110.6,571005.9,4232027.3,3464213.9,71375.7,623726.9,967293.8
Brazil,8,8,3005.4,5574.7,2005.5,2005.5,2005.6,2005.6,8719.3,8890.3,8855.2,8863.9,788.5,805.2,809.9,811.2,92.5,117.4,117.0,117.3,203.7,15778.1,16081.0,1135448.6,3332868.3,3807405.4,141931.1,648560.0,792626.4
France,7,7,10086.8,19426.9,2010.9,2010.9,2010.4,2010.4,11403.7,9542.5,10322.5,10300.0,943.0,829.9,941.6,940.8,58.0,60.3,65.8,65.8,650.5,50349.4,51316.2,4817385.3,8231818.0,8660722.6,688197.9,1860386.9,2320927.6
Somalia,7,5,69.0,110.0,1988.0,1988.4,1987.7,1987.7,2170.2,1906.5,1997.9,2019.7,264.0,247.9,257.0,256.0,186.0,200.4,195.3,192.6,15.0,1146.5,1168.5,204280.2,543839.9,717053.5,29182.9,105125.4,132094.5
Bangladesh,5,5,423.4,674.9,2003.6,2003.6,2003.7,2002.7,3385.7,3459.5,3480.1,3473.7,330.0,303.6,305.3,310.0,58.0,55.0,54.2,53.1,46.8,3619.4,3688.9,334302.8,928792.0,1105202.9,66860.6,253698.7,303737.2
Argentina,4,3,502.7,924.3,2003.5,2005.0,2005.2,2005.2,177.9,3180.6,1422.6,1418.3,153.0,323.2,745.4,745.2,49.5,47.0,70.2,70.2,48.6,3761.5,3833.8,191785.5,533835.7,605128.4,47946.4,207993.8,254703.6
Sudan,4,4,206.4,294.7,2005.8,2005.8,2006.1,2006.0,2215.4,2205.9,2208.2,2208.0,185.5,198.0,194.8,197.0,126.0,129.8,117.7,123.9,28.8,2221.1,2263.7,185451.7,647710.2,777514.9,46362.9,191345.7,235687.3
Malta,4,4,1140.9,2172.1,2013.5,2013.5,2012.8,2012.7,4550.9,4467.4,4653.5,4650.3,403.5,442.5,395.9,395.4,82.0,108.2,139.6,140.4,96.0,7430.8,7573.5,816717.9,1542761.7,1735640.4,204179.5,533874.8,643925.9
Croatia,3,3,1142.6,2220.3,2009.3,2009.3,2009.5,2009.5,4795.2,4613.7,4607.2,4609.4,429.0,423.0,423.5,423.6,28.0,27.3,27.2,27.2,86.8,6727.2,6856.3,812692.2,1531343.5,1725075.8,270897.4,711366.3,859342.8
United States of America,3,3,5918.8,11495.8,2014.7,2014.7,2014.6,2014.6,11646.1,12236.2,12249.1,12249.0,984.0,971.3,974.0,974.0,41.0,54.7,58.1,58.1,360.1,27836.5,28371.0,2733581.0,4607356.1,4796517.4,911193.7,2472560.5,3097207.3
South Africa,3,3,1322.5,1762.5,2009.7,2009.7,2012.6,2011.2,4291.3,4355.0,4365.4,4268.2,344.0,447.3,487.7,411.0,18.0,15.7,9.5,5.2,106.9,7390.4,7532.3,465042.1,1374914.7,1344447.0,155014.0,634887.2,877800.2
Viet Nam,3,3,757.4,1385.5,2006.3,2006.3,2009.9,2010.2,4333.9,5399.3,3934.2,3882.5,381.0,490.7,373.1,364.8,82.0,86.0,110.2,112.2,64.7,5004.7,5100.8,367123.3,748410.0,917468.4,122374.4,407720.3,522076.3
Gibraltar,3,3,394.8,695.4,2001.7,2001.7,2004.2,2004.7,4856.6,4867.6,4857.9,4855.0,433.0,458.0,444.3,444.8,4.0,6.0,8.6,8.8,49.8,3839.5,3913.2,517815.1,1183788.2,1336960.6,172605.0,437627.2,524028.6
Antarctica,3,1,0.3,0.3,2010.0,2010.0,2010.0,2010.0,71.8,71.8,82.1,82.1,21.0,21.0,42.8,42.8,6.0,6.0,6.0,6.0,1.3,98.7,100.6,1159.4,8938.3,4217.9,386.5,943.1,1344.5
Djibouti,3,3,82.5,118.8,1994.3,1994.3,1999.5,2000.2,1667.9,1677.9,1722.2,1732.8,140.0,145.0,151.3,152.4,38.0,61.7,46.3,45.5,17.4,1345.7,1371.5,48514.2,218969.0,277900.2,16171.4,94873.5,119764.9
Mozambique,3,3,315.0,497.8,2007.3,2007.3,2008.8,2008.0,3292.8,3368.2,3326.2,3295.0,278.0,271.7,270.6,274.0,139.0,186.7,214.6,225.6,30.4,2352.5,2397.6,179019.5,515891.5,628326.3,59673.2,298082.1,382290.9
Comoros,3,3,1135.3,2178.8,2009.0,2009.0,2011.8,2011.8,2986.8,2995.0,3058.7,3059.8,290.0,275.3,269.5,269.4,0.0,0.0,0.0,0.0,65.7,5090.8,5188.6,510894.1,914817.0,965160.4,170298.0,488703.5,610168.6
Myanmar,3,3,219.3,302.9,2009.7,2009.7,2009.9,2009.7,3426.6,3409.3,3413.6,3410.1,222.0,233.0,229.5,232.2,61.0,48.0,52.2,49.1,30.0,2323.3,2367.9,212796.7,733960.9,848215.9,70932.2,270681.3,323966.4
Mexico,2,2,3.0,5.1,1981.0,1981.0,1992.6,1993.8,702.1,702.1,115.0,110.3,619.5,619.5,132.9,82.7,4.0,4.0,2.3,2.2,1.0,74.3,75.7,7638.5,17230.2,22648.8,3819.2,10520.9,13558.7
Panama,2,1,0.4,0.3,2005.0,2005.0,2005.0,2005.0,369.8,369.8,369.8,369.8,136.5,136.5,120.2,120.2,194.0,194.0,140.1,140.1,0.7,50.1,51.0,7244.9,17131.9,22938.7,3622.4,9353.8,12629.2
Netherlands,2,2,1027.9,1976.2,2009.0,2009.0,2009.5,2009.5,6219.9,6219.9,6214.2,6215.7,583.0,583.0,588.7,589.0,43.0,43.0,41.3,41.2,79.1,6085.1,6201.9,723339.4,1362977.3,1535409.4,361669.7,949730.9,1147291.3
Paraguay,2,1,99.8,184.3,1999.0,1999.0,1999.0,1999.0,327.9,327.9,327.9,327.9,88.0,88.0,138.3,138.3,167.5,167.5,283.9,283.9,34.0,2630.2,2680.7,43830.2,73874.2,76907.2,21915.1,59467.5,74490.8
Romania,2,2,304.8,563.0,2000.5,2000.5,2000.5,2000.5,3808.2,3808.2,3808.3,3808.3,358.5,358.5,358.2,358.2,218.0,218.0,218.9,219.0,23.4,1811.5,1846.2,114680.4,336620.1,384548.4,57340.2,262018.6,320221.5
Tunisia,2,2,193.5,332.9,2005.5,2005.5,2007.5,2007.7,3973.3,3973.3,3972.1,3972.0,373.5,373.5,370.1,369.7,159.0,159.0,198.4,203.3,14.4,1110.1,1131.4,144939.1,319329.9,431575.2,72469.6,262294.9,317768.9
Philippines,2,2,442.7,804.0,1998.0,1998.0,1997.2,1997.1,4974.6,4974.6,4991.0,4992.5,340.0,340.0,380.5,384.1,45.5,45.5,15.1,12.4,53.4,4124.6,4203.8,417530.3,829032.1,933881.7,208765.2,513413.9,600990.3
Jordan,2,2,309.0,581.2,2004.0,2004.0,2003.8,2003.8,3174.4,3174.4,3186.5,3185.2,244.5,244.5,247.0,246.8,55.5,55.5,44.4,45.5,21.7,1683.3,1715.6,225870.0,515866.6,573933.7,112935.0,328609.8,407649.9
United Kingdom of Great Britain and Northern Ireland,2,2,172.6,252.8,2016.0,2016.0,2016.0,2016.0,3462.3,3462.3,2000.4,1784.1,362.0,362.0,569.9,553.0,147.5,147.5,156.7,156.0,26.3,2029.1,2068.1,102030.2,335025.8,475480.9,51015.1,262421.7,354912.6
Cyprus,1,1,272.8,509.9,2010.0,2010.0,2010.0,2010.0,3254.8,3254.8,3254.8,3254.8,309.0,309.0,309.0,309.0,23.0,23.0,23.0,23.0,20.2,1564.9,1595.0,186631.9,351667.6,396157.5,186631.9,490088.2,592035.0
Belgium,1,1,73.3,128.8,1996.0,1996.0,1996.0,1996.0,2816.4,2816.4,2816.4,2816.4,262.0,262.0,262.0,262.0,120.0,120.0,120.0,120.0,6.3,488.7,498.1,57483.8,113770.6,141112.3,57483.8,183512.6,213367.5
Libya,1,1,106.3,141.6,2004.0,2004.0,2004.0,2004.0,4188.0,4188.0,4188.0,4188.0,390.0,390.0,390.0,390.0,25.0,25.0,25.0,25.0,20.1,1558.7,1588.6,118854.5,428198.5,464848.1,118854.5,429276.3,501103.5
Hong Kong,1,1,0.0,0.0,2017.0,2017.0,2017.0,2017.0,64.3,64.3,64.3,64.3,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.1,8.4,8.6,176.3,1359.1,641.3,176.3,430.2,613.3
Jamaica,1,1,20.3,39.2,2006.0,2006.0,2006.0,2006.0,239.3,239.3,239.3,239.3,34.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,1.2,93.8,95.6,14342.5,27025.4,30444.4,14342.5,37662.9,45497.4
Venezuela (Bolivarian Republic of),1,1,2351.8,4646.5,2008.0,2008.0,2008.0,2008.0,14627.1,14627.1,14627.1,14627.1,1413.0,1413.0,1413.0,1413.0,743.0,743.0,743.0,743.0,231.2,17899.1,18242.8,1104894.2,1862260.9,1938718.5,1104894.2,2998174.6,3755608.1
Maldives,1,1,0.3,0.3,2010.0,2010.0,2010.0,2010.0,250.8,250.8,250.8,250.8,98.0,98.0,98.0,98.0,53.0,53.0,53.0,53.0,1.4,101.5,103.4,1180.4,9100.1,4294.3,1180.4,2880.6,4106.4
Poland,1,1,621.1,1202.9,2010.0,2010.0,2010.0,2010.0,7634.2,7634.2,7634.2,7634.2,681.0,681.0,681.0,681.0,33.0,33.0,33.0,33.0,45.4,3485.2,3552.1,440277.0,829607.2,934561.9,440277.0,1156150.6,1396649.9
Ukraine,1,1,164.0,303.9,2001.0,2001.0,2001.0,2001.0,4039.2,4039.2,4039.2,4039.2,361.0,361.0,361.0,361.0,369.0,369.0,369.0,369.0,12.9,996.8,1016.0,61907.6,181716.6,207589.6,61907.6,282889.3,345728.3
Yemen,1,1,11.1,17.7,2001.0,2001.0,2001.0,2001.0,457.8,457.8,457.8,457.8,41.0,41.0,41.0,41.0,46.0,46.0,46.0,46.0,1.9,148.9,151.8,15810.9,37968.0,42831.1,15810.9,48113.0,56265.8
Colombia,1,1,0.0,0.0,1958.0,1958.0,1958.0,1958.0,74.9,74.9,74.9,74.9,36.0,36.0,36.0,36.0,26.0,26.0,26.0,26.0,0.0,2.3,2.4,124.9,358.3,515.0,124.9,407.1,585.6
"Tanzania, United Republic of",1,1,42.0,58.2,1999.0,1999.0,1999.0,1999.0,2517.9,2517.9,2517.9,2517.9,207.0,207.0,207.0,207.0,86.0,86.0,86.0,86.0,6.6,511.4,521.2,21991.2,80296.6,118558.5,21991.2,131578.4,179683.3
Equatorial Guinea,1,1,745.1,1394.4,2010.0,2010.0,2010.0,2010.0,8890.3,8890.3,8890.3,8890.3,867.0,867.0,867.0,867.0,71.0,71.0,71.0,71.0,60.0,4644.3,4733.5,510367.5,961677.8,1083340.9,510367.5,1340205.8,1618991.8
Bulgaria,1,1,3.2,3.4,2013.0,2013.0,2013.0,2013.0,662.4,662.4,662.4,662.4,89.0,89.0,89.0,89.0,381.0,381.0,381.0,381.0,1.4,109.7,111.8,5892.1,17283.8,23835.6,5892.1,23605.3,29763.6
Canada,1,1,0.8,1.3,1975.0,1975.0,1975.0,1975.0,176.7,176.7,176.7,176.7,30.0,30.0,30.0,30.0,291.0,291.0,291.0,291.0,1.2,90.9,92.7,2244.9,6585.1,9081.2,2244.9,8993.5,11339.8
